rowkey,trade_time,id,is_risk,login_time
101852,2015-01-17 15:13:37,81999,0,
102064,2015-01-17 15:42:56,81999,0,
219045,2015-02-13 10:25:45,82310,0,
219070,2015-02-13 10:27:48,82310,0,
219290,2015-02-13 10:49:12,82310,0,
329339,2015-03-04 15:41:46,82326,0,
353777,2015-03-08 22:01:37,82326,0,
140869,2015-01-25 03:25:20,82373,0,
196421,2015-02-09 07:59:57,82373,0,
76199,2015-01-13 13:23:36,82381,0,
5857,2015-01-02 02:42:09,82391,0,
7582,2015-01-02 12:19:54,82426,0,
6754,2015-01-02 10:19:58,82635,0,
90214,2015-01-15 20:16:32,82635,0,
90284,2015-01-15 20:28:04,82635,0,
97402,2015-01-16 21:49:48,82635,0,
127421,2015-01-21 21:01:46,82635,0,
2495,2015-01-01 13:39:57,82705,0,
181827,2015-02-06 12:12:45,82711,0,
183523,2015-02-06 17:39:50,82711,0,
303276,2015-02-28 09:31:50,82782,0,
404880,2015-03-18 23:46:31,82782,0,
534831,2015-04-15 11:39:43,82782,0,
621567,2015-05-07 12:34:17,82782,0,
36742,2015-01-07 07:37:45,82796,0,
60998,2015-01-11 09:23:52,82796,0,
61141,2015-01-11 09:40:28,82796,0,
82241,2015-01-14 13:15:03,82796,0,
112232,2015-01-19 07:25:15,82796,0,
112267,2015-01-19 07:41:49,82796,0,
183852,2015-02-06 19:04:53,82796,0,
190012,2015-02-07 21:53:28,82796,0,
232945,2015-02-15 15:42:04,82796,0,
25121,2015-01-05 10:25:38,82799,0,
131005,2015-01-22 16:30:12,82879,0,
136813,2015-01-23 23:40:30,82879,0,
79518,2015-01-13 22:31:25,82884,0,
79613,2015-01-13 22:41:38,82884,0,
85438,2015-01-14 22:44:42,82884,0,
92530,2015-01-16 09:26:20,82884,0,
99165,2015-01-17 09:10:01,82884,0,
104550,2015-01-17 22:14:39,82884,0,
111010,2015-01-18 21:55:41,82884,0,
115848,2015-01-19 17:41:46,82884,0,
344880,2015-03-07 12:34:48,82884,0,
359027,2015-03-09 22:16:13,82884,0,
134749,2015-01-23 14:09:39,82991,0,
140503,2015-01-24 22:56:52,82991,0,
105011,2015-01-17 23:14:58,83003,0,
277631,2015-02-23 11:18:44,83003,0,
278941,2015-02-23 14:52:52,83003,0,
297253,2015-02-27 08:16:02,83003,0,
401192,2015-03-18 08:08:23,83003,0,
30000,2015-01-05 23:18:23,83031,0,
30109,2015-01-05 23:40:44,83031,0,
74370,2015-01-13 08:59:35,83031,0,
152230,2015-01-29 20:01:00,83031,0,
15141,2015-01-03 17:02:17,83225,0,
64738,2015-01-11 17:27:14,83225,0,
72393,2015-01-12 21:01:26,83225,0,
72403,2015-01-12 21:02:24,83225,0,
72688,2015-01-12 21:39:40,83225,0,
74651,2015-01-13 09:44:19,83225,0,
74713,2015-01-13 09:54:56,83225,0,
109798,2015-01-18 18:38:30,83225,0,
135346,2015-01-23 16:42:46,83225,0,
237874,2015-02-16 13:46:24,83225,0,
289713,2015-02-25 15:56:52,83225,0,
303691,2015-02-28 10:18:56,83225,0,
14237,2015-01-03 14:41:08,83307,0,
32416,2015-01-06 12:44:15,83307,0,
89399,2015-01-15 17:34:28,83307,0,
89435,2015-01-15 17:38:59,83307,0,
25704,2015-01-05 11:30:48,83308,0,
9957,2015-01-02 20:01:07,83332,0,
194399,2015-02-08 18:14:52,83386,0,
9422,2015-01-02 18:14:51,83431,0,
133504,2015-01-23 09:36:16,83472,0,
133523,2015-01-23 09:42:03,83472,0,
365166,2015-03-11 08:10:22,83532,0,
702831,2015-05-24 20:23:47,83532,0,
175494,2015-02-05 01:32:32,83547,0,
1860,2015-01-01 11:32:53,83762,0,
70188,2015-01-12 14:34:47,83762,0,
70198,2015-01-12 14:36:20,83762,0,
279865,2015-02-23 17:45:57,83762,0,
281706,2015-02-23 23:00:08,83762,0,
354077,2015-03-08 22:48:36,83762,0,
15231,2015-01-03 17:17:11,83802,0,
5647,2015-01-02 00:16:36,83841,0,
338476,2015-03-06 11:12:43,83868,0,
7421,2015-01-02 11:52:18,84025,0,
213049,2015-02-12 09:08:53,84093,0,
2657,2015-01-01 14:11:38,84146,0,
629,2015-01-01 05:38:38,84165,0,
630,2015-01-01 05:38:39,84165,0,
16307,2015-01-03 20:56:30,84165,0,
16308,2015-01-03 20:56:31,84165,0,
20538,2015-01-04 15:12:22,84205,0,
100163,2015-01-17 11:08:42,84271,0,
100232,2015-01-17 11:17:16,84271,0,
359412,2015-03-09 23:20:13,84271,0,
9216,2015-01-02 17:28:36,84281,0,
355423,2015-03-09 10:24:01,84281,0,
756940,2015-06-03 16:38:31,84289,0,
789591,2015-06-08 15:51:55,84289,0,
30272,2015-01-06 00:27:35,84294,0,
390149,2015-03-15 21:34:31,84392,0,
18449,2015-01-04 10:04:29,84546,0,
91083,2015-01-15 22:20:07,84546,0,
175762,2015-02-05 08:41:29,84546,0,
305385,2015-02-28 14:49:05,84546,0,
305420,2015-02-28 14:54:39,84546,0,
36929,2015-01-07 08:47:01,84574,0,
135930,2015-01-23 19:51:18,84574,0,
477397,2015-04-02 18:02:28,84574,0,
323190,2015-03-03 12:26:41,84593,0,
325334,2015-03-03 19:30:38,84593,0,
782323,2015-06-07 14:00:32,84593,0,
110262,2015-01-18 20:09:25,84625,0,
110707,2015-01-18 21:16:04,84625,0,
114564,2015-01-19 14:14:36,84625,0,
114565,2015-01-19 14:14:37,84625,0,
756536,2015-06-03 15:31:12,84625,0,
682917,2015-05-20 18:09:01,84632,0,
682924,2015-05-20 18:10:55,84632,0,
695453,2015-05-23 10:54:57,84632,0,
794659,2015-06-09 10:30:45,84632,0,
900506,2015-06-20 10:18:42,84632,0,
900695,2015-06-20 10:49:33,84632,0,
859679,2015-06-17 13:14:59,84683,0,
875912,2015-06-18 10:09:05,84683,0,
875982,2015-06-18 10:11:22,84683,0,
130744,2015-01-22 15:26:10,84715,0,
3281,2015-01-01 16:12:37,84738,0,
1887,2015-01-01 11:36:28,84797,0,
3394,2015-01-01 16:40:56,84797,0,
219612,2015-02-13 11:28:11,84819,0,
189356,2015-02-07 19:46:18,84828,0,
292690,2015-02-26 09:44:42,84828,0,
293082,2015-02-26 10:43:43,84828,0,
293800,2015-02-26 13:01:35,84828,0,
344327,2015-03-07 11:09:04,84828,0,
621045,2015-05-07 10:14:14,84828,0,
624197,2015-05-08 06:46:03,84828,0,
41801,2015-01-08 00:07:09,85019,0,
544864,2015-04-17 22:05:18,85045,0,
43756,2015-01-08 12:29:32,85053,0,
317572,2015-03-02 13:49:48,85082,0,
55363,2015-01-10 11:12:24,85083,0,
69287,2015-01-12 11:54:37,85083,0,
83951,2015-01-14 18:41:15,85108,0,
207013,2015-02-10 22:27:06,85185,0,
46437,2015-01-08 21:12:28,85236,0,
58933,2015-01-10 21:19:53,85259,0,
62285,2015-01-11 11:42:17,85259,0,
62363,2015-01-11 11:51:01,85259,0,
13299,2015-01-03 12:06:38,85376,0,
528,2015-01-01 02:33:32,85435,0,
1449,2015-01-01 10:25:48,85435,0,
10683,2015-01-02 22:00:19,85435,0,
11503,2015-01-03 02:07:13,85435,0,
12438,2015-01-03 10:07:12,85435,0,
138560,2015-01-24 13:33:47,85453,0,
633,2015-01-01 05:50:54,85562,0,
175626,2015-02-05 07:15:24,85577,0,
175627,2015-02-05 07:16:52,85577,0,
268478,2015-02-21 19:52:07,85577,0,
321394,2015-03-03 07:15:39,85577,0,
27493,2015-01-05 15:45:11,85583,0,
27563,2015-01-05 15:55:10,85583,0,
106224,2015-01-18 09:23:17,85583,0,
110466,2015-01-18 20:41:21,85633,0,
81944,2015-01-14 12:22:11,85689,0,
82033,2015-01-14 12:35:45,85689,0,
28075,2015-01-05 17:18:00,85736,0,
28081,2015-01-05 17:19:16,85736,0,
32358,2015-01-06 12:34:36,85736,0,
34165,2015-01-06 17:37:50,85736,0,
51123,2015-01-09 16:13:44,85923,0,
24159,2015-01-05 08:09:50,85928,0,
225601,2015-02-14 10:41:50,85928,0,
20008,2015-01-04 13:38:25,85960,0,
242806,2015-02-17 11:32:07,85960,0,
249760,2015-02-18 16:06:18,85960,0,
254806,2015-02-19 15:26:37,85960,0,
682316,2015-05-20 15:32:22,85960,0,
779263,2015-06-07 00:27:25,85960,0,
850635,2015-06-16 12:31:05,85960,0,
867719,2015-06-18 00:19:39,85960,0,
18876,2015-01-04 10:51:51,85973,0,
39119,2015-01-07 15:25:33,85973,0,
193622,2015-02-08 15:43:43,85982,0,
877762,2015-06-18 11:17:15,85983,0,
22431,2015-01-04 20:45:53,85987,0,
22467,2015-01-04 20:52:06,85987,0,
22547,2015-01-04 21:04:13,85987,0,
25353,2015-01-05 10:50:48,85987,0,
34841,2015-01-06 20:02:19,85987,0,
34852,2015-01-06 20:03:49,85987,0,
37443,2015-01-07 10:30:59,85987,0,
55736,2015-01-10 12:11:57,85987,0,
21289,2015-01-04 17:10:03,85994,0,
12154,2015-01-03 09:31:21,86064,0,
49574,2015-01-09 12:00:29,86064,0,
83701,2015-01-14 17:46:46,86064,0,
127291,2015-01-21 20:36:06,86064,0,
141326,2015-01-25 09:57:40,86064,0,
38019,2015-01-07 11:51:17,86123,0,
38151,2015-01-07 12:12:47,86123,0,
39586,2015-01-07 16:59:12,86123,0,
55253,2015-01-10 10:55:54,86231,0,
100019,2015-01-17 10:54:09,86299,0,
7773,2015-01-02 12:57:24,86346,0,
127,2015-01-01 00:14:42,86348,0,
126787,2015-01-21 18:31:06,86348,0,
138994,2015-01-24 15:30:50,86348,0,
149656,2015-01-28 18:50:58,86348,0,
149688,2015-01-28 19:11:38,86348,0,
53555,2015-01-09 23:17:59,86449,0,
172272,2015-02-04 13:24:52,86474,0,
210085,2015-02-11 15:28:24,86474,0,
303031,2015-02-28 08:34:37,86474,0,
317981,2015-03-02 15:03:32,86474,0,
359959,2015-03-10 07:31:42,86474,0,
387591,2015-03-15 13:06:42,86474,0,
53246,2015-01-09 22:24:53,86617,0,
53253,2015-01-09 22:26:20,86617,0,
66634,2015-01-11 22:23:47,86617,0,
79603,2015-01-13 22:40:41,86617,0,
26211,2015-01-05 12:38:01,86620,0,
86803,2015-01-15 09:34:00,86620,0,
257553,2015-02-20 00:42:01,86662,0,
259868,2015-02-20 12:47:19,86700,0,
60283,2015-01-11 03:05:16,86748,0,
60284,2015-01-11 03:12:29,86748,0,
202154,2015-02-10 08:26:53,86814,0,
254027,2015-02-19 12:56:09,86814,0,
32055,2015-01-06 11:40:32,86839,0,
32078,2015-01-06 11:45:47,86839,0,
9198,2015-01-02 17:25:54,86851,0,
298755,2015-02-27 12:27:20,86973,0,
300564,2015-02-27 18:05:54,86973,0,
301618,2015-02-27 21:37:46,86973,0,
306516,2015-02-28 18:02:30,86973,0,
325463,2015-03-03 20:03:36,86973,0,
327847,2015-03-04 10:44:43,86973,0,
333548,2015-03-05 12:16:17,86973,0,
769239,2015-06-05 17:55:35,86973,0,
769282,2015-06-05 18:02:10,86973,0,
790530,2015-06-08 18:36:52,86973,0,
805405,2015-06-10 15:38:51,86973,0,
805681,2015-06-10 16:19:22,86973,0,
805696,2015-06-10 16:21:34,86973,0,
813918,2015-06-11 19:23:18,86973,0,
814090,2015-06-11 19:57:43,86973,0,
828080,2015-06-13 16:19:20,86973,0,
834758,2015-06-14 13:28:40,86973,0,
835402,2015-06-14 14:32:45,86973,0,
850230,2015-06-16 11:32:40,86973,0,
55471,2015-01-10 11:27:08,87022,0,
63806,2015-01-11 15:16:57,87022,0,
160428,2015-02-01 17:43:08,87022,0,
160905,2015-02-01 20:34:32,87022,0,
160997,2015-02-01 20:53:49,87022,0,
161079,2015-02-01 21:14:01,87022,0,
161313,2015-02-01 22:21:38,87022,0,
163014,2015-02-02 13:58:06,87022,0,
163730,2015-02-02 17:12:44,87022,0,
169246,2015-02-03 20:27:39,87022,0,
169637,2015-02-03 21:39:33,87022,0,
171420,2015-02-04 10:44:17,87022,0,
216982,2015-02-12 21:42:09,87022,0,
216994,2015-02-12 21:44:25,87022,0,
217108,2015-02-12 22:03:06,87022,0,
217210,2015-02-12 22:20:48,87022,0,
217728,2015-02-13 00:30:32,87022,0,
217807,2015-02-13 01:04:13,87022,0,
229881,2015-02-15 00:13:01,87022,0,
229889,2015-02-15 00:14:34,87022,0,
229942,2015-02-15 00:41:05,87022,0,
255726,2015-02-19 18:51:29,87022,0,
255805,2015-02-19 19:05:23,87022,0,
261948,2015-02-20 18:21:54,87022,0,
262746,2015-02-20 21:17:59,87022,0,
262918,2015-02-20 21:42:15,87022,0,
263441,2015-02-20 22:54:31,87022,0,
265767,2015-02-21 11:40:51,87022,0,
267782,2015-02-21 17:22:02,87022,0,
268630,2015-02-21 20:14:13,87022,0,
338540,2015-03-06 11:22:20,87065,0,
417400,2015-03-21 15:15:28,87065,0,
158002,2015-01-31 21:19:49,87126,0,
71282,2015-01-12 17:32:38,87132,0,
88996,2015-01-15 16:17:30,87132,0,
33642,2015-01-06 15:57:37,87248,0,
94765,2015-01-16 14:37:30,87248,0,
101828,2015-01-17 15:10:29,87248,0,
120768,2015-01-20 15:08:46,87248,0,
126557,2015-01-21 17:24:55,87248,0,
182096,2015-02-06 13:04:35,87248,0,
182135,2015-02-06 13:11:27,87248,0,
22113,2015-01-04 19:55:41,87327,0,
22116,2015-01-04 19:55:53,87327,0,
27766,2015-01-05 16:27:17,87327,0,
31177,2015-01-06 09:41:49,87355,0,
264209,2015-02-21 07:11:01,87459,0,
508847,2015-04-09 22:01:26,87459,0,
235608,2015-02-16 01:11:10,87516,0,
243989,2015-02-17 15:03:09,87516,0,
14458,2015-01-03 15:11:57,87535,0,
56799,2015-01-10 15:08:24,87705,0,
101216,2015-01-17 13:41:51,87705,0,
101222,2015-01-17 13:42:04,87705,0,
148289,2015-01-28 00:36:43,87705,0,
190661,2015-02-08 00:07:00,87705,0,
205680,2015-02-10 17:57:23,87705,0,
314969,2015-03-02 00:00:57,87705,0,
359448,2015-03-09 23:30:45,87705,0,
616597,2015-05-05 23:38:48,87705,0,
640499,2015-05-11 17:26:22,87705,0,
660570,2015-05-16 01:12:59,87705,0,
660807,2015-05-16 07:41:48,87705,0,
665545,2015-05-17 00:51:34,87705,0,
783722,2015-06-07 17:36:01,87705,0,
792617,2015-06-09 00:37:13,87705,0,
792635,2015-06-09 00:38:59,87705,0,
800762,2015-06-09 22:27:00,87705,0,
820833,2015-06-12 17:06:30,87705,0,
646373,2015-05-12 21:49:36,87823,0,
810029,2015-06-11 09:26:37,87823,0,
2909,2015-01-01 15:06:24,87849,0,
3197,2015-01-01 16:00:19,87849,0,
266984,2015-02-21 15:10:25,87954,0,
326432,2015-03-03 23:22:32,87954,0,
395766,2015-03-16 22:29:06,87954,0,
434689,2015-03-24 21:44:13,87954,0,
9852,2015-01-02 19:40:59,87958,0,
8339,2015-01-02 14:46:04,87959,0,
140,2015-01-01 00:17:26,87973,0,
45276,2015-01-08 17:32:19,88035,0,
45369,2015-01-08 17:52:29,88035,0,
58328,2015-01-10 19:46:49,88035,0,
63666,2015-01-11 15:01:12,88035,0,
69516,2015-01-12 12:37:07,88035,0,
69533,2015-01-12 12:40:49,88035,0,
80682,2015-01-14 08:51:40,88035,0,
80691,2015-01-14 08:53:40,88035,0,
86431,2015-01-15 07:51:51,88035,0,
121547,2015-01-20 17:44:10,88035,0,
132250,2015-01-22 22:03:56,88035,0,
23059,2015-01-04 22:28:51,88049,0,
23372,2015-01-04 23:23:36,88049,0,
72222,2015-01-12 20:31:02,88049,0,
353121,2015-03-08 20:07:17,88049,0,
353205,2015-03-08 20:23:50,88049,0,
21610,2015-01-04 18:09:07,88086,0,
18743,2015-01-04 10:40:11,88354,0,
23383,2015-01-04 23:25:17,88354,0,
845,2015-01-01 08:28:44,88468,0,
895,2015-01-01 08:45:40,88468,0,
24958,2015-01-05 10:09:43,88478,0,
84604,2015-01-14 20:46:38,88495,0,
84665,2015-01-14 20:57:05,88495,0,
261292,2015-02-20 16:19:08,88503,0,
262866,2015-02-20 21:35:49,88503,0,
271260,2015-02-22 10:29:45,88503,0,
277092,2015-02-23 10:16:33,88503,0,
287062,2015-02-24 23:34:20,88503,0,
132536,2015-01-22 22:55:34,88535,0,
138465,2015-01-24 13:05:31,88535,0,
138473,2015-01-24 13:07:33,88535,0,
15717,2015-01-03 19:07:49,88538,0,
196146,2015-02-09 01:03:38,88560,0,
68105,2015-01-12 09:21:10,88664,0,
150525,2015-01-29 06:59:38,88711,0,
150577,2015-01-29 08:01:26,88711,0,
19759,2015-01-04 12:57:18,88742,0,
2522,2015-01-01 13:43:45,88770,0,
2528,2015-01-01 13:47:34,88770,0,
4459,2015-01-01 20:33:28,88770,0,
6668,2015-01-02 10:09:09,88770,0,
69450,2015-01-12 12:24:04,88770,0,
76502,2015-01-13 14:12:12,88770,0,
86783,2015-01-15 09:29:39,88770,0,
212500,2015-02-12 00:22:16,88770,0,
235013,2015-02-15 22:22:18,88770,0,
235060,2015-02-15 22:29:38,88770,0,
248996,2015-02-18 13:43:57,88770,0,
756,2015-01-01 07:52:26,88824,0,
779,2015-01-01 08:05:43,88824,0,
33827,2015-01-06 16:31:32,88883,0,
385004,2015-03-14 23:16:53,88899,0,
429414,2015-03-23 20:20:20,88899,0,
434345,2015-03-24 20:29:37,88899,0,
118915,2015-01-20 09:59:01,88971,0,
192714,2015-02-08 12:45:32,88972,0,
576160,2015-04-26 23:45:49,89081,0,
580809,2015-04-28 08:32:32,89081,0,
103281,2015-01-17 19:04:45,89173,0,
131948,2015-01-22 20:59:30,89173,0,
132205,2015-01-22 21:55:53,89173,0,
244750,2015-02-17 17:03:03,89173,0,
244756,2015-02-17 17:04:07,89173,0,
246231,2015-02-17 22:09:31,89173,0,
186737,2015-02-07 11:10:47,89200,0,
187241,2015-02-07 12:29:51,89200,0,
190912,2015-02-08 06:12:34,89200,0,
192275,2015-02-08 11:30:37,89200,0,
192279,2015-02-08 11:30:56,89200,0,
12880,2015-01-03 11:05:08,89273,0,
619038,2015-05-06 18:07:34,89348,0,
767656,2015-06-05 13:33:51,89350,0,
767758,2015-06-05 13:54:24,89350,0,
10301,2015-01-02 21:05:03,89463,0,
13261,2015-01-03 12:00:39,89472,0,
13359,2015-01-03 12:16:17,89472,0,
18208,2015-01-04 09:30:27,89472,0,
38605,2015-01-07 13:40:40,89472,0,
47993,2015-01-09 08:15:32,89472,0,
2095,2015-01-01 12:16:53,89482,0,
117381,2015-01-19 22:31:44,89498,0,
147319,2015-01-27 13:45:50,89498,0,
441828,2015-03-26 13:46:03,89514,0,
280620,2015-02-23 20:06:20,89592,0,
33766,2015-01-06 16:20:41,89595,0,
62347,2015-01-11 11:49:32,89630,0,
2367,2015-01-01 13:15:19,89694,0,
10333,2015-01-02 21:10:38,89694,0,
931098,2015-06-26 21:54:39,89740,0,
29247,2015-01-05 21:10:11,89793,0,
23115,2015-01-04 22:37:20,89806,0,
27625,2015-01-05 16:02:20,89806,0,
72942,2015-01-12 22:14:41,89806,0,
2364,2015-01-01 13:15:07,89808,0,
12119,2015-01-03 09:25:19,89808,0,
43450,2015-01-08 11:37:10,89808,0,
26347,2015-01-05 12:58:54,89940,0,
86335,2015-01-15 06:46:07,89940,0,
86358,2015-01-15 07:00:57,89940,0,
5332,2015-01-01 23:03:56,90005,0,
12868,2015-01-03 11:03:35,90005,0,
13437,2015-01-03 12:30:37,90049,0,
13445,2015-01-03 12:31:57,90049,0,
55152,2015-01-10 10:44:05,90052,0,
191866,2015-02-08 10:39:20,90052,0,
237742,2015-02-16 13:21:03,90052,0,
765,2015-01-01 07:55:53,90076,0,
65590,2015-01-11 20:01:19,90076,0,
112277,2015-01-19 07:46:59,90076,0,
213526,2015-02-12 10:32:07,90076,0,
281141,2015-02-23 21:26:47,90076,0,
20420,2015-01-04 14:48:21,90108,0,
61740,2015-01-11 10:42:19,90108,0,
40045,2015-01-07 18:49:50,90115,0,
122214,2015-01-20 20:13:08,90133,0,
124638,2015-01-21 10:27:43,90133,0,
89446,2015-01-15 17:42:42,90166,0,
95890,2015-01-16 17:27:11,90166,0,
100002,2015-01-17 10:53:05,90166,0,
124305,2015-01-21 09:33:11,90166,0,
124311,2015-01-21 09:34:23,90166,0,
220433,2015-02-13 13:35:06,90166,0,
315288,2015-03-02 05:50:16,90166,0,
360938,2015-03-10 10:51:32,90166,0,
366576,2015-03-11 13:03:35,90166,0,
392536,2015-03-16 11:21:30,90166,0,
397025,2015-03-17 10:07:01,90166,0,
408074,2015-03-19 18:55:27,90166,0,
408183,2015-03-19 19:26:42,90166,0,
431967,2015-03-24 12:16:07,90166,0,
441656,2015-03-26 13:11:30,90166,0,
445430,2015-03-27 09:51:18,90166,0,
585144,2015-04-29 09:07:21,90166,0,
585274,2015-04-29 09:41:17,90166,0,
585330,2015-04-29 09:50:41,90166,0,
590472,2015-04-30 12:30:38,90166,0,
593846,2015-05-01 08:50:47,90166,0,
255520,2015-02-19 18:00:31,90283,0,
264760,2015-02-21 09:31:33,90283,0,
105410,2015-01-18 00:37:35,90404,0,
111604,2015-01-18 23:22:31,90404,0,
337791,2015-03-06 09:56:41,90467,0,
416483,2015-03-21 12:31:56,90467,0,
208997,2015-02-11 11:50:27,90500,0,
25909,2015-01-05 11:56:28,90515,0,
101583,2015-01-17 14:33:45,90551,0,
109490,2015-01-18 17:27:07,90551,0,
109492,2015-01-18 17:27:10,90551,0,
457383,2015-03-29 12:05:46,90563,0,
75814,2015-01-13 12:06:30,90656,0,
18331,2015-01-04 09:49:52,90657,0,
29524,2015-01-05 21:58:05,90703,0,
91356,2015-01-15 22:52:38,90718,0,
168723,2015-02-03 18:20:00,90718,0,
245137,2015-02-17 18:22:59,90718,0,
251526,2015-02-18 22:12:52,90718,0,
1346,2015-01-01 10:13:10,90793,0,
539,2015-01-01 02:43:44,90845,0,
11519,2015-01-03 02:22:00,90845,0,
73199,2015-01-12 22:51:53,90851,0,
92969,2015-01-16 10:23:29,90851,0,
95033,2015-01-16 15:15:36,90851,0,
118559,2015-01-20 08:40:25,90851,0,
134790,2015-01-23 14:20:57,90851,0,
150565,2015-01-29 07:51:45,90851,0,
150566,2015-01-29 07:52:23,90851,0,
175753,2015-02-05 08:40:04,90851,0,
215244,2015-02-12 15:59:00,90851,0,
228090,2015-02-14 17:33:28,90851,0,
272542,2015-02-22 14:06:21,90851,0,
273835,2015-02-22 17:45:09,90851,0,
287774,2015-02-25 09:18:45,90851,0,
292373,2015-02-26 08:14:32,90851,0,
294721,2015-02-26 16:34:41,90851,0,
312306,2015-03-01 15:50:04,90851,0,
362087,2015-03-10 14:29:39,90851,0,
369131,2015-03-11 22:52:09,90851,0,
257744,2015-02-20 04:46:37,90912,0,
257745,2015-02-20 04:47:09,90912,0,
106676,2015-01-18 10:22:12,90920,0,
106699,2015-01-18 10:23:23,90920,0,
21119,2015-01-04 16:43:12,90931,0,
22220,2015-01-04 20:14:12,90931,0,
85929,2015-01-15 00:11:25,91064,0,
93751,2015-01-16 12:05:24,91064,0,
6146,2015-01-02 08:18:57,91195,0,
18024,2015-01-04 08:54:36,91195,0,
834,2015-01-01 08:24:31,91445,0,
229965,2015-02-15 01:00:49,91466,0,
50786,2015-01-09 15:16:40,91528,0,
68797,2015-01-12 10:49:45,91533,0,
351557,2015-03-08 14:40:20,91564,0,
351572,2015-03-08 14:42:36,91564,0,
192774,2015-02-08 12:56:47,91580,0,
15501,2015-01-03 18:12:34,91598,0,
85287,2015-01-14 22:24:28,91638,0,
23686,2015-01-05 00:36:24,91787,0,
23688,2015-01-05 00:37:46,91787,0,
82060,2015-01-14 12:40:40,91878,0,
9931,2015-01-02 19:56:12,91918,0,
184239,2015-02-06 20:28:16,91945,0,
215212,2015-02-12 15:51:46,91945,0,
215266,2015-02-12 16:02:28,91945,0,
31421,2015-01-06 10:11:31,91997,0,
32034,2015-01-06 11:37:19,91997,0,
63149,2015-01-11 13:50:42,91997,0,
99302,2015-01-17 09:31:57,91997,0,
304765,2015-02-28 13:03:23,92018,0,
412435,2015-03-20 16:31:25,92018,0,
105366,2015-01-18 00:24:57,92026,0,
482598,2015-04-04 02:44:11,92026,0,
482606,2015-04-04 03:03:18,92026,0,
10610,2015-01-02 21:51:16,92033,0,
44731,2015-01-08 15:50:12,92033,0,
31713,2015-01-06 10:51:59,92114,0,
260444,2015-02-20 14:13:26,92117,0,
4802,2015-01-01 21:26:05,92250,0,
92634,2015-01-16 09:41:47,92262,0,
256492,2015-02-19 21:10:29,92262,0,
257271,2015-02-19 23:29:28,92262,0,
260720,2015-02-20 14:54:45,92262,0,
269934,2015-02-22 00:12:11,92262,0,
269938,2015-02-22 00:13:10,92262,0,
270341,2015-02-22 07:35:30,92262,0,
102018,2015-01-17 15:37:08,92267,0,
102038,2015-01-17 15:39:39,92267,0,
84945,2015-01-14 21:38:52,92307,0,
84963,2015-01-14 21:41:17,92307,0,
23146,2015-01-04 22:42:47,92322,0,
8619,2015-01-02 15:41:13,92356,0,
8768,2015-01-02 16:05:51,92356,0,
54296,2015-01-10 08:33:32,92356,0,
68398,2015-01-12 10:02:36,92356,0,
75145,2015-01-13 10:40:40,92356,0,
129791,2015-01-22 11:53:45,92356,0,
137698,2015-01-24 10:11:48,92356,0,
180707,2015-02-06 09:32:06,92356,0,
276886,2015-02-23 09:57:44,92356,0,
339394,2015-03-06 13:46:24,92356,0,
435336,2015-03-25 00:26:46,92356,0,
436295,2015-03-25 10:35:18,92356,0,
64814,2015-01-11 17:38:45,92384,0,
23909,2015-01-05 04:19:22,92416,0,
36717,2015-01-07 07:24:39,92416,0,
86798,2015-01-15 09:32:51,92432,0,
117298,2015-01-19 22:19:41,92432,0,
118454,2015-01-20 08:08:23,92432,0,
496746,2015-04-07 09:58:42,92502,0,
81076,2015-01-14 10:03:17,92529,0,
83432,2015-01-14 16:58:25,92529,0,
83645,2015-01-14 17:33:33,92529,0,
83757,2015-01-14 17:58:36,92529,0,
86360,2015-01-15 07:02:06,92529,0,
92433,2015-01-16 09:08:03,92529,0,
93376,2015-01-16 11:10:27,92529,0,
101971,2015-01-17 15:30:08,92529,0,
103427,2015-01-17 19:36:17,92529,0,
105853,2015-01-18 07:49:24,92529,0,
111390,2015-01-18 22:49:46,92529,0,
114725,2015-01-19 14:40:10,92529,0,
120014,2015-01-20 12:34:18,92529,0,
122523,2015-01-20 21:05:27,92529,0,
124053,2015-01-21 08:31:28,92529,0,
127785,2015-01-21 22:19:41,92529,0,
128567,2015-01-22 07:24:01,92529,0,
129081,2015-01-22 09:56:20,92529,0,
129653,2015-01-22 11:21:11,92529,0,
129693,2015-01-22 11:27:28,92529,0,
130838,2015-01-22 15:48:28,92529,0,
132195,2015-01-22 21:54:04,92529,0,
132203,2015-01-22 21:55:25,92529,0,
132218,2015-01-22 21:57:32,92529,0,
134289,2015-01-23 12:08:06,92529,0,
134727,2015-01-23 14:03:43,92529,0,
134773,2015-01-23 14:16:03,92529,0,
159928,2015-02-01 15:05:49,92529,0,
161250,2015-02-01 22:07:31,92529,0,
163114,2015-02-02 14:24:19,92529,0,
163394,2015-02-02 15:37:07,92529,0,
163398,2015-02-02 15:38:08,92529,0,
163685,2015-02-02 17:01:56,92529,0,
167349,2015-02-03 13:42:27,92529,0,
167352,2015-02-03 13:43:11,92529,0,
168610,2015-02-03 17:54:17,92529,0,
171994,2015-02-04 12:23:00,92529,0,
173525,2015-02-04 17:17:07,92529,0,
174863,2015-02-04 22:11:17,92529,0,
175151,2015-02-04 23:06:52,92529,0,
176807,2015-02-05 12:21:17,92529,0,
176831,2015-02-05 12:25:02,92529,0,
178130,2015-02-05 17:27:15,92529,0,
178136,2015-02-05 17:28:33,92529,0,
179382,2015-02-05 22:20:00,92529,0,
181773,2015-02-06 12:01:49,92529,0,
181780,2015-02-06 12:02:59,92529,0,
