id,trade_time,is_risk,log_id,timelong,device,log_from,ip,city,result,timestamp,type,is_scan,is_sec,login_time,trade_log_diff,trade_log_diff_1min,trade_log_diff_2min,trade_log_diff_5min,trade_log_diff_10min,trade_log_diff_15min,trade_log_diff_30min,trade_log_diff_60min,trade_log_diff_120min,trade_log_diff_300min
65977,2015-01-07 14:25:52,0,1.83015140064e+16,8314.0,233102.0,1.0,1304619.0,70.0,1.0,1420611935.0,3.0,False,False,2015-01-07 14:25:35,17.0,1,1,1,1,1,1,1,1,1
65996,2015-01-07 15:07:24,0,7.47030428775e+15,10277.0,911579.0,1.0,511570.0,44.0,1.0,1420614403.0,3.0,False,False,2015-01-07 15:06:43,41.0,1,1,1,1,1,1,1,1,1
65996,2015-03-06 11:15:32,0,8.50957363571e+15,2450.0,125643.0,1.0,238116.0,44.0,1.0,1425611680.0,3.0,False,False,2015-03-06 11:14:40,52.0,1,1,1,1,1,1,1,1,1
65996,2015-03-26 09:38:15,0,5.9502974923e+15,12841.0,911579.0,1.0,621829.0,44.0,1.0,1427333872.0,3.0,False,False,2015-03-26 09:37:52,23.0,1,1,1,1,1,1,1,1,1
65996,2015-04-11 14:24:55,0,1.40330759431e+16,10256.0,593503.0,1.0,811192.0,44.0,1.0,1428733452.0,3.0,False,False,2015-04-11 14:24:12,43.0,1,1,1,1,1,1,1,1,1
66035,2015-02-10 11:31:44,0,8.4107901938e+15,6000.0,204185.0,2.0,1363195.0,33.0,1.0,1423539067.0,2.0,False,False,2015-02-10 11:31:07,37.0,1,1,1,1,1,1,1,1,1
66035,2015-02-10 11:32:00,0,8.4107901938e+15,6000.0,204185.0,2.0,1363195.0,33.0,1.0,1423539067.0,2.0,False,False,2015-02-10 11:31:07,53.0,1,1,1,1,1,1,1,1,1
66051,2015-03-07 09:02:44,0,4.26767329123e+16,4707.0,720135.0,1.0,1261017.0,232.0,1.0,1425690127.0,3.0,False,False,2015-03-07 09:02:07,37.0,1,1,1,1,1,1,1,1,1
66064,2015-03-11 15:13:41,0,5.04183843483e+15,5000.0,195290.0,2.0,1168811.0,71.0,1.0,1426057970.0,1.0,False,False,2015-03-11 15:12:50,51.0,1,1,1,1,1,1,1,1,1
66175,2015-05-08 16:12:41,0,7.13070508674e+15,174242.0,507779.0,1.0,1046264.0,300.0,1.0,1431072705.0,1.0,False,False,2015-05-08 16:11:45,56.0,1,1,1,1,1,1,1,1,1
66226,2015-01-04 08:23:54,0,5.24229600382e+15,7540.0,91897.0,1.0,535847.0,277.0,1.0,1420330990.0,3.0,False,False,2015-01-04 08:23:10,44.0,1,1,1,1,1,1,1,1,1
66226,2015-01-05 09:39:36,0,9.08634739349e+15,8364.0,91897.0,1.0,535847.0,277.0,1.0,1420421923.0,3.0,False,False,2015-01-05 09:38:43,53.0,1,1,1,1,1,1,1,1,1
66226,2015-03-13 12:20:15,0,8.12056016913e+15,4921.0,91897.0,1.0,1558478.0,277.0,1.0,1426220361.0,3.0,False,False,2015-03-13 12:19:21,54.0,1,1,1,1,1,1,1,1,1
66226,2015-03-18 09:51:57,0,4.02890917352e+15,5754.0,91897.0,1.0,1558478.0,277.0,1.0,1426643462.0,3.0,False,False,2015-03-18 09:51:02,55.0,1,1,1,1,1,1,1,1,1
66226,2015-03-28 09:39:52,0,3.3266158482e+14,7296.0,91897.0,1.0,966341.0,277.0,1.0,1427506763.0,3.0,False,False,2015-03-28 09:39:23,29.0,1,1,1,1,1,1,1,1,1
66226,2015-06-20 09:06:42,0,7.81159359418e+15,4621.0,386187.0,1.0,966341.0,277.0,1.0,1434762372.0,3.0,False,False,2015-06-20 09:06:12,30.0,1,1,1,1,1,1,1,1,1
66294,2015-06-07 13:31:05,0,7.60612167428e+15,3451.0,453317.0,1.0,1241948.0,277.0,1.0,1433655041.0,1.0,False,False,2015-06-07 13:30:41,24.0,1,1,1,1,1,1,1,1,1
66294,2015-06-07 13:31:27,0,7.60612167428e+15,3451.0,453317.0,1.0,1241948.0,277.0,1.0,1433655041.0,1.0,False,False,2015-06-07 13:30:41,46.0,1,1,1,1,1,1,1,1,1
66294,2015-06-08 17:58:53,0,4.72244256705e+16,2685.0,453317.0,1.0,21369.0,277.0,1.0,1433757477.0,1.0,False,False,2015-06-08 17:57:57,56.0,1,1,1,1,1,1,1,1,1
66294,2015-06-08 21:09:22,0,5.85983335455e+15,11495.0,774597.0,1.0,1270046.0,277.0,1.0,1433768929.0,1.0,False,False,2015-06-08 21:08:49,33.0,1,1,1,1,1,1,1,1,1
66294,2015-06-08 21:09:48,0,5.85983335455e+15,11495.0,774597.0,1.0,1270046.0,277.0,1.0,1433768929.0,1.0,False,False,2015-06-08 21:08:49,59.0,1,1,1,1,1,1,1,1,1
66294,2015-06-12 18:05:19,0,9.4768441089e+15,23732.0,453317.0,1.0,45802.0,277.0,1.0,1434103500.0,1.0,False,False,2015-06-12 18:05:00,19.0,1,1,1,1,1,1,1,1,1
66329,2015-04-12 22:09:07,0,9.8688087436e+15,9000.0,600707.0,2.0,704262.0,194.0,1.0,1428847688.0,3.0,False,False,2015-04-12 22:08:08,59.0,1,1,1,1,1,1,1,1,1
66554,2015-03-23 10:24:22,0,6.37582224398e+15,66861.0,512149.0,1.0,1335201.0,215.0,1.0,1427077411.0,3.0,False,False,2015-03-23 10:23:31,51.0,1,1,1,1,1,1,1,1,1
66660,2015-02-04 10:57:59,0,1.20138572227e+16,13219.0,1061411.0,1.0,139506.0,275.0,1.0,1423018643.0,3.0,False,False,2015-02-04 10:57:23,36.0,1,1,1,1,1,1,1,1,1
66660,2015-02-06 11:34:08,0,2.82381754462e+16,17826.0,997684.0,1.0,446383.0,275.0,1.0,1423193606.0,3.0,False,False,2015-02-06 11:33:26,42.0,1,1,1,1,1,1,1,1,1
66830,2015-03-11 12:38:52,0,3.68440830549e+15,11492.0,475672.0,1.0,1100662.0,484.0,1.0,1426048680.0,1.0,False,False,2015-03-11 12:38:00,52.0,1,1,1,1,1,1,1,1,1
66830,2015-03-30 12:28:41,0,6.71212759357e+15,5000.0,1009263.0,2.0,132734.0,484.0,1.0,1427689674.0,1.0,False,False,2015-03-30 12:27:54,47.0,1,1,1,1,1,1,1,1,1
66830,2015-04-13 13:07:53,0,5.45856523349e+15,13275.0,679834.0,1.0,89196.0,481.0,1.0,1428901624.0,1.0,False,False,2015-04-13 13:07:04,49.0,1,1,1,1,1,1,1,1,1
66830,2015-05-07 09:14:05,0,5.3766743878e+15,9212.0,926474.0,1.0,539168.0,484.0,1.0,1430961215.0,1.0,False,False,2015-05-07 09:13:35,30.0,1,1,1,1,1,1,1,1,1
66832,2015-04-15 10:49:43,0,8.75258997232e+15,5.0,727220.0,10.0,590720.0,103.0,1.0,1429066149.0,1.0,True,False,2015-04-15 10:49:09,34.0,1,1,1,1,1,1,1,1,1
67031,2015-04-29 12:24:55,1,4.64599738291e+15,5000.0,872797.0,2.0,187258.0,63.0,1.0,1430281455.0,3.0,False,False,2015-04-29 12:24:15,40.0,1,1,1,1,1,1,1,1,1
67031,2015-04-29 12:26:15,1,2.70447704295e+15,3.0,845331.0,10.0,187258.0,63.0,1.0,1430281531.0,1.0,True,False,2015-04-29 12:25:31,44.0,1,1,1,1,1,1,1,1,1
67048,2015-02-22 10:58:48,0,7.29836779275e+15,6.0,254530.0,10.0,932705.0,211.0,1.0,1424573902.0,1.0,True,False,2015-02-22 10:58:22,26.0,1,1,1,1,1,1,1,1,1
67169,2015-01-18 22:25:44,0,6.27591437668e+15,3966.0,810415.0,1.0,819041.0,37.0,1.0,1421591086.0,3.0,False,False,2015-01-18 22:24:46,58.0,1,1,1,1,1,1,1,1,1
67169,2015-03-28 14:51:13,0,4.51339671959e+15,1913.0,810415.0,1.0,708678.0,364.0,1.0,1427525443.0,3.0,False,False,2015-03-28 14:50:43,30.0,1,1,1,1,1,1,1,1,1
67169,2015-04-14 09:23:02,0,8.24222989559e+15,3144.0,981250.0,1.0,749849.0,364.0,1.0,1428974532.0,3.0,False,False,2015-04-14 09:22:12,50.0,1,1,1,1,1,1,1,1,1
67654,2015-05-21 22:51:10,0,7.09835479499e+15,19294.0,740698.0,1.0,26163.0,364.0,1.0,1432219816.0,3.0,False,False,2015-05-21 22:50:16,54.0,1,1,1,1,1,1,1,1,1
67822,2015-01-12 12:33:22,0,4.49461808724e+16,4.0,76484.0,10.0,1264857.0,122.0,1.0,1421037151.0,1.0,True,False,2015-01-12 12:32:31,51.0,1,1,1,1,1,1,1,1,1
67965,2015-02-20 08:21:16,0,9.42381010693e+15,19328.0,202767.0,1.0,1103679.0,70.0,1.0,1424391633.0,3.0,False,False,2015-02-20 08:20:33,43.0,1,1,1,1,1,1,1,1,1
67965,2015-05-08 09:13:35,0,4.92302051909e+15,19747.0,74652.0,1.0,1103679.0,70.0,1.0,1431047557.0,3.0,False,False,2015-05-08 09:12:37,58.0,1,1,1,1,1,1,1,1,1
68228,2015-01-22 21:31:35,0,3.44213494689e+16,2630.0,283844.0,1.0,389171.0,194.0,1.0,1421933455.0,3.0,False,False,2015-01-22 21:30:55,40.0,1,1,1,1,1,1,1,1,1
68277,2015-03-24 11:04:05,0,6.95929116916e+15,10714.0,162884.0,1.0,943139.0,63.0,1.0,1427166200.0,3.0,False,False,2015-03-24 11:03:20,45.0,1,1,1,1,1,1,1,1,1
68606,2015-01-14 17:18:55,0,4.63138724749e+16,15256.0,622597.0,1.0,418854.0,364.0,1.0,1421227086.0,3.0,False,False,2015-01-14 17:18:06,49.0,1,1,1,1,1,1,1,1,1
68606,2015-03-02 11:46:47,0,7.17784822977e+15,6931.0,547135.0,1.0,217718.0,364.0,31.0,1425267980.0,3.0,False,False,2015-03-02 11:46:20,27.0,1,1,1,1,1,1,1,1,1
68606,2015-03-02 11:46:47,0,6.06368362215e+15,10292.0,547135.0,1.0,217718.0,364.0,1.0,1425267983.0,3.0,False,False,2015-03-02 11:46:23,24.0,1,1,1,1,1,1,1,1,1
68606,2015-03-09 17:57:56,0,7.58296452391e+15,42095.0,547135.0,1.0,843155.0,78.0,1.0,1425895039.0,3.0,False,False,2015-03-09 17:57:19,37.0,1,1,1,1,1,1,1,1,1
68609,2015-02-21 18:19:46,0,3.05119048346e+16,8000.0,1040407.0,2.0,167741.0,108.0,1.0,1424513956.0,3.0,False,False,2015-02-21 18:19:16,30.0,1,1,1,1,1,1,1,1,1
68773,2015-02-12 13:06:39,0,4.04934986958e+16,4395.0,902922.0,1.0,1002837.0,277.0,31.0,1423717569.0,1.0,False,False,2015-02-12 13:06:09,30.0,1,1,1,1,1,1,1,1,1
68773,2015-02-12 13:06:39,0,4.34360555411e+15,8821.0,902922.0,1.0,1002837.0,277.0,1.0,1423717573.0,1.0,False,False,2015-02-12 13:06:13,26.0,1,1,1,1,1,1,1,1,1
68773,2015-02-24 16:09:16,0,6.31113807232e+15,4000.0,664878.0,2.0,1432832.0,277.0,1.0,1424765326.0,1.0,False,False,2015-02-24 16:08:46,30.0,1,1,1,1,1,1,1,1,1
68847,2015-06-28 20:43:56,0,7.32626543255e+15,68131.0,797989.0,1.0,1133890.0,194.0,1.0,1435495384.0,3.0,False,False,2015-06-28 20:43:04,52.0,1,1,1,1,1,1,1,1,1
69117,2015-01-19 16:41:30,0,4.89181811163e+15,20546.0,457443.0,1.0,720023.0,492.0,1.0,1421656858.0,1.0,False,False,2015-01-19 16:40:58,32.0,1,1,1,1,1,1,1,1,1
69117,2015-02-02 18:55:14,0,9.85664574419e+14,15566.0,457443.0,1.0,809149.0,492.0,1.0,1422874476.0,1.0,False,False,2015-02-02 18:54:36,38.0,1,1,1,1,1,1,1,1,1
69117,2015-02-08 13:42:16,0,1.47029636919e+16,11817.0,457443.0,1.0,651921.0,492.0,1.0,1423374100.0,1.0,False,False,2015-02-08 13:41:40,36.0,1,1,1,1,1,1,1,1,1
69117,2015-03-18 13:48:16,0,1.25962311596e+16,33211.0,457443.0,1.0,599696.0,492.0,1.0,1426657637.0,1.0,False,False,2015-03-18 13:47:17,59.0,1,1,1,1,1,1,1,1,1
69117,2015-04-08 15:32:12,0,5.86531893333e+15,10604.0,457443.0,1.0,941326.0,492.0,1.0,1428478298.0,1.0,False,False,2015-04-08 15:31:38,34.0,1,1,1,1,1,1,1,1,1
69117,2015-04-23 18:00:58,0,8.64139367689e+14,12146.0,974466.0,1.0,738183.0,492.0,1.0,1429783201.0,1.0,False,False,2015-04-23 18:00:01,57.0,1,1,1,1,1,1,1,1,1
69125,2015-01-17 14:25:35,0,7.84926976801e+15,4000.0,573435.0,2.0,982712.0,436.0,1.0,1421475904.0,3.0,False,False,2015-01-17 14:25:04,31.0,1,1,1,1,1,1,1,1,1
69204,2015-01-20 05:44:30,0,6.38287659803e+15,17436.0,235297.0,1.0,559226.0,185.0,1.0,1421703854.0,1.0,False,False,2015-01-20 05:44:14,16.0,1,1,1,1,1,1,1,1,1
69204,2015-01-26 12:23:27,0,8.5331360399e+15,33554.0,276767.0,1.0,432257.0,185.0,31.0,1422246155.0,1.0,False,False,2015-01-26 12:22:35,52.0,1,1,1,1,1,1,1,1,1
69204,2015-01-26 12:23:27,0,2.43977779517e+16,49515.0,276767.0,1.0,432257.0,185.0,1.0,1422246171.0,1.0,False,False,2015-01-26 12:22:51,36.0,1,1,1,1,1,1,1,1,1
69204,2015-01-26 12:23:49,0,2.43977779517e+16,49515.0,276767.0,1.0,432257.0,185.0,1.0,1422246171.0,1.0,False,False,2015-01-26 12:22:51,58.0,1,1,1,1,1,1,1,1,1
69204,2015-01-28 18:10:17,0,8.86277475613e+15,11276.0,276767.0,1.0,560928.0,185.0,1.0,1422439771.0,1.0,False,False,2015-01-28 18:09:31,46.0,1,1,1,1,1,1,1,1,1
69204,2015-03-23 22:12:57,0,7.81150646503e+15,105985.0,276767.0,1.0,835725.0,367.0,1.0,1427119946.0,1.0,False,False,2015-03-23 22:12:26,31.0,1,1,1,1,1,1,1,1,1
69204,2015-04-09 17:10:53,0,5.49169354852e+15,4046.0,276767.0,1.0,1026325.0,185.0,1.0,1428570619.0,1.0,False,False,2015-04-09 17:10:19,34.0,1,1,1,1,1,1,1,1,1
69204,2015-04-11 11:10:39,0,6.86550383036e+15,12593.0,276767.0,1.0,1030525.0,185.0,1.0,1428721824.0,1.0,False,False,2015-04-11 11:10:24,15.0,1,1,1,1,1,1,1,1,1
69204,2015-06-22 16:38:49,0,8.11667382311e+15,2841.0,428879.0,1.0,663479.0,185.0,1.0,1434962308.0,1.0,False,False,2015-06-22 16:38:28,21.0,1,1,1,1,1,1,1,1,1
69249,2015-01-20 17:14:37,0,2.56787307894e+14,1000.0,656072.0,2.0,59024.0,307.0,1.0,1421745218.0,1.0,False,False,2015-01-20 17:13:38,59.0,1,1,1,1,1,1,1,1,1
69260,2015-01-10 14:48:44,0,1.03527153771e+16,7716.0,661746.0,1.0,286472.0,98.0,31.0,1420872480.0,3.0,False,False,2015-01-10 14:48:00,44.0,1,1,1,1,1,1,1,1,1
69260,2015-01-10 14:48:44,0,5.27925652796e+15,11590.0,661746.0,1.0,286472.0,98.0,1.0,1420872484.0,3.0,False,False,2015-01-10 14:48:04,40.0,1,1,1,1,1,1,1,1,1
69260,2015-01-13 08:54:58,0,4.93897188747e+14,8050.0,661746.0,1.0,286472.0,98.0,1.0,1421110480.0,3.0,False,False,2015-01-13 08:54:40,18.0,1,1,1,1,1,1,1,1,1
69260,2015-02-27 10:46:18,0,2.96735294419e+15,7615.0,845726.0,1.0,286472.0,98.0,1.0,1425005135.0,3.0,False,False,2015-02-27 10:45:35,43.0,1,1,1,1,1,1,1,1,1
69274,2015-03-02 20:59:48,0,2.83734325506e+16,13717.0,801194.0,1.0,543580.0,385.0,1.0,1425301153.0,1.0,False,False,2015-03-02 20:59:13,35.0,1,1,1,1,1,1,1,1,1
69311,2015-01-05 08:56:00,0,5.92895992213e+15,11251.0,775840.0,1.0,1056153.0,194.0,1.0,1420419330.0,1.0,False,False,2015-01-05 08:55:30,30.0,1,1,1,1,1,1,1,1,1
69344,2015-01-12 07:53:55,0,1.61967910484e+16,2000.0,353543.0,2.0,1136022.0,63.0,1.0,1421020418.0,3.0,False,False,2015-01-12 07:53:38,17.0,1,1,1,1,1,1,1,1,1
69375,2015-03-15 21:21:55,0,3.65830108122e+15,8658.0,683727.0,1.0,1105154.0,194.0,1.0,1426425664.0,3.0,False,False,2015-03-15 21:21:04,51.0,1,1,1,1,1,1,1,1,1
69405,2015-01-28 21:47:04,0,8.84796685705e+15,2000.0,835072.0,2.0,245908.0,194.0,1.0,1422452788.0,3.0,False,False,2015-01-28 21:46:28,36.0,1,1,1,1,1,1,1,1,1
69414,2015-03-30 17:13:20,1,4.15674283439e+14,20264.0,258754.0,1.0,608036.0,95.0,1.0,1427706755.0,3.0,False,False,2015-03-30 17:12:35,45.0,1,1,1,1,1,1,1,1,1
69414,2015-03-30 19:03:44,1,6.36997613055e+14,6644.0,687388.0,1.0,1168189.0,284.0,1.0,1427713375.0,3.0,False,False,2015-03-30 19:02:55,49.0,1,1,1,1,1,1,1,1,1
69414,2015-03-30 19:03:45,1,6.36997613055e+14,6644.0,687388.0,1.0,1168189.0,284.0,1.0,1427713375.0,3.0,False,False,2015-03-30 19:02:55,50.0,1,1,1,1,1,1,1,1,1
69463,2015-04-06 12:41:57,0,5.43302972081e+15,27686.0,338217.0,1.0,352502.0,20.0,1.0,1428295264.0,1.0,False,False,2015-04-06 12:41:04,53.0,1,1,1,1,1,1,1,1,1
69561,2015-01-03 09:26:50,0,2.09326968616e+15,8746.0,645463.0,1.0,1228732.0,194.0,1.0,1420248351.0,1.0,False,False,2015-01-03 09:25:51,59.0,1,1,1,1,1,1,1,1,1
69561,2015-01-12 13:28:06,0,5.99286537443e+15,7149.0,645463.0,1.0,624125.0,194.0,1.0,1421040454.0,1.0,False,False,2015-01-12 13:27:34,32.0,1,1,1,1,1,1,1,1,1
69561,2015-04-23 14:19:40,0,1.02601687925e+16,12768.0,794889.0,1.0,1429106.0,69.0,1.0,1429769947.0,1.0,False,False,2015-04-23 14:19:07,33.0,1,1,1,1,1,1,1,1,1
69561,2015-04-25 09:13:37,0,8.41511925852e+14,6063.0,384569.0,1.0,1195422.0,194.0,1.0,1429924360.0,1.0,False,False,2015-04-25 09:12:40,57.0,1,1,1,1,1,1,1,1,1
69915,2015-02-14 11:50:18,0,4.59132344452e+16,5667.0,196179.0,1.0,975874.0,21.0,1.0,1423885763.0,2.0,False,False,2015-02-14 11:49:23,55.0,1,1,1,1,1,1,1,1,1
70007,2015-03-01 09:16:34,0,8.34594947865e+15,10040.0,258350.0,1.0,1006124.0,404.0,1.0,1425172547.0,2.0,False,False,2015-03-01 09:15:47,47.0,1,1,1,1,1,1,1,1,1
70007,2015-03-04 22:47:12,0,6.89188807884e+15,8752.0,258350.0,1.0,703242.0,404.0,1.0,1425480395.0,2.0,False,False,2015-03-04 22:46:35,37.0,1,1,1,1,1,1,1,1,1
70125,2015-03-11 14:12:42,0,7.88347150551e+15,13002.0,581817.0,1.0,1100281.0,111.0,1.0,1426054303.0,1.0,False,False,2015-03-11 14:11:43,59.0,1,1,1,1,1,1,1,1,1
70250,2015-04-04 22:59:25,0,8.38195307099e+15,35669.0,429657.0,1.0,244751.0,78.0,1.0,1428159512.0,3.0,False,False,2015-04-04 22:58:32,53.0,1,1,1,1,1,1,1,1,1
70250,2015-05-02 20:12:43,0,4.86103943694e+15,83314.0,399158.0,1.0,1267957.0,52.0,1.0,1430568716.0,3.0,False,False,2015-05-02 20:11:56,47.0,1,1,1,1,1,1,1,1,1
70468,2015-01-14 01:51:20,0,5.84413519209e+15,0.0,1044641.0,2.0,114178.0,50.0,1.0,1421171426.0,1.0,False,False,2015-01-14 01:50:26,54.0,1,1,1,1,1,1,1,1,1
70468,2015-02-04 14:59:32,0,6.14790099219e+15,1000.0,1044641.0,2.0,603749.0,50.0,1.0,1423033123.0,1.0,False,False,2015-02-04 14:58:43,49.0,1,1,1,1,1,1,1,1,1
70721,2015-04-26 10:03:39,0,3.53570459641e+16,31223.0,528970.0,1.0,679187.0,492.0,1.0,1430013764.0,1.0,False,False,2015-04-26 10:02:44,55.0,1,1,1,1,1,1,1,1,1
70743,2015-02-25 11:52:42,1,3.61152005472e+15,13115.0,577272.0,1.0,643397.0,122.0,1.0,1424836305.0,3.0,False,False,2015-02-25 11:51:45,57.0,1,1,1,1,1,1,1,1,1
70778,2015-01-13 13:47:47,0,1.22957955496e+16,51624.0,323149.0,1.0,114249.0,254.0,31.0,1421128018.0,1.0,False,False,2015-01-13 13:46:58,49.0,1,1,1,1,1,1,1,1,1
70778,2015-01-13 13:47:47,0,1.13239769949e+16,68173.0,323149.0,1.0,114249.0,254.0,1.0,1421128034.0,3.0,False,False,2015-01-13 13:47:14,33.0,1,1,1,1,1,1,1,1,1
70778,2015-01-23 14:50:16,0,8.3051965683e+15,6977.0,323149.0,1.0,1246840.0,254.0,1.0,1421995790.0,3.0,False,False,2015-01-23 14:49:50,26.0,1,1,1,1,1,1,1,1,1
70927,2015-04-08 11:15:12,0,9.69747206904e+15,3221.0,773969.0,1.0,1205046.0,45.0,1.0,1428462858.0,2.0,False,False,2015-04-08 11:14:18,54.0,1,1,1,1,1,1,1,1,1
70927,2015-04-08 11:15:12,0,7.70628616247e+15,1560.0,773969.0,1.0,1205046.0,45.0,1.0,1428462864.0,2.0,False,False,2015-04-08 11:14:24,48.0,1,1,1,1,1,1,1,1,1
70927,2015-04-18 09:50:50,0,4.3514318122e+16,5690.0,387681.0,1.0,41057.0,44.0,1.0,1429321810.0,2.0,False,False,2015-04-18 09:50:10,40.0,1,1,1,1,1,1,1,1,1
70927,2015-04-18 09:51:07,0,4.3514318122e+16,5690.0,387681.0,1.0,41057.0,44.0,1.0,1429321810.0,2.0,False,False,2015-04-18 09:50:10,57.0,1,1,1,1,1,1,1,1,1
70927,2015-06-22 09:00:37,0,8.58532584565e+15,6364.0,387681.0,1.0,41057.0,44.0,1.0,1434934778.0,2.0,False,False,2015-06-22 08:59:38,59.0,1,1,1,1,1,1,1,1,1
70959,2015-03-30 08:40:20,0,4.24878284723e+15,25437.0,83661.0,1.0,81119.0,194.0,1.0,1427675970.0,3.0,False,False,2015-03-30 08:39:30,50.0,1,1,1,1,1,1,1,1,1
71017,2015-03-16 17:27:38,0,2.88223462231e+15,6000.0,480423.0,2.0,243931.0,253.0,1.0,1426498009.0,1.0,False,False,2015-03-16 17:26:49,49.0,1,1,1,1,1,1,1,1,1
71017,2015-03-16 17:27:38,0,1.39573067351e+16,5000.0,480423.0,2.0,243931.0,253.0,1.0,1426498029.0,1.0,False,False,2015-03-16 17:27:09,29.0,1,1,1,1,1,1,1,1,1
71542,2015-04-09 10:37:11,0,7.00069276282e+15,114101.0,248192.0,1.0,103726.0,63.0,1.0,1428546992.0,1.0,False,False,2015-04-09 10:36:32,39.0,1,1,1,1,1,1,1,1,1
71601,2015-02-11 20:19:31,0,1.86664518795e+16,30785.0,56568.0,1.0,446812.0,364.0,31.0,1423657119.0,3.0,False,False,2015-02-11 20:18:39,52.0,1,1,1,1,1,1,1,1,1
71601,2015-02-11 20:19:31,0,1.14011812945e+16,37778.0,56568.0,1.0,446812.0,364.0,1.0,1423657126.0,3.0,False,False,2015-02-11 20:18:46,45.0,1,1,1,1,1,1,1,1,1
71629,2015-05-03 20:23:33,0,4.42669440475e+16,11495.0,503566.0,1.0,970631.0,58.0,1.0,1430655784.0,1.0,False,False,2015-05-03 20:23:04,29.0,1,1,1,1,1,1,1,1,1
71636,2015-01-28 16:04:06,0,3.1970946904e+16,20759.0,557293.0,1.0,355508.0,488.0,1.0,1422432202.0,3.0,False,False,2015-01-28 16:03:22,44.0,1,1,1,1,1,1,1,1,1
71795,2015-05-17 10:06:05,0,7.68425653182e+15,5000.0,556990.0,2.0,612371.0,44.0,1.0,1431828309.0,1.0,False,False,2015-05-17 10:05:09,56.0,1,1,1,1,1,1,1,1,1
72063,2015-05-02 07:07:23,0,6.83959690081e+15,12000.0,944467.0,2.0,1233664.0,211.0,1.0,1430521622.0,1.0,False,False,2015-05-02 07:07:02,21.0,1,1,1,1,1,1,1,1,1
72142,2015-02-28 10:02:06,0,1.40978775583e+15,6820.0,165141.0,1.0,436834.0,21.0,31.0,1425088871.0,1.0,False,False,2015-02-28 10:01:11,55.0,1,1,1,1,1,1,1,1,1
72142,2015-02-28 10:02:06,0,3.67382485937e+16,15170.0,165141.0,1.0,436834.0,21.0,1.0,1425088879.0,1.0,False,False,2015-02-28 10:01:19,47.0,1,1,1,1,1,1,1,1,1
72142,2015-02-28 10:02:06,0,8.16976714245e+15,11990.0,165141.0,1.0,436834.0,21.0,1.0,1425088896.0,1.0,False,False,2015-02-28 10:01:36,30.0,1,1,1,1,1,1,1,1,1
72320,2015-03-14 14:28:17,0,1.61847259233e+16,16556.0,280829.0,1.0,441082.0,268.0,1.0,1426314463.0,3.0,False,False,2015-03-14 14:27:43,34.0,1,1,1,1,1,1,1,1,1
72320,2015-03-29 09:20:10,0,7.71155518398e+15,8562.0,280829.0,1.0,993616.0,450.0,1.0,1427591972.0,3.0,False,False,2015-03-29 09:19:32,38.0,1,1,1,1,1,1,1,1,1
72348,2015-02-07 09:34:17,0,3.1260565831e+16,2000.0,835072.0,2.0,311232.0,194.0,1.0,1423272801.0,3.0,False,False,2015-02-07 09:33:21,56.0,1,1,1,1,1,1,1,1,1
72401,2015-03-24 17:42:44,0,2.79272807694e+15,8000.0,378541.0,2.0,45691.0,103.0,1.0,1427190125.0,2.0,False,False,2015-03-24 17:42:05,39.0,1,1,1,1,1,1,1,1,1
72401,2015-04-14 00:21:24,0,8.05541513961e+15,9000.0,946985.0,2.0,519906.0,103.0,1.0,1428942062.0,2.0,False,False,2015-04-14 00:21:02,22.0,1,1,1,1,1,1,1,1,1
72401,2015-04-14 00:21:46,0,8.05541513961e+15,9000.0,946985.0,2.0,519906.0,103.0,1.0,1428942062.0,2.0,False,False,2015-04-14 00:21:02,44.0,1,1,1,1,1,1,1,1,1
72497,2015-04-05 08:42:45,0,6.38167002317e+14,72467.0,61528.0,1.0,564076.0,194.0,31.0,1428194530.0,1.0,False,False,2015-04-05 08:42:10,35.0,1,1,1,1,1,1,1,1,1
72497,2015-04-05 08:42:45,0,9.65273113897e+15,76671.0,61528.0,1.0,564076.0,194.0,31.0,1428194534.0,1.0,False,False,2015-04-05 08:42:14,31.0,1,1,1,1,1,1,1,1,1
72497,2015-04-05 08:42:45,0,4.24574285813e+16,83401.0,61528.0,1.0,564076.0,194.0,1.0,1428194541.0,1.0,False,False,2015-04-05 08:42:21,24.0,1,1,1,1,1,1,1,1,1
72715,2015-05-11 14:03:52,0,9.95716206051e+15,8840.0,956884.0,1.0,163334.0,253.0,1.0,1431324206.0,2.0,False,False,2015-05-11 14:03:26,26.0,1,1,1,1,1,1,1,1,1
72729,2015-01-22 12:16:43,0,8.06457797814e+15,5208.0,181649.0,1.0,1321620.0,60.0,1.0,1421900169.0,1.0,False,False,2015-01-22 12:16:09,34.0,1,1,1,1,1,1,1,1,1
72729,2015-05-02 14:55:01,0,1.34140925501e+16,7075.0,181649.0,1.0,1326588.0,60.0,1.0,1430549654.0,1.0,False,False,2015-05-02 14:54:14,47.0,1,1,1,1,1,1,1,1,1
72911,2015-01-20 19:34:24,0,8.16173023017e+14,13855.0,444627.0,1.0,755872.0,59.0,1.0,1421753642.0,3.0,False,False,2015-01-20 19:34:02,22.0,1,1,1,1,1,1,1,1,1
72911,2015-02-18 19:16:17,0,3.80465944599e+15,4430.0,444627.0,1.0,1360429.0,59.0,1.0,1424258123.0,3.0,False,False,2015-02-18 19:15:23,54.0,1,1,1,1,1,1,1,1,1
