rowkey,time,id,is_risk,trade_time_diff
348889,2015-03-25 06:55:24,48755,1,14.0
348892,2015-03-25 06:56:37,48755,1,73.0
348886,2015-03-25 07:40:25,48755,1,2628.0
348885,2015-03-25 07:41:30,48755,1,65.0
348882,2015-04-12 22:50:07,48755,1,1609717.0
348883,2015-04-12 22:50:12,48755,1,5.0
348884,2015-04-17 19:08:10,48755,1,418678.0
348887,2015-05-05 09:43:05,48755,1,149305.0
348893,2015-05-05 12:26:14,48755,1,9789.0
433977,2015-02-05 02:43:14,48807,1,
433874,2015-02-25 07:11:58,48807,1,1744124.0
433963,2015-03-29 12:02:24,48807,1,2782226.0
433964,2015-04-20 08:07:36,48807,1,1886712.0
777681,2015-01-19 11:04:24,48887,1,306101.0
469011,2015-05-02 11:12:14,48997,1,1202376.0
468819,2015-05-27 14:44:32,48997,1,2172738.0
279365,2015-02-09 15:22:27,49161,1,
279362,2015-03-07 18:51:39,49161,1,2258952.0
639708,2015-03-22 10:05:43,49169,1,1350.0
391346,2015-06-14 12:01:04,49174,1,
391386,2015-06-14 12:02:03,49174,1,59.0
391326,2015-06-22 20:24:52,49174,1,721369.0
653819,2015-01-09 19:51:49,49310,1,
222896,2015-05-10 22:23:13,49334,1,
383650,2015-05-27 07:25:28,49470,1,10702252.0
727711,2015-04-20 13:29:05,49874,1,
147890,2015-01-13 06:30:42,49901,1,
147901,2015-02-23 04:01:32,49901,1,3533450.0
147876,2015-03-21 20:45:21,49901,1,2306629.0
325741,2015-01-03 07:38:48,50278,1,
325712,2015-02-03 19:14:17,50278,1,2720129.0
325601,2015-02-21 12:30:29,50278,1,1530972.0
325705,2015-03-02 22:10:26,50278,1,812397.0
325757,2015-03-08 14:57:05,50278,1,492399.0
325722,2015-04-02 17:46:29,50278,1,2170164.0
325760,2015-04-10 09:02:40,50278,1,659771.0
325698,2015-04-12 11:17:28,50278,1,180888.0
325729,2015-04-19 16:20:35,50278,1,622987.0
325687,2015-05-11 20:25:08,50278,1,1915473.0
325618,2015-06-16 15:53:17,50278,1,3094089.0
39722,2015-01-24 20:00:54,50477,1,
39740,2015-02-07 20:22:23,50477,1,1210889.0
39729,2015-04-23 10:36:47,50477,1,6444864.0
39748,2015-05-31 09:34:07,50477,1,3279440.0
37626,2015-06-15 22:17:57,50477,1,1341830.0
409586,2015-02-11 18:57:07,50518,1,
409582,2015-03-14 12:24:19,50518,1,2654832.0
409583,2015-03-14 17:20:51,50518,1,17792.0
409580,2015-03-31 09:28:10,50518,1,1440439.0
409588,2015-04-05 08:20:44,50518,1,427954.0
409587,2015-04-29 22:18:54,50518,1,2123890.0
409581,2015-05-24 08:55:38,50518,1,2111804.0
409579,2015-06-03 18:05:49,50518,1,897011.0
409578,2015-06-03 18:06:09,50518,1,20.0
180208,2015-01-10 11:07:43,50590,1,
180240,2015-01-11 17:14:04,50590,1,108381.0
180292,2015-01-30 15:46:17,50590,1,1636333.0
180215,2015-02-04 00:59:09,50590,1,378772.0
180279,2015-03-23 17:36:21,50590,1,1295471.0
180282,2015-04-21 08:58:33,50590,1,841987.0
180288,2015-04-21 08:58:38,50590,1,5.0
180280,2015-05-15 14:55:22,50590,1,886501.0
180773,2015-05-18 14:17:53,50590,1,256951.0
180224,2015-05-20 16:43:25,50590,1,181532.0
180213,2015-05-25 18:50:14,50590,1,439609.0
180218,2015-05-25 18:57:41,50590,1,447.0
180217,2015-05-25 18:59:54,50590,1,133.0
180290,2015-06-04 18:41:20,50590,1,862886.0
671531,2015-02-28 09:41:20,50598,1,
671507,2015-03-05 18:56:25,50598,1,465305.0
145632,2015-01-27 17:12:23,50749,1,449667.0
145637,2015-03-17 16:01:34,50749,1,162063.0
145642,2015-03-31 15:19:18,50749,1,1207064.0
145679,2015-03-31 15:19:18,50749,1,0.0
145682,2015-06-14 16:24:13,50749,1,3648274.0
147335,2015-06-17 10:36:42,50749,1,233483.0
303809,2015-04-01 08:07:58,50768,1,
303679,2015-06-07 23:06:05,50768,1,5842687.0
303734,2015-06-15 19:52:06,50768,1,679561.0
303749,2015-06-15 20:46:04,50768,1,3238.0
303707,2015-06-15 20:47:16,50768,1,72.0
302999,2015-06-18 11:13:40,50768,1,224784.0
303020,2015-06-19 20:58:36,50768,1,121496.0
717869,2015-06-08 17:48:50,50833,1,
846156,2015-01-18 13:38:56,50851,1,
846104,2015-04-21 14:42:39,50851,1,8039023.0
487656,2015-06-02 08:44:12,51000,1,6202962.0
459507,2015-01-13 14:41:04,51187,1,
354577,2015-05-24 13:11:16,51578,1,
605778,2015-05-20 11:12:19,51876,1,
775624,2015-06-18 09:55:03,52263,1,
574592,2015-02-15 12:14:31,52306,1,
574587,2015-02-16 17:12:47,52306,1,104296.0
574582,2015-02-19 09:50:22,52306,1,232655.0
607228,2015-02-19 20:50:40,52306,1,39618.0
607230,2015-02-19 20:53:14,52306,1,154.0
607226,2015-02-20 16:17:27,52306,1,69853.0
607227,2015-02-23 18:53:37,52306,1,268570.0
607229,2015-02-27 22:37:36,52306,1,359039.0
607232,2015-02-28 22:07:25,52306,1,84589.0
574593,2015-05-11 13:06:30,52306,1,6188345.0
574584,2015-06-12 17:55:01,52306,1,2782111.0
823986,2015-01-16 17:43:30,52426,1,
823846,2015-02-24 14:10:38,52426,1,3356828.0
823860,2015-03-08 09:23:36,52426,1,1019578.0
823953,2015-05-17 06:32:12,52426,1,6037716.0
823876,2015-05-25 21:18:27,52426,1,744375.0
824131,2015-06-01 17:31:46,52426,1,591199.0
823870,2015-06-01 23:12:24,52426,1,20438.0
824129,2015-06-23 20:28:01,52426,1,1890937.0
585554,2015-02-18 10:29:50,52518,1,
585228,2015-04-12 18:14:48,52518,1,4607098.0
59459,2015-02-10 10:40:15,52866,1,
59366,2015-02-17 18:44:13,52866,1,633838.0
59448,2015-05-09 21:36:38,52866,1,7008745.0
559047,2015-02-21 14:09:59,52995,1,
559039,2015-03-14 11:43:50,52995,1,1805631.0
559046,2015-04-07 15:22:49,52995,1,2086739.0
559048,2015-04-07 18:49:59,52995,1,12430.0
559042,2015-04-07 18:50:22,52995,1,23.0
559040,2015-04-07 18:50:24,52995,1,2.0
559041,2015-04-07 18:51:06,52995,1,42.0
559038,2015-04-07 18:53:22,52995,1,136.0
769535,2015-03-15 13:52:37,53359,1,
249692,2015-02-25 17:36:19,53379,1,1746430.0
249697,2015-05-05 23:13:32,53379,1,5625626.0
784871,2015-01-08 16:30:31,53524,1,
784861,2015-02-17 15:43:14,53524,1,3453163.0
784896,2015-04-22 09:29:50,53524,1,5507196.0
784961,2015-05-06 14:40:10,53524,1,1228220.0
143458,2015-03-31 10:21:49,53540,1,2971220.0
421122,2015-02-06 16:39:01,53941,1,
421132,2015-02-17 20:44:07,53941,1,965106.0
421104,2015-03-16 18:30:06,53941,1,2324759.0
770246,2015-06-16 10:29:33,53983,1,1113680.0
517090,2015-04-29 13:42:03,54056,1,
517091,2015-05-15 11:57:04,54056,1,1376101.0
630801,2015-01-31 22:54:08,54159,1,
630800,2015-02-02 20:31:23,54159,1,164235.0
630798,2015-02-20 16:05:39,54159,1,1539256.0
628656,2015-01-21 10:59:23,54217,1,
611488,2015-05-10 09:49:24,54827,1,
806210,2015-01-19 11:02:25,54973,1,
63988,2015-06-20 22:14:19,55050,1,
466056,2015-06-04 13:37:34,55162,1,
681112,2015-04-18 13:38:17,55212,1,
665651,2015-05-08 00:00:39,55212,1,1678942.0
606699,2015-05-13 23:50:14,55322,1,705404.0
583515,2015-05-22 23:56:45,55322,1,777991.0
272404,2015-01-10 16:19:33,55350,1,
745188,2015-02-05 11:51:17,55367,1,
743917,2015-03-11 21:56:26,55367,1,2973909.0
745191,2015-05-16 10:42:54,55367,1,5661988.0
745225,2015-05-30 09:04:29,55367,1,1203695.0
745250,2015-06-27 09:21:30,55367,1,2420221.0
460692,2015-05-02 16:39:37,55400,1,
385470,2015-01-19 23:16:35,55409,1,
385524,2015-02-03 14:33:44,55409,1,1264629.0
385469,2015-02-15 15:39:40,55409,1,1040756.0
385472,2015-02-18 21:05:16,55409,1,278736.0
385530,2015-02-20 11:23:48,55409,1,137912.0
385467,2015-02-20 18:44:49,55409,1,26461.0
385508,2015-02-21 11:34:54,55409,1,60605.0
385500,2015-04-08 10:57:07,55409,1,3972133.0
385518,2015-05-10 20:10:39,55409,1,2798012.0
385490,2015-05-31 11:27:46,55409,1,1783027.0
385528,2015-06-04 08:32:35,55409,1,335089.0
385521,2015-06-06 16:20:52,55409,1,200897.0
385498,2015-06-26 18:06:39,55409,1,1734347.0
645865,2015-06-16 09:18:12,55528,1,861713.0
3334,2015-01-15 19:04:23,55986,1,
7723,2015-01-16 20:30:05,55986,1,91542.0
345380,2015-01-07 11:38:24,56144,1,
345362,2015-01-18 07:40:46,56144,1,936142.0
374732,2015-02-27 20:48:59,56144,1,3503293.0
345372,2015-02-27 21:54:03,56144,1,3904.0
374731,2015-02-28 23:50:56,56144,1,93413.0
345331,2015-03-10 20:38:51,56144,1,852475.0
345340,2015-03-17 18:55:00,56144,1,598569.0
345364,2015-03-31 21:19:58,56144,1,1218298.0
345180,2015-04-05 21:51:20,56144,1,433882.0
345382,2015-04-08 18:38:13,56144,1,247613.0
392454,2015-05-27 15:15:22,56144,1,4221429.0
345178,2015-06-16 17:17:14,56144,1,1735312.0
347351,2015-06-21 19:01:56,56144,1,438282.0
345191,2015-06-23 15:52:34,56144,1,161438.0
345347,2015-06-23 23:42:15,56144,1,28181.0
768311,2015-01-14 12:06:42,56189,1,
768255,2015-01-26 13:49:35,56189,1,1042973.0
342758,2015-03-16 18:56:20,56408,1,
342847,2015-03-17 08:00:34,56408,1,47054.0
342770,2015-03-31 16:07:43,56408,1,1238829.0
342800,2015-06-07 17:52:36,56408,1,5881493.0
342834,2015-06-10 10:12:04,56408,1,231568.0
342803,2015-06-12 07:41:09,56408,1,163745.0
342674,2015-06-29 09:17:24,56408,1,1474575.0
444790,2015-01-04 16:14:29,56536,1,
444791,2015-03-09 12:40:29,56536,1,5516760.0
922316,2015-01-07 10:27:49,56748,1,
737666,2015-03-02 09:14:01,56861,1,2977386.0
249434,2015-02-11 23:30:54,56890,1,170720.0
239703,2015-02-13 19:46:53,56890,1,159359.0
249433,2015-05-11 22:15:38,56890,1,2211204.0
597804,2015-05-15 12:39:23,57074,1,7701795.0
153265,2015-05-16 22:29:05,57260,1,7434220.0
644645,2015-06-29 12:55:08,57498,1,886762.0
488834,2015-04-05 23:06:44,58041,1,
430128,2015-05-31 23:53:13,58150,1,304323.0
384135,2015-02-08 17:50:12,58273,1,3140623.0
134159,2015-03-13 16:26:17,58293,1,
134157,2015-04-19 14:43:42,58293,1,3190645.0
779682,2015-04-26 17:19:14,58319,1,240627.0
612574,2015-03-16 08:45:01,58477,1,
612575,2015-06-23 13:14:15,58477,1,8569754.0
14047,2015-06-05 10:45:22,58917,1,
1488,2015-06-16 11:27:48,58917,1,952946.0
402544,2015-06-12 11:47:14,59825,1,
107803,2015-01-03 06:46:46,60226,1,
107854,2015-02-20 19:15:49,60226,1,4192143.0
107505,2015-02-23 08:18:44,60226,1,219775.0
108036,2015-02-25 13:09:47,60226,1,190263.0
107554,2015-03-07 18:54:20,60226,1,884673.0
107490,2015-04-08 20:43:13,60226,1,2771333.0
107634,2015-05-01 00:09:07,60226,1,1913154.0
107518,2015-05-05 14:36:39,60226,1,397652.0
97960,2015-05-21 23:32:55,60226,1,1414576.0
97939,2015-06-08 00:50:58,60226,1,1473483.0
107533,2015-06-11 00:39:19,60226,1,258501.0
107548,2015-06-11 21:18:47,60226,1,74368.0
108016,2015-06-23 16:04:39,60226,1,1017952.0
416377,2015-01-10 22:11:59,60265,1,
416372,2015-03-10 08:07:56,60265,1,5046957.0
416373,2015-04-03 20:47:44,60265,1,214394.0
416375,2015-04-12 17:30:49,60265,1,765785.0
502398,2015-05-23 10:16:11,60271,1,
707568,2015-06-15 16:29:47,60271,1,2009616.0
163807,2015-02-23 15:51:53,60278,1,
756392,2015-02-13 09:18:06,60338,1,
537053,2015-01-14 20:06:57,60354,1,
537059,2015-03-21 21:08:36,60354,1,5706099.0
420915,2015-02-13 05:49:35,60356,1,
420899,2015-04-21 10:28:55,60356,1,5805560.0
420875,2015-05-21 11:56:46,60356,1,2597271.0
553674,2015-01-18 08:51:58,60482,1,
553671,2015-02-11 14:29:50,60482,1,2093872.0
553679,2015-02-11 14:29:58,60482,1,8.0
553666,2015-02-11 14:30:01,60482,1,3.0
553663,2015-02-20 21:51:17,60482,1,804076.0
553664,2015-04-19 10:40:18,60482,1,4970941.0
553675,2015-05-13 21:05:35,60482,1,2111117.0
908228,2015-06-14 08:55:50,60757,1,7951408.0
618576,2015-06-29 10:40:14,60928,1,
578242,2015-06-18 09:39:35,61009,1,2220237.0
155602,2015-03-23 17:51:58,61412,1,
132987,2015-03-27 13:49:17,61412,1,331039.0
154899,2015-05-02 15:15:35,61412,1,3115578.0
132989,2015-05-04 09:06:45,61412,1,150670.0
132988,2015-05-26 09:04:47,61412,1,1900682.0
155603,2015-06-04 14:13:08,61412,1,796101.0
154900,2015-06-21 10:41:02,61412,1,524515.0
206771,2015-01-16 06:58:17,61675,1,
206774,2015-01-19 07:13:13,61675,1,260096.0
206777,2015-02-10 09:52:02,61675,1,1910329.0
693742,2015-01-14 11:10:09,61922,1,
532327,2015-03-11 22:14:12,61922,1,4878243.0
532598,2015-03-21 15:34:08,61922,1,839996.0
544122,2015-05-05 09:38:15,61922,1,3866647.0
544126,2015-05-05 16:54:44,61922,1,26189.0
543816,2015-05-20 19:49:26,61922,1,1306482.0
543810,2015-05-21 10:52:49,61922,1,54203.0
544004,2015-05-27 09:26:50,61922,1,513241.0
544268,2015-06-09 21:49:44,61922,1,1167774.0
749445,2015-02-13 09:19:43,62155,1,
749430,2015-04-23 03:46:19,62155,1,5941596.0
749473,2015-06-06 12:14:28,62155,1,3832089.0
749429,2015-06-19 15:56:38,62155,1,1136530.0
598041,2015-01-13 15:22:39,62575,1,
590200,2015-06-18 13:41:51,62575,1,13472352.0
694828,2015-02-18 17:17:18,62576,1,
518448,2015-01-17 13:32:48,62654,1,
536260,2015-02-06 02:01:05,62654,1,1686497.0
518242,2015-05-23 10:43:17,62654,1,9189732.0
536257,2015-05-28 04:19:13,62654,1,408956.0
536259,2015-06-20 23:46:17,62654,1,2057224.0
289468,2015-04-10 23:31:07,62681,1,55527.0
289469,2015-06-23 15:34:17,62681,1,447628.0
485065,2015-03-13 17:45:27,62929,1,
485075,2015-03-15 08:29:32,62929,1,139445.0
485069,2015-03-27 19:56:20,62929,1,1078008.0
485079,2015-03-31 18:36:16,62929,1,340796.0
281654,2015-01-08 10:42:16,63145,1,
281640,2015-03-23 14:57:55,63145,1,6408939.0
755834,2015-04-09 20:56:25,63436,1,4185733.0
442096,2015-03-05 17:21:21,63613,1,
442099,2015-03-13 09:04:57,63613,1,661416.0
442102,2015-03-16 23:46:28,63613,1,312091.0
442089,2015-04-21 05:56:39,63613,1,3046211.0
442105,2015-06-18 17:41:23,63613,1,5053484.0
639721,2015-03-02 19:46:03,63881,1,1157045.0
639717,2015-03-06 20:29:39,63881,1,348216.0
248171,2015-03-02 15:23:31,64310,1,
248208,2015-03-22 20:35:12,64310,1,1746701.0
248376,2015-04-23 23:01:25,64310,1,2773573.0
906883,2015-01-19 09:40:16,64460,1,
906882,2015-01-20 10:55:03,64460,1,90887.0
618700,2015-04-11 11:25:15,64603,1,1845258.0
368224,2015-01-11 01:31:11,64633,1,
655643,2015-04-08 07:04:03,64663,1,5995813.0
511390,2015-01-02 00:29:55,64788,1,
128519,2015-02-18 10:38:30,65116,1,
73891,2015-03-22 00:16:48,65116,1,2727498.0
128523,2015-03-25 23:22:09,65116,1,342321.0
73894,2015-04-18 21:36:27,65116,1,2067258.0
654093,2015-05-04 11:44:26,65285,1,2466991.0
628337,2015-05-03 07:11:50,65465,1,1522527.0
1369,2015-05-24 18:15:01,65489,1,
1348,2015-05-24 18:47:11,65489,1,1930.0
606071,2015-02-18 00:05:30,65581,1,
529236,2015-03-06 12:23:39,65666,1,1212369.0
553238,2015-06-07 11:41:15,65666,1,331601.0
57735,2015-06-18 17:31:41,65740,1,
57750,2015-06-18 17:51:30,65740,1,1189.0
44936,2015-05-02 14:16:03,66037,1,
359091,2015-01-23 21:44:46,66142,1,
359119,2015-03-14 10:25:46,66142,1,4279260.0
359123,2015-06-07 01:14:37,66142,1,7310931.0
401715,2015-01-17 22:11:48,66237,1,
401735,2015-01-26 07:46:08,66237,1,725660.0
401726,2015-02-11 19:07:35,66237,1,1423287.0
401719,2015-02-23 07:47:01,66237,1,995966.0
401717,2015-02-23 07:50:59,66237,1,238.0
401739,2015-03-04 15:12:44,66237,1,804105.0
401732,2015-03-10 11:46:59,66237,1,506055.0
401729,2015-03-22 10:14:37,66237,1,1031258.0
401724,2015-05-31 22:37:29,66237,1,2902916.0
401737,2015-06-18 08:43:34,66237,1,1505165.0
401730,2015-06-18 14:22:40,66237,1,20346.0
507644,2015-05-25 15:23:44,66288,1,
687136,2015-05-01 00:01:46,66289,1,
509610,2015-02-24 09:20:32,66324,1,
509630,2015-06-02 00:46:12,66324,1,3402411.0
509608,2015-06-06 15:49:28,66324,1,399796.0
509632,2015-06-16 11:50:00,66324,1,849632.0
509640,2015-06-17 08:36:06,66324,1,74766.0
509618,2015-06-23 10:45:56,66324,1,526190.0
509615,2015-06-24 11:36:08,66324,1,89412.0
586129,2015-06-03 13:48:48,67031,1,
586133,2015-06-11 00:21:27,67031,1,642759.0
508056,2015-01-12 15:05:38,67043,1,
508057,2015-02-28 00:21:09,67043,1,4007731.0
508051,2015-03-23 18:08:46,67043,1,2051257.0
144133,2015-01-14 08:54:40,67225,1,
144135,2015-05-13 19:33:55,67225,1,272497.0
913230,2015-05-24 14:27:32,67372,1,
417459,2015-01-01 21:24:43,67769,1,
292060,2015-02-19 10:37:26,68846,1,
292061,2015-03-30 11:48:17,68846,1,784484.0
292091,2015-04-07 14:04:14,68846,1,699357.0
292094,2015-04-07 20:44:21,68846,1,24007.0
292057,2015-04-10 11:52:15,68846,1,227274.0
292109,2015-04-20 08:53:18,68846,1,520502.0
292101,2015-06-01 13:36:21,68846,1,22197.0
292097,2015-06-01 18:43:20,68846,1,18419.0
292078,2015-06-04 09:41:31,68846,1,226691.0
292085,2015-06-04 14:59:47,68846,1,19096.0
292047,2015-06-08 21:23:09,68846,1,368602.0
292051,2015-06-18 09:33:18,68846,1,507790.0
508631,2015-03-25 16:53:36,68886,1,670638.0
508603,2015-05-10 08:13:32,68886,1,333767.0
776881,2015-05-22 11:42:23,68902,1,
465759,2015-06-21 17:06:44,68951,1,
939968,2015-06-07 13:11:00,69119,1,
919129,2015-03-16 17:16:19,69405,1,
930243,2015-05-25 15:57:49,69405,1,2568212.0
464409,2015-03-01 19:42:11,69414,1,
464408,2015-03-15 18:50:37,69414,1,1206506.0
463990,2015-03-16 10:20:14,69414,1,55777.0
464811,2015-04-26 13:45:42,69414,1,3554728.0
464599,2015-06-21 16:16:33,69414,1,4847451.0
453930,2015-02-27 14:40:54,69465,1,1958434.0
448884,2015-06-18 07:08:27,69666,1,
640110,2015-01-17 13:12:05,69897,1,
640106,2015-02-08 15:32:07,69897,1,1909202.0
640111,2015-04-21 09:06:27,69897,1,6197660.0
640107,2015-04-24 17:33:39,69897,1,289632.0
640108,2015-05-03 17:12:19,69897,1,776320.0
556500,2015-02-28 20:48:17,70037,1,
556503,2015-05-25 04:07:19,70037,1,7370342.0
679229,2015-05-11 11:07:21,70186,1,659512.0
391113,2015-02-15 11:39:40,70684,1,
391112,2015-03-11 09:13:56,70684,1,2064856.0
391109,2015-06-20 10:22:17,70684,1,240075.0
288638,2015-04-24 22:07:21,70743,1,
713463,2015-01-06 15:23:26,70842,1,
713473,2015-02-09 10:16:01,70842,1,2919155.0
713472,2015-03-27 12:33:21,70842,1,3428495.0
713440,2015-04-21 14:11:58,70842,1,246358.0
713471,2015-04-24 01:35:16,70842,1,213798.0
713438,2015-06-19 17:15:40,70842,1,66057.0
713439,2015-06-20 13:32:28,70842,1,73008.0
897127,2015-01-03 10:04:46,70957,1,
929869,2015-02-16 16:41:09,70957,1,3825383.0
904834,2015-04-07 09:02:24,70957,1,4292475.0
722883,2015-02-09 15:40:52,71005,1,1926224.0
722884,2015-02-17 17:22:30,71005,1,697298.0
486006,2015-03-27 14:16:07,71135,1,
660300,2015-01-06 13:48:17,71191,1,
125807,2015-02-08 10:17:14,72144,1,
125853,2015-06-04 09:40:22,72144,1,10020188.0
302144,2015-02-27 12:46:16,72207,1,
302155,2015-05-01 19:56:20,72207,1,5469004.0
302142,2015-05-01 23:29:18,72207,1,12778.0
302149,2015-05-03 21:04:26,72207,1,164108.0
302146,2015-05-08 22:48:06,72207,1,438220.0
302148,2015-05-08 22:49:52,72207,1,106.0
302157,2015-06-10 17:18:54,72207,1,2831342.0
376838,2015-04-02 18:08:53,72571,1,
376948,2015-06-16 23:11:55,72571,1,6498182.0
637246,2015-01-21 17:50:01,72825,1,
637243,2015-02-10 09:42:45,72825,1,1698764.0
586462,2015-01-05 09:12:39,72844,1,
586443,2015-03-04 13:06:48,72844,1,5025249.0
586454,2015-03-20 13:16:07,72844,1,1382959.0
586469,2015-04-22 14:59:17,72844,1,2857390.0
586448,2015-05-17 20:18:47,72844,1,2179170.0
586470,2015-05-20 12:19:18,72844,1,230431.0
586466,2015-05-26 00:15:42,72844,1,474984.0
586453,2015-06-08 08:44:26,72844,1,1153724.0
586461,2015-06-15 22:25:05,72844,1,654039.0
586444,2015-06-18 11:57:01,72844,1,221516.0
629557,2015-01-03 11:04:01,72923,1,
629559,2015-01-03 14:25:02,72923,1,12061.0
629551,2015-04-27 10:30:26,72923,1,9835524.0
629561,2015-04-28 10:01:40,72923,1,84674.0
241370,2015-01-15 13:11:48,73369,1,
241369,2015-01-20 11:38:06,73369,1,81001.0
241376,2015-01-22 09:55:00,73369,1,166614.0
241368,2015-02-09 11:10:47,73369,1,226156.0
241354,2015-02-14 15:26:25,73369,1,447338.0
241367,2015-02-27 17:07:57,73369,1,436806.0
241366,2015-02-27 17:08:09,73369,1,12.0
241364,2015-03-08 09:10:45,73369,1,748956.0
241353,2015-03-16 12:40:32,73369,1,703787.0
241358,2015-03-21 10:10:24,73369,1,422992.0
241356,2015-03-21 11:35:39,73369,1,5115.0
241357,2015-03-24 15:39:24,73369,1,187632.0
241363,2015-03-31 10:24:20,73369,1,585896.0
241352,2015-04-13 19:01:28,73369,1,1154228.0
241350,2015-04-14 09:21:39,73369,1,51611.0
241360,2015-05-04 18:16:31,73369,1,1760092.0
241373,2015-05-06 18:55:08,73369,1,175117.0
241371,2015-05-17 08:45:26,73369,1,164069.0
241374,2015-05-18 10:55:34,73369,1,94208.0
241359,2015-05-29 17:03:55,73369,1,972501.0
241372,2015-06-17 23:12:02,73369,1,311868.0
616831,2015-01-10 10:48:57,73492,1,
616830,2015-01-10 10:49:04,73492,1,7.0
616828,2015-01-20 15:22:29,73492,1,880405.0
616834,2015-03-02 21:31:16,73492,1,1231362.0
616827,2015-03-11 11:17:56,73492,1,740800.0
616829,2015-04-05 10:58:43,73492,1,2158847.0
616835,2015-06-26 15:19:46,73492,1,4931023.0
616836,2015-06-26 19:18:49,73492,1,14343.0
324942,2015-02-05 14:31:04,73639,1,
323880,2015-04-15 23:43:17,73639,1,5994733.0
311849,2015-01-07 08:52:44,73680,1,
312130,2015-02-03 19:08:09,73680,1,2369725.0
312000,2015-02-13 14:54:06,73680,1,848757.0
312132,2015-02-23 21:11:11,73680,1,886625.0
312482,2015-02-26 14:03:06,73680,1,233515.0
312846,2015-04-23 17:43:54,73680,1,4851648.0
312881,2015-06-27 09:22:58,73680,1,1021944.0
556156,2015-04-10 12:27:30,74097,1,4283944.0
556157,2015-06-20 16:53:06,74097,1,3104891.0
449989,2015-04-02 11:09:40,74296,1,
625344,2015-01-11 20:19:26,74329,1,
625377,2015-02-01 08:57:09,74329,1,1773463.0
625403,2015-03-24 08:13:46,74329,1,4403797.0
625400,2015-03-24 08:24:33,74329,1,647.0
625448,2015-05-15 16:17:01,74329,1,4521148.0
633313,2015-01-11 15:12:08,74414,1,
633314,2015-02-04 11:37:06,74414,1,2060698.0
721587,2015-04-11 15:14:07,74513,1,533653.0
721634,2015-05-02 14:08:14,74513,1,946846.0
216264,2015-01-23 16:07:46,74585,1,
216288,2015-05-31 09:07:56,74585,1,11034010.0
216279,2015-06-17 14:11:31,74585,1,1487015.0
601978,2015-05-21 19:01:00,75156,1,
601985,2015-06-04 16:01:32,75156,1,1198832.0
601982,2015-06-12 16:12:49,75156,1,691877.0
375954,2015-01-17 23:02:18,75162,1,569286.0
375950,2015-02-12 18:35:38,75162,1,1355760.0
375970,2015-03-09 20:38:16,75162,1,198738.0
375982,2015-03-21 12:30:16,75162,1,58314.0
375977,2015-06-05 16:41:27,75162,1,1124311.0
109592,2015-02-10 11:40:06,75282,1,
606859,2015-04-21 15:26:55,75501,1,
448600,2015-01-12 22:37:22,75792,1,
448605,2015-01-18 23:51:07,75792,1,522825.0
448599,2015-04-04 21:42:27,75792,1,6558680.0
549846,2015-05-02 22:00:26,75863,1,
549856,2015-06-19 11:23:56,75863,1,4109010.0
536027,2015-02-24 01:30:12,75909,1,637795.0
829480,2015-02-22 00:18:54,75972,1,
829356,2015-05-30 16:18:50,75972,1,8438396.0
351871,2015-01-22 14:02:31,76543,1,
351876,2015-05-22 07:45:33,76543,1,10345382.0
133042,2015-02-08 19:53:57,76586,1,
121133,2015-03-16 22:35:28,76586,1,167580.0
570185,2015-03-01 19:46:24,76706,1,
570193,2015-03-01 19:46:25,76706,1,1.0
570198,2015-03-13 20:53:29,76706,1,1040824.0
570184,2015-06-17 18:07:30,76706,1,8284441.0
556806,2015-01-12 21:26:22,76929,1,
556811,2015-03-02 13:39:03,76929,1,3731328.0
556809,2015-03-12 00:16:11,76929,1,815828.0
603002,2015-03-20 16:15:44,76929,1,612219.0
556807,2015-03-24 11:08:52,76929,1,327188.0
556810,2015-03-29 16:47:36,76929,1,452324.0
602993,2015-05-03 09:40:55,76929,1,2764968.0
603005,2015-06-02 09:30:00,76929,1,2591345.0
603001,2015-06-09 14:38:40,76929,1,623320.0
602996,2015-06-11 23:13:24,76929,1,203684.0
603004,2015-06-19 15:25:37,76929,1,350182.0
602999,2015-06-26 14:57:41,76929,1,603124.0
176555,2015-06-20 09:51:04,77244,1,
642264,2015-06-06 15:54:34,77412,1,2482238.0
683921,2015-05-10 03:13:03,77436,1,571047.0
511498,2015-01-16 17:21:57,77459,1,
385076,2015-02-24 23:06:15,77593,1,
385089,2015-06-17 13:05:27,77593,1,9727152.0
488933,2015-06-18 05:08:07,77621,1,
270150,2015-04-20 20:14:14,77682,1,2964368.0
678420,2015-04-05 10:43:42,77785,1,
561988,2015-02-09 23:55:39,77940,1,
561987,2015-02-18 19:41:39,77940,1,762360.0
930074,2015-06-10 19:00:19,77965,1,
593167,2015-06-27 20:35:28,78142,1,635451.0
607953,2015-06-25 02:11:31,78195,1,
522376,2015-04-30 21:37:58,78444,1,
508468,2015-05-05 22:06:49,78444,1,433731.0
346881,2015-03-31 21:54:51,78520,1,
346883,2015-04-18 19:55:23,78520,1,1548032.0
346882,2015-06-04 13:12:43,78520,1,4036640.0
346973,2015-02-02 10:12:58,78602,1,
347009,2015-05-31 20:02:08,78602,1,1552089.0
334570,2015-02-03 17:21:14,78645,1,1622374.0
334554,2015-02-11 13:25:15,78645,1,677041.0
334556,2015-03-06 21:38:32,78645,1,2016797.0
334558,2015-03-25 10:19:36,78645,1,1600864.0
334521,2015-03-30 15:04:22,78645,1,449086.0
334510,2015-05-02 16:32:30,78645,1,2349640.0
