id,trip_id,TSB_Item,Auto,Manual,IsAutoTip
8969,1495,A-2_5,0,99,0
8970,1495,A-3_4,0,99,0
8971,1496,A-1_6,0,0,0
8972,1496,A-1_18,0,0,0
8973,1496,A-1_19,1,0,0
8974,1496,A-1_25,1,0,0
8975,1496,A-2_5,0,99,0
8976,1496,A-3_4,0,99,0
8977,1497,A-1_6,0,0,0
8978,1497,A-1_18,0,0,0
8979,1497,A-1_19,0,0,0
8980,1497,A-1_25,1,0,0
8981,1497,A-2_5,0,99,0
8982,1497,A-3_4,0,99,0
8983,1498,A-1_6,0,0,0
8984,1498,A-1_18,0,0,0
8985,1498,A-1_19,1,0,0
8986,1498,A-1_25,1,0,0
8987,1498,A-2_5,0,99,0
8988,1498,A-3_4,0,99,0
8989,1499,A-1_6,93,0,0
8990,1499,A-1_18,91,0,0
8991,1499,A-1_19,1,0,0
8992,1499,A-1_25,91,0,0
8993,1499,A-2_5,93,99,0
8994,1499,A-3_4,93,99,0
8995,1500,A-1_6,0,0,0
8996,1500,A-1_18,90,0,0
8997,1500,A-1_19,90,0,0
8998,1500,A-1_25,90,0,0
8999,1500,A-2_5,0,99,0
9000,1500,A-3_4,0,99,0
9001,1501,A-1_6,92,0,0
9002,1501,A-1_18,90,0,0
9003,1501,A-1_19,90,0,0
9004,1501,A-1_25,90,0,0
9005,1501,A-2_5,92,99,0
9006,1501,A-3_4,92,99,0
9007,1502,A-1_6,93,0,0
9008,1502,A-1_18,1,0,0
9009,1502,A-1_19,1,0,0
9010,1502,A-1_25,91,0,0
9011,1502,A-2_5,93,99,0
9012,1502,A-3_4,93,99,0
9013,1503,A-1_6,92,0,0
9014,1503,A-1_18,90,0,0
9015,1503,A-1_19,90,0,0
9016,1503,A-1_25,1,0,0
9017,1503,A-2_5,92,99,0
9018,1503,A-3_4,92,99,0
9019,1504,A-1_6,0,0,0
9020,1504,A-1_18,0,0,0
9021,1504,A-1_19,1,0,0
9022,1504,A-1_25,1,0,0
9023,1504,A-2_5,0,99,0
9024,1504,A-3_4,0,99,0
9025,1505,A-1_6,0,0,0
9026,1505,A-1_18,0,0,0
9027,1505,A-1_19,1,0,0
9028,1505,A-1_25,1,0,0
9029,1505,A-2_5,0,99,0
9030,1505,A-3_4,0,99,0
9031,1506,A-1_6,0,0,0
9032,1506,A-1_18,90,0,0
9033,1506,A-1_19,1,0,0
9034,1506,A-1_25,1,0,0
9035,1506,A-2_5,0,99,0
9036,1506,A-3_4,0,99,0
9037,1507,A-1_6,0,0,0
9038,1507,A-1_18,0,0,0
9039,1507,A-1_19,0,0,0
9040,1507,A-1_25,0,0,0
9041,1507,A-2_5,0,99,0
9042,1507,A-3_4,0,99,0
9043,1508,A-1_6,0,0,0
9044,1508,A-1_18,0,0,0
9045,1508,A-1_19,0,0,0
9046,1508,A-1_25,0,0,0
9047,1508,A-2_5,0,99,0
9048,1508,A-3_4,0,99,0
9049,1509,A-1_6,0,0,0
9050,1509,A-1_18,0,0,0
9051,1509,A-1_19,0,0,0
9052,1509,A-1_25,0,0,0
9053,1509,A-2_5,0,99,0
9054,1509,A-3_4,0,99,0
9055,1510,A-1_6,1,0,0
9056,1510,A-1_18,0,0,0
9057,1510,A-1_19,1,0,0
9058,1510,A-1_25,1,0,0
9059,1510,A-2_5,0,99,0
9060,1510,A-3_4,0,99,0
9061,1511,A-1_6,0,0,0
9062,1511,A-1_18,0,0,0
9063,1511,A-1_19,1,0,0
9064,1511,A-1_25,0,0,0
9065,1511,A-2_5,0,99,0
9066,1511,A-3_4,0,99,0
9067,1512,A-1_6,0,0,0
9068,1512,A-1_18,0,0,0
9069,1512,A-1_19,1,0,0
9070,1512,A-1_25,1,0,0
9071,1512,A-2_5,0,99,0
9072,1512,A-3_4,0,99,0
9073,1513,A-1_6,90,0,0
9074,1513,A-1_18,0,0,0
9075,1513,A-1_19,1,0,0
9076,1513,A-1_25,1,0,0
9077,1513,A-2_5,90,99,0
9078,1513,A-3_4,90,99,0
9079,1514,A-1_6,90,0,0
9080,1514,A-1_18,0,0,0
9081,1514,A-1_19,0,0,0
9082,1514,A-1_25,0,0,0
9083,1514,A-2_5,90,99,0
9084,1514,A-3_4,90,99,0
9085,1515,A-1_6,93,0,0
9086,1515,A-1_18,93,0,0
9087,1515,A-1_19,93,0,0
9088,1515,A-1_25,93,0,0
9089,1515,A-2_5,93,99,0
9090,1515,A-3_4,93,99,0
9091,1516,A-1_6,0,0,0
9092,1516,A-1_18,0,0,0
9093,1516,A-1_19,1,0,0
9094,1516,A-1_25,1,0,0
9095,1516,A-2_5,0,99,0
9096,1516,A-3_4,0,99,0
9097,1517,A-1_6,93,0,0
9098,1517,A-1_18,93,0,0
9099,1517,A-1_19,93,0,0
9100,1517,A-1_25,93,0,0
9101,1517,A-2_5,93,99,0
9102,1517,A-3_4,93,99,0
9103,1518,A-1_6,93,0,0
9104,1518,A-1_18,93,0,0
9105,1518,A-1_19,93,0,0
9106,1518,A-1_25,93,0,0
9107,1518,A-2_5,93,99,0
9108,1518,A-3_4,93,99,0
9109,1519,A-1_6,93,1,1
9110,1519,A-1_18,93,0,0
9111,1519,A-1_19,93,0,0
9112,1519,A-1_25,93,0,0
9113,1519,A-2_5,93,99,0
9114,1519,A-3_4,93,99,0
9115,1520,A-1_6,0,0,0
9116,1520,A-1_18,0,0,0
9117,1520,A-1_19,1,0,0
9118,1520,A-1_25,0,0,0
9119,1520,A-2_5,0,99,0
9120,1520,A-3_4,0,99,0
9121,1521,A-1_6,0,0,0
9122,1521,A-1_18,0,0,0
9123,1521,A-1_19,1,0,0
9124,1521,A-1_25,1,0,0
9125,1521,A-2_5,0,99,0
9126,1521,A-3_4,0,99,0
9127,1522,A-1_6,0,0,0
9128,1522,A-1_18,1,0,0
9129,1522,A-1_19,1,0,0
9130,1522,A-1_25,1,0,0
9131,1522,A-2_5,0,99,0
9132,1522,A-3_4,0,99,0
9133,1523,A-1_6,93,0,0
9134,1523,A-1_18,93,0,0
9135,1523,A-1_19,93,0,0
9136,1523,A-1_25,93,0,0
9137,1523,A-2_5,93,99,0
9138,1523,A-3_4,93,99,0
9139,1524,A-1_6,92,0,0
9140,1524,A-1_18,0,0,0
9141,1524,A-1_19,0,0,0
9142,1524,A-1_25,0,0,0
9143,1524,A-2_5,92,99,0
9144,1524,A-3_4,92,99,0
9145,1525,A-1_6,93,0,0
9146,1525,A-1_18,93,0,0
9147,1525,A-1_19,93,0,0
9148,1525,A-1_25,93,0,0
9149,1525,A-2_5,93,99,0
9150,1525,A-3_4,93,99,0
9151,1526,A-1_6,93,0,0
9152,1526,A-1_18,93,0,0
9153,1526,A-1_19,93,0,0
9154,1526,A-1_25,93,0,0
9155,1526,A-2_5,93,99,0
9156,1526,A-3_4,93,99,0
9157,1527,A-1_6,93,0,0
9158,1527,A-1_18,93,0,0
9159,1527,A-1_19,93,0,0
9160,1527,A-1_25,93,0,0
9161,1527,A-2_5,93,99,0
9162,1527,A-3_4,93,99,0
9163,1528,A-1_6,93,0,0
9164,1528,A-1_18,93,0,0
9165,1528,A-1_19,93,0,0
9166,1528,A-1_25,93,0,0
9167,1528,A-2_5,93,99,0
9168,1528,A-3_4,93,99,0
9169,1529,A-1_6,93,0,0
9170,1529,A-1_18,93,0,0
9171,1529,A-1_19,93,0,0
9172,1529,A-1_25,93,0,0
9173,1529,A-2_5,93,99,0
9174,1529,A-3_4,93,99,0
9175,1530,A-1_6,93,0,0
9176,1530,A-1_18,92,0,0
9177,1530,A-1_19,92,0,0
9178,1530,A-1_25,92,0,0
9179,1530,A-2_5,93,99,0
9180,1530,A-3_4,93,99,0
9181,1531,A-1_6,93,0,0
9182,1531,A-1_18,93,0,0
9183,1531,A-1_19,93,0,0
9184,1531,A-1_25,93,0,0
9185,1531,A-2_5,93,99,0
9186,1531,A-3_4,93,99,0
9187,1532,A-1_6,93,0,0
9188,1532,A-1_18,93,0,0
9189,1532,A-1_19,93,0,0
9190,1532,A-1_25,93,0,0
9191,1532,A-2_5,93,99,0
9192,1532,A-3_4,93,99,0
9193,1533,A-1_6,93,0,0
9194,1533,A-1_18,93,0,0
9195,1533,A-1_19,93,0,0
9196,1533,A-1_25,93,0,0
9197,1533,A-2_5,93,99,0
9198,1533,A-3_4,93,99,0
9199,1534,A-1_6,93,0,0
9200,1534,A-1_18,93,0,0
9201,1534,A-1_19,93,0,0
9202,1534,A-1_25,93,0,0
9203,1534,A-2_5,93,99,0
9204,1534,A-3_4,93,99,0
9205,1535,A-1_6,93,0,0
9206,1535,A-1_18,93,0,0
9207,1535,A-1_19,93,0,0
9208,1535,A-1_25,93,0,0
9209,1535,A-2_5,93,99,0
9210,1535,A-3_4,93,99,0
9211,1536,A-1_6,0,0,0
9212,1536,A-1_18,90,0,0
9213,1536,A-1_19,90,0,0
9214,1536,A-1_25,90,0,0
9215,1536,A-2_5,0,99,0
9216,1536,A-3_4,0,99,0
9217,1537,A-1_6,90,0,0
9218,1537,A-1_18,90,0,0
9219,1537,A-1_19,90,0,0
9220,1537,A-1_25,90,0,0
9221,1537,A-2_5,90,99,0
9222,1537,A-3_4,90,99,0
9223,1538,A-1_6,0,0,0
9224,1538,A-1_18,90,0,0
9225,1538,A-1_19,90,0,0
9226,1538,A-1_25,90,0,0
9227,1538,A-2_5,0,99,0
9228,1538,A-3_4,0,99,0
9229,1539,A-1_6,90,0,0
9230,1539,A-1_18,1,0,0
9231,1539,A-1_19,0,0,0
9232,1539,A-1_25,0,0,0
9233,1539,A-2_5,90,99,0
9234,1539,A-3_4,90,99,0
9235,1540,A-1_6,90,0,0
9236,1540,A-1_18,90,0,0
9237,1540,A-1_19,90,0,0
9238,1540,A-1_25,90,0,0
9239,1540,A-2_5,90,99,0
9240,1540,A-3_4,90,99,0
9241,1541,A-1_6,90,0,0
9242,1541,A-1_18,0,0,0
9243,1541,A-1_19,0,0,0
9244,1541,A-1_25,0,0,0
9245,1541,A-2_5,90,99,0
9246,1541,A-3_4,90,99,0
9247,1542,A-1_6,90,0,0
9248,1542,A-1_18,90,0,0
9249,1542,A-1_19,90,0,0
9250,1542,A-1_25,90,0,0
9251,1542,A-2_5,90,99,0
9252,1542,A-3_4,90,99,0
9253,1543,A-1_6,1,0,0
9254,1543,A-1_18,0,0,0
9255,1543,A-1_19,1,0,0
9256,1543,A-1_25,1,0,0
9257,1543,A-2_5,0,99,0
9258,1543,A-3_4,0,99,0
9259,1544,A-1_6,1,0,0
9260,1544,A-1_18,0,0,0
9261,1544,A-1_19,0,0,0
9262,1544,A-1_25,1,0,0
9263,1544,A-2_5,0,99,0
9264,1544,A-3_4,0,99,0
9265,1545,A-1_6,0,0,0
9266,1545,A-1_18,0,0,0
9267,1545,A-1_19,1,0,0
9268,1545,A-1_25,1,0,0
9269,1545,A-2_5,0,99,0
9270,1545,A-3_4,0,99,0
9271,1546,A-1_6,0,0,0
9272,1546,A-1_18,0,0,0
9273,1546,A-1_19,1,0,0
9274,1546,A-1_25,0,0,0
9275,1546,A-2_5,0,99,0
9276,1546,A-3_4,0,99,0
9277,1547,A-1_6,0,0,0
9278,1547,A-1_18,0,0,0
9279,1547,A-1_19,1,0,0
9280,1547,A-1_25,1,0,0
9281,1547,A-2_5,0,99,0
9282,1547,A-3_4,0,99,0
9283,1548,A-1_6,0,0,0
9284,1548,A-1_18,0,0,0
9285,1548,A-1_19,1,0,0
9286,1548,A-1_25,0,0,0
9287,1548,A-2_5,0,99,0
9288,1548,A-3_4,0,99,0
9289,1549,A-1_6,0,0,0
9290,1549,A-1_18,0,0,0
9291,1549,A-1_19,1,0,0
9292,1549,A-1_25,1,0,0
9293,1549,A-2_5,0,99,0
9294,1549,A-3_4,0,99,0
9295,1550,A-1_6,1,0,0
9296,1550,A-1_18,1,0,0
9297,1550,A-1_19,1,0,0
9298,1550,A-1_25,1,0,0
9299,1550,A-2_5,1,99,0
9300,1550,A-3_4,0,99,0
9301,1551,A-1_6,0,0,0
9302,1551,A-1_18,90,0,0
9303,1551,A-1_19,1,0,0
9304,1551,A-1_25,90,0,0
9305,1551,A-2_5,0,99,0
9306,1551,A-3_4,0,99,0
9307,1552,A-1_6,0,0,0
9308,1552,A-1_18,0,0,0
9309,1552,A-1_19,1,0,0
9310,1552,A-1_25,1,0,0
9311,1552,A-2_5,0,99,0
9312,1552,A-3_4,0,99,0
9313,1553,A-1_6,0,0,0
9314,1553,A-1_18,1,0,0
9315,1553,A-1_19,0,0,0
9316,1553,A-1_25,1,0,0
9317,1553,A-2_5,0,99,0
9318,1553,A-3_4,0,99,0
9319,1554,A-1_6,0,0,0
9320,1554,A-1_18,0,0,0
9321,1554,A-1_19,1,0,0
9322,1554,A-1_25,1,0,0
9323,1554,A-2_5,0,99,0
9324,1554,A-3_4,0,99,0
9325,1555,A-1_6,0,0,0
9326,1555,A-1_18,0,2,1
9327,1555,A-1_19,1,2,1
9328,1555,A-1_25,1,2,1
9329,1555,A-2_5,0,99,0
9330,1555,A-3_4,0,99,0
9331,1556,A-1_6,0,0,0
9332,1556,A-1_18,0,2,2
9333,1556,A-1_19,1,0,0
9334,1556,A-1_25,0,0,0
9335,1556,A-2_5,0,99,0
9336,1556,A-3_4,0,99,0
9337,1557,A-1_6,93,0,0
9338,1557,A-1_18,93,0,0
9339,1557,A-1_19,93,0,0
9340,1557,A-1_25,93,0,0
9341,1557,A-2_5,93,99,0
9342,1557,A-3_4,93,99,0
9343,1558,A-1_6,93,0,0
9344,1558,A-1_18,93,0,0
9345,1558,A-1_19,93,0,0
9346,1558,A-1_25,93,0,0
9347,1558,A-2_5,93,99,0
9348,1558,A-3_4,93,99,0
9349,1559,A-1_6,93,0,0
9350,1559,A-1_18,93,0,0
9351,1559,A-1_19,93,0,0
9352,1559,A-1_25,93,0,0
9353,1559,A-2_5,93,99,0
9354,1559,A-3_4,93,99,0
9355,1560,A-1_6,93,0,0
9356,1560,A-1_18,93,0,0
9357,1560,A-1_19,93,0,0
9358,1560,A-1_25,93,0,0
9359,1560,A-2_5,93,99,0
9360,1560,A-3_4,93,99,0
9361,1561,A-1_6,93,0,0
9362,1561,A-1_18,93,0,0
9363,1561,A-1_19,93,0,0
9364,1561,A-1_25,93,0,0
9365,1561,A-2_5,93,99,0
9366,1561,A-3_4,93,99,0
9367,1562,A-1_6,93,0,0
9368,1562,A-1_18,93,0,0
9369,1562,A-1_19,93,0,0
9370,1562,A-1_25,93,0,0
9371,1562,A-2_5,93,99,0
9372,1562,A-3_4,93,99,0
9373,1563,A-1_6,0,0,0
9374,1563,A-1_18,0,0,0
9375,1563,A-1_19,0,0,0
9376,1563,A-1_25,1,0,0
9377,1563,A-2_5,0,99,0
9378,1563,A-3_4,0,99,0
9379,1564,A-1_6,0,0,0
9380,1564,A-1_18,90,0,0
9381,1564,A-1_19,1,0,0
9382,1564,A-1_25,1,0,0
9383,1564,A-2_5,0,99,0
9384,1564,A-3_4,0,99,0
9385,1565,A-1_6,0,0,0
9386,1565,A-1_18,90,0,0
9387,1565,A-1_19,90,0,0
9388,1565,A-1_25,90,0,0
9389,1565,A-2_5,0,99,0
9390,1565,A-3_4,0,99,0
9391,1566,A-1_6,1,0,0
9392,1566,A-1_18,0,0,0
9393,1566,A-1_19,0,0,0
9394,1566,A-1_25,0,0,0
9395,1566,A-2_5,0,99,0
9396,1566,A-3_4,0,99,0
9397,1567,A-1_6,1,0,0
9398,1567,A-1_18,1,0,0
9399,1567,A-1_19,90,0,0
9400,1567,A-1_25,90,0,0
9401,1567,A-2_5,0,99,0
9402,1567,A-3_4,0,99,0
9403,1568,A-1_6,1,0,0
9404,1568,A-1_18,90,0,0
9405,1568,A-1_19,90,0,0
9406,1568,A-1_25,1,0,0
9407,1568,A-2_5,0,99,0
9408,1568,A-3_4,0,99,0
9409,1569,A-1_6,0,0,0
9410,1569,A-1_18,0,0,0
9411,1569,A-1_19,1,0,0
9412,1569,A-1_25,1,0,0
9413,1569,A-2_5,0,99,0
9414,1569,A-3_4,0,99,0
9415,1570,A-1_6,0,0,0
9416,1570,A-1_18,1,0,0
9417,1570,A-1_19,1,0,0
9418,1570,A-1_25,1,0,0
9419,1570,A-2_5,0,99,0
9420,1570,A-3_4,0,99,0
9421,1571,A-1_6,0,0,0
9422,1571,A-1_18,90,0,0
9423,1571,A-1_19,1,0,0
9424,1571,A-1_25,1,0,0
9425,1571,A-2_5,0,99,0
9426,1571,A-3_4,0,99,0
9427,1572,A-1_6,0,0,0
9428,1572,A-1_18,0,0,0
9429,1572,A-1_19,1,0,0
9430,1572,A-1_25,1,0,0
9431,1572,A-2_5,0,99,0
9432,1572,A-3_4,0,99,0
9433,1573,A-1_6,0,0,0
9434,1573,A-1_18,0,0,0
9435,1573,A-1_19,1,0,0
9436,1573,A-1_25,0,0,0
9437,1573,A-2_5,0,99,0
9438,1573,A-3_4,0,99,0
9439,1574,A-1_6,0,0,0
9440,1574,A-1_18,90,0,0
9441,1574,A-1_19,1,0,0
9442,1574,A-1_25,1,0,0
9443,1574,A-2_5,0,99,0
9444,1574,A-3_4,0,99,0
9445,1575,A-1_6,90,0,0
9446,1575,A-1_18,0,0,0
9447,1575,A-1_19,1,0,0
9448,1575,A-1_25,1,0,0
9449,1575,A-2_5,90,99,0
9450,1575,A-3_4,90,99,0
9451,1576,A-1_6,0,0,0
9452,1576,A-1_18,90,0,0
9453,1576,A-1_19,1,0,0
9454,1576,A-1_25,1,0,0
9455,1576,A-2_5,0,99,0
9456,1576,A-3_4,0,99,0
9457,1577,A-1_6,0,0,0
9458,1577,A-1_18,0,0,0
9459,1577,A-1_19,1,0,0
9460,1577,A-1_25,1,0,0
9461,1577,A-2_5,0,99,0
9462,1577,A-3_4,0,99,0
9463,1578,A-1_6,90,0,0
9464,1578,A-1_18,0,0,0
9465,1578,A-1_19,1,0,0
9466,1578,A-1_25,1,0,0
9467,1578,A-2_5,90,99,0
9468,1578,A-3_4,90,99,0
9469,1579,A-1_6,93,0,0
9470,1579,A-1_18,93,0,0
9471,1579,A-1_19,93,0,0
9472,1579,A-1_25,93,0,0
9473,1579,A-2_5,93,99,0
9474,1579,A-3_4,93,99,0
9475,1580,A-1_6,90,0,0
9476,1580,A-1_18,1,2,2
9477,1580,A-1_19,1,0,0
9478,1580,A-1_25,1,2,2
9479,1580,A-2_5,90,99,0
9480,1580,A-3_4,90,99,0
9481,1581,A-1_6,90,0,0
9482,1581,A-1_18,90,0,0
9483,1581,A-1_19,1,2,2
9484,1581,A-1_25,1,2,2
9485,1581,A-2_5,90,99,0
9486,1581,A-3_4,90,99,0
9487,1582,A-1_6,92,0,0
9488,1582,A-1_18,1,2,2
9489,1582,A-1_19,1,0,0
9490,1582,A-1_25,1,2,2
9491,1582,A-2_5,92,99,0
9492,1582,A-3_4,92,99,0
9493,1583,A-1_6,93,0,0
9494,1583,A-1_18,93,2,1
9495,1583,A-1_19,93,0,0
9496,1583,A-1_25,93,0,0
9497,1583,A-2_5,93,99,0
9498,1583,A-3_4,93,99,0
9499,1584,A-1_6,0,0,0
9500,1584,A-1_18,0,0,0
9501,1584,A-1_19,1,0,0
9502,1584,A-1_25,1,0,0
9503,1584,A-2_5,0,99,0
9504,1584,A-3_4,0,99,0
9505,1585,A-1_6,0,2,2
9506,1585,A-1_18,0,2,1
9507,1585,A-1_19,0,0,0
9508,1585,A-1_25,0,2,1
9509,1585,A-2_5,0,99,0
9510,1585,A-3_4,0,99,0
9511,1586,A-1_6,1,2,1
9512,1586,A-1_18,0,2,1
9513,1586,A-1_19,1,0,0
9514,1586,A-1_25,0,2,1
9515,1586,A-2_5,0,99,0
9516,1586,A-3_4,0,99,0
9517,1587,A-1_6,0,0,0
9518,1587,A-1_18,0,0,0
9519,1587,A-1_19,1,2,2
9520,1587,A-1_25,1,2,1
9521,1587,A-2_5,0,99,0
9522,1587,A-3_4,0,99,0
9523,1588,A-1_6,0,0,0
9524,1588,A-1_18,0,0,0
9525,1588,A-1_19,1,2,2
9526,1588,A-1_25,1,2,1
9527,1588,A-2_5,0,99,0
9528,1588,A-3_4,0,99,0
9529,1589,A-1_6,0,2,2
9530,1589,A-1_18,0,2,1
9531,1589,A-1_19,1,0,0
9532,1589,A-1_25,1,2,1
9533,1589,A-2_5,0,99,0
9534,1589,A-3_4,0,99,0
9535,1590,A-1_6,93,0,0
9536,1590,A-1_18,0,0,0
9537,1590,A-1_19,1,0,0
9538,1590,A-1_25,1,0,0
9539,1590,A-2_5,93,99,0
9540,1590,A-3_4,93,99,0
9541,1591,A-1_6,93,0,0
9542,1591,A-1_18,93,0,0
9543,1591,A-1_19,93,0,0
9544,1591,A-1_25,93,0,0
9545,1591,A-2_5,93,99,0
9546,1591,A-3_4,93,99,0
9547,1592,A-1_6,1,0,0
9548,1592,A-1_18,1,0,0
9549,1592,A-1_19,90,0,0
9550,1592,A-1_25,90,0,0
9551,1592,A-2_5,0,99,0
9552,1592,A-3_4,0,99,0
9553,1593,A-1_6,0,0,0
9554,1593,A-1_18,0,0,0
9555,1593,A-1_19,1,0,0
9556,1593,A-1_25,0,0,0
9557,1593,A-2_5,0,99,0
9558,1593,A-3_4,0,99,0
9559,1594,A-1_6,0,0,0
9560,1594,A-1_18,1,0,0
9561,1594,A-1_19,1,0,0
9562,1594,A-1_25,1,0,0
9563,1594,A-2_5,0,99,0
9564,1594,A-3_4,0,99,0
9565,1595,A-1_6,90,0,0
9566,1595,A-1_18,1,0,0
9567,1595,A-1_19,0,0,0
9568,1595,A-1_25,0,0,0
9569,1595,A-2_5,90,99,0
9570,1595,A-3_4,90,99,0
9571,1596,A-1_6,90,0,0
9572,1596,A-1_18,90,0,0
9573,1596,A-1_19,90,0,0
9574,1596,A-1_25,90,0,0
9575,1596,A-2_5,90,99,0
9576,1596,A-3_4,90,99,0
9577,1597,A-1_6,90,0,0
9578,1597,A-1_18,90,0,0
9579,1597,A-1_19,90,0,0
9580,1597,A-1_25,90,0,0
9581,1597,A-2_5,90,99,0
9582,1597,A-3_4,90,99,0
9583,1598,A-1_6,90,0,0
9584,1598,A-1_18,90,0,0
9585,1598,A-1_19,1,0,0
9586,1598,A-1_25,90,0,0
9587,1598,A-2_5,90,99,0
9588,1598,A-3_4,90,99,0
9589,1599,A-1_6,90,0,0
9590,1599,A-1_18,0,0,0
9591,1599,A-1_19,1,0,0
9592,1599,A-1_25,0,0,0
9593,1599,A-2_5,90,99,0
9594,1599,A-3_4,90,99,0
9595,1600,A-1_6,90,0,0
9596,1600,A-1_18,90,0,0
9597,1600,A-1_19,1,0,0
9598,1600,A-1_25,1,0,0
9599,1600,A-2_5,90,99,0
9600,1600,A-3_4,90,99,0
9601,1601,A-1_6,90,0,0
9602,1601,A-1_18,90,0,0
9603,1601,A-1_19,1,0,0
9604,1601,A-1_25,90,0,0
9605,1601,A-2_5,90,99,0
9606,1601,A-3_4,90,99,0
9607,1602,A-1_6,90,0,0
9608,1602,A-1_18,0,0,0
9609,1602,A-1_19,1,0,0
9610,1602,A-1_25,1,0,0
9611,1602,A-2_5,90,99,0
9612,1602,A-3_4,90,99,0
9613,1603,A-1_6,0,0,0
9614,1603,A-1_18,0,0,0
9615,1603,A-1_19,1,0,0
9616,1603,A-1_25,1,0,0
9617,1603,A-2_5,0,99,0
9618,1603,A-3_4,0,99,0
9619,1604,A-1_6,0,0,0
9620,1604,A-1_18,0,0,0
9621,1604,A-1_19,1,0,0
9622,1604,A-1_25,1,0,0
9623,1604,A-2_5,0,99,0
9624,1604,A-3_4,0,99,0
9625,1605,A-1_6,90,0,0
9626,1605,A-1_18,1,0,0
9627,1605,A-1_19,1,0,0
9628,1605,A-1_25,1,0,0
9629,1605,A-2_5,90,99,0
9630,1605,A-3_4,90,99,0
9631,1606,A-1_6,93,0,0
9632,1606,A-1_18,93,0,0
9633,1606,A-1_19,93,0,0
9634,1606,A-1_25,93,0,0
9635,1606,A-2_5,93,99,0
9636,1606,A-3_4,93,99,0
9637,1607,A-1_6,93,0,0
9638,1607,A-1_18,93,0,0
9639,1607,A-1_19,93,0,0
9640,1607,A-1_25,93,0,0
9641,1607,A-2_5,93,99,0
9642,1607,A-3_4,93,99,0
9643,1608,A-1_6,93,0,0
9644,1608,A-1_18,93,0,0
9645,1608,A-1_19,93,0,0
9646,1608,A-1_25,93,0,0
9647,1608,A-2_5,93,99,0
9648,1608,A-3_4,93,99,0
9649,1609,A-1_6,93,0,0
9650,1609,A-1_18,93,0,0
9651,1609,A-1_19,93,0,0
9652,1609,A-1_25,93,0,0
9653,1609,A-2_5,93,99,0
9654,1609,A-3_4,93,99,0
9655,1610,A-1_6,0,0,0
9656,1610,A-1_18,90,0,0
9657,1610,A-1_19,90,0,0
9658,1610,A-1_25,90,0,0
9659,1610,A-2_5,0,99,0
9660,1610,A-3_4,0,99,0
9661,1611,A-1_6,0,0,0
9662,1611,A-1_18,90,0,0
9663,1611,A-1_19,90,0,0
9664,1611,A-1_25,90,0,0
9665,1611,A-2_5,0,99,0
9666,1611,A-3_4,0,99,0
9667,1612,A-1_6,90,0,0
9668,1612,A-1_18,90,0,0
9669,1612,A-1_19,90,0,0
9670,1612,A-1_25,90,0,0
9671,1612,A-2_5,90,99,0
9672,1612,A-3_4,90,99,0
9673,1613,A-1_6,0,0,0
9674,1613,A-1_18,90,0,0
9675,1613,A-1_19,90,0,0
9676,1613,A-1_25,90,0,0
9677,1613,A-2_5,0,99,0
9678,1613,A-3_4,0,99,0
9679,1614,A-1_6,90,0,0
9680,1614,A-1_18,90,0,0
9681,1614,A-1_19,90,0,0
9682,1614,A-1_25,90,0,0
9683,1614,A-2_5,90,99,0
9684,1614,A-3_4,90,99,0
9685,1615,A-1_6,90,0,0
9686,1615,A-1_18,90,0,0
9687,1615,A-1_19,90,0,0
9688,1615,A-1_25,90,0,0
9689,1615,A-2_5,90,99,0
9690,1615,A-3_4,90,99,0
9691,1616,A-1_6,0,0,0
9692,1616,A-1_18,90,0,0
9693,1616,A-1_19,1,2,2
9694,1616,A-1_25,1,2,2
9695,1616,A-2_5,0,99,0
9696,1616,A-3_4,0,99,0
9697,1617,A-1_6,0,0,0
9698,1617,A-1_18,90,0,0
9699,1617,A-1_19,1,2,2
9700,1617,A-1_25,1,2,2
9701,1617,A-2_5,0,99,0
9702,1617,A-3_4,0,99,0
9703,1618,A-1_6,0,0,0
9704,1618,A-1_18,0,2,2
9705,1618,A-1_19,1,0,0
9706,1618,A-1_25,1,2,2
9707,1618,A-2_5,0,99,0
9708,1618,A-3_4,0,99,0
9709,1619,A-1_6,0,0,0
9710,1619,A-1_18,1,0,0
9711,1619,A-1_19,1,0,0
9712,1619,A-1_25,1,0,0
9713,1619,A-2_5,0,99,0
9714,1619,A-3_4,0,99,0
9715,1620,A-1_6,0,0,0
9716,1620,A-1_18,0,0,0
9717,1620,A-1_19,1,0,0
9718,1620,A-1_25,0,0,0
9719,1620,A-2_5,0,99,0
9720,1620,A-3_4,0,99,0
9721,1621,A-1_6,93,0,0
9722,1621,A-1_18,93,0,0
9723,1621,A-1_19,93,0,0
9724,1621,A-1_25,93,0,0
9725,1621,A-2_5,93,99,0
9726,1621,A-3_4,93,99,0
9727,1622,A-1_6,92,0,0
9728,1622,A-1_18,1,0,0
9729,1622,A-1_19,90,0,0
9730,1622,A-1_25,1,0,0
9731,1622,A-2_5,92,99,0
9732,1622,A-3_4,92,99,0
9733,1623,A-1_6,0,0,0
9734,1623,A-1_18,1,2,2
9735,1623,A-1_19,1,0,0
9736,1623,A-1_25,1,2,2
9737,1623,A-2_5,0,99,0
9738,1623,A-3_4,0,99,0
9739,1624,A-1_6,93,0,0
9740,1624,A-1_18,93,2,2
9741,1624,A-1_19,93,0,0
9742,1624,A-1_25,93,0,0
9743,1624,A-2_5,93,99,0
9744,1624,A-3_4,93,99,0
