Class,SaleDate,Coupon
2304,2015/4/20,0
2304,2015/4/21,0
2304,2015/4/22,0
2304,2015/4/23,0
2304,2015/4/24,0
2304,2015/4/25,0
2304,2015/4/26,0
2304,2015/4/27,0
2304,2015/4/28,0
2304,2015/4/29,0
2304,2015/4/30,0
2305,2015/4/1,0
2305,2015/4/2,0
2305,2015/4/3,0
2305,2015/4/4,0
2305,2015/4/5,0
2305,2015/4/6,0
2305,2015/4/7,0
2305,2015/4/8,0
2305,2015/4/9,0
2305,2015/4/10,0
2305,2015/4/11,0
2305,2015/4/12,0
2305,2015/4/13,0
2305,2015/4/14,0
2305,2015/4/15,0
2305,2015/4/16,0
2305,2015/4/17,0
2305,2015/4/18,0
2305,2015/4/19,0
2305,2015/4/20,0
2305,2015/4/21,0
2305,2015/4/22,0
2305,2015/4/23,0
2305,2015/4/24,0
2305,2015/4/25,0
2305,2015/4/26,0
2305,2015/4/27,0
2305,2015/4/28,0
2305,2015/4/29,0
2305,2015/4/30,0
2306,2015/4/1,1
2306,2015/4/2,0
2306,2015/4/3,1
2306,2015/4/4,1
2306,2015/4/5,1
2306,2015/4/6,0
2306,2015/4/7,0
2306,2015/4/8,1
2306,2015/4/9,0
2306,2015/4/10,1
2306,2015/4/11,1
2306,2015/4/12,1
2306,2015/4/13,0
2306,2015/4/14,0
2306,2015/4/15,1
2306,2015/4/16,0
2306,2015/4/17,1
2306,2015/4/18,1
2306,2015/4/19,1
2306,2015/4/20,1
2306,2015/4/21,0
2306,2015/4/22,1
2306,2015/4/23,0
2306,2015/4/24,1
2306,2015/4/25,1
2306,2015/4/26,1
2306,2015/4/27,1
2306,2015/4/28,0
2306,2015/4/29,1
2306,2015/4/30,1
2307,2015/4/1,1
2307,2015/4/2,0
2307,2015/4/3,0
2307,2015/4/4,1
2307,2015/4/5,1
2307,2015/4/6,1
2307,2015/4/7,0
2307,2015/4/8,1
2307,2015/4/9,0
2307,2015/4/10,0
2307,2015/4/11,1
2307,2015/4/12,0
2307,2015/4/13,0
2307,2015/4/14,0
2307,2015/4/15,1
2307,2015/4/16,0
2307,2015/4/17,0
2307,2015/4/18,1
2307,2015/4/19,0
2307,2015/4/20,0
2307,2015/4/21,0
2307,2015/4/22,1
2307,2015/4/23,0
2307,2015/4/24,0
2307,2015/4/25,1
2307,2015/4/26,0
2307,2015/4/27,0
2307,2015/4/28,0
2307,2015/4/29,1
2307,2015/4/30,0
2308,2015/4/1,0
2308,2015/4/2,0
2308,2015/4/3,0
2308,2015/4/4,0
2308,2015/4/5,0
2308,2015/4/6,0
2308,2015/4/7,0
2308,2015/4/8,0
2308,2015/4/9,0
2308,2015/4/10,0
2308,2015/4/11,0
2308,2015/4/12,0
2308,2015/4/13,0
2308,2015/4/14,0
2308,2015/4/15,0
2308,2015/4/16,0
2308,2015/4/17,0
2308,2015/4/18,0
2308,2015/4/19,0
2308,2015/4/20,0
2308,2015/4/21,0
2308,2015/4/22,0
2308,2015/4/23,0
2308,2015/4/24,0
2308,2015/4/25,0
2308,2015/4/26,0
2308,2015/4/27,0
2308,2015/4/28,0
2308,2015/4/29,0
2308,2015/4/30,0
2309,2015/4/1,0
2309,2015/4/2,0
2309,2015/4/3,0
2309,2015/4/4,0
2309,2015/4/5,0
2309,2015/4/6,0
2309,2015/4/7,0
2309,2015/4/8,0
2309,2015/4/9,0
2309,2015/4/10,0
2309,2015/4/11,0
2309,2015/4/12,0
2309,2015/4/13,0
2309,2015/4/14,0
2309,2015/4/15,0
2309,2015/4/16,0
2309,2015/4/17,0
2309,2015/4/18,0
2309,2015/4/19,0
2309,2015/4/20,0
2309,2015/4/21,0
2309,2015/4/22,0
2309,2015/4/23,0
2309,2015/4/24,0
2309,2015/4/25,0
2309,2015/4/26,0
2309,2015/4/27,0
2309,2015/4/28,0
2309,2015/4/29,0
2309,2015/4/30,0
2310,2015/4/1,0
2310,2015/4/2,0
2310,2015/4/3,0
2310,2015/4/4,0
2310,2015/4/5,1
2310,2015/4/6,0
2310,2015/4/7,0
2310,2015/4/8,0
2310,2015/4/9,0
2310,2015/4/10,0
2310,2015/4/11,0
2310,2015/4/12,0
2310,2015/4/13,0
2310,2015/4/14,0
2310,2015/4/15,0
2310,2015/4/16,0
2310,2015/4/17,0
2310,2015/4/18,0
2310,2015/4/19,0
2310,2015/4/20,0
2310,2015/4/21,0
2310,2015/4/22,0
2310,2015/4/23,0
2310,2015/4/24,0
2310,2015/4/25,0
2310,2015/4/26,0
2310,2015/4/27,0
2310,2015/4/28,0
2310,2015/4/29,0
2310,2015/4/30,0
2311,2015/4/1,1
2311,2015/4/2,1
2311,2015/4/3,1
2311,2015/4/4,0
2311,2015/4/5,1
2311,2015/4/6,1
2311,2015/4/7,1
2311,2015/4/8,1
2311,2015/4/9,1
2311,2015/4/10,1
2311,2015/4/11,0
2311,2015/4/12,1
2311,2015/4/13,1
2311,2015/4/14,1
2311,2015/4/15,1
2311,2015/4/16,1
2311,2015/4/17,1
2311,2015/4/18,0
2311,2015/4/19,1
2311,2015/4/20,1
2311,2015/4/21,1
2311,2015/4/22,1
2311,2015/4/23,1
2311,2015/4/24,1
2311,2015/4/25,0
2311,2015/4/26,1
2311,2015/4/27,1
2311,2015/4/28,1
2311,2015/4/29,1
2311,2015/4/30,1
2312,2015/4/1,0
2312,2015/4/2,0
2312,2015/4/3,0
2312,2015/4/4,0
2312,2015/4/5,0
2312,2015/4/6,0
2312,2015/4/7,0
2312,2015/4/8,0
2312,2015/4/9,0
2312,2015/4/10,0
2312,2015/4/11,0
2312,2015/4/12,0
2312,2015/4/13,0
2312,2015/4/14,0
2312,2015/4/15,0
2312,2015/4/16,0
2312,2015/4/17,0
2312,2015/4/18,0
2312,2015/4/19,0
2312,2015/4/20,0
2312,2015/4/21,0
2312,2015/4/22,0
2312,2015/4/23,0
2312,2015/4/24,0
2312,2015/4/25,0
2312,2015/4/26,0
2312,2015/4/27,0
2312,2015/4/28,0
2312,2015/4/29,0
2312,2015/4/30,0
2313,2015/4/1,0
2313,2015/4/2,0
2313,2015/4/3,0
2313,2015/4/4,0
2313,2015/4/5,0
2313,2015/4/6,0
2313,2015/4/7,0
2313,2015/4/8,0
2313,2015/4/9,0
2313,2015/4/10,0
2313,2015/4/11,0
2313,2015/4/12,0
2313,2015/4/13,0
2313,2015/4/14,0
2313,2015/4/15,0
2313,2015/4/16,0
2313,2015/4/17,0
2313,2015/4/18,0
2313,2015/4/19,0
2313,2015/4/20,0
2313,2015/4/21,0
2313,2015/4/22,0
2313,2015/4/23,0
2313,2015/4/24,0
2313,2015/4/25,0
2313,2015/4/26,0
2313,2015/4/27,0
2313,2015/4/28,0
2313,2015/4/29,0
2313,2015/4/30,0
2314,2015/4/1,1
2314,2015/4/2,0
2314,2015/4/3,0
2314,2015/4/4,0
2314,2015/4/5,4
2314,2015/4/6,1
2314,2015/4/7,0
2314,2015/4/8,1
2314,2015/4/9,0
2314,2015/4/10,0
2314,2015/4/11,0
2314,2015/4/12,1
2314,2015/4/13,1
2314,2015/4/14,1
2314,2015/4/15,1
2314,2015/4/16,0
2314,2015/4/17,0
2314,2015/4/18,0
2314,2015/4/19,1
2314,2015/4/20,1
2314,2015/4/21,1
2314,2015/4/22,1
2314,2015/4/23,0
2314,2015/4/24,0
2314,2015/4/25,0
2314,2015/4/26,1
2314,2015/4/27,1
2314,2015/4/28,1
2314,2015/4/29,1
2314,2015/4/30,0
2315,2015/4/1,0
2315,2015/4/2,0
2315,2015/4/3,0
2315,2015/4/4,0
2315,2015/4/5,1
2315,2015/4/6,0
2315,2015/4/7,0
2315,2015/4/8,0
2315,2015/4/9,0
2315,2015/4/10,0
2315,2015/4/11,0
2315,2015/4/12,0
2315,2015/4/13,0
2315,2015/4/14,0
2315,2015/4/15,0
2315,2015/4/16,0
2315,2015/4/17,0
2315,2015/4/18,0
2315,2015/4/19,0
2315,2015/4/20,0
2315,2015/4/21,0
2315,2015/4/22,0
2315,2015/4/23,0
2315,2015/4/24,0
2315,2015/4/25,0
2315,2015/4/26,0
2315,2015/4/27,0
2315,2015/4/28,0
2315,2015/4/29,0
2315,2015/4/30,0
2316,2015/4/1,0
2316,2015/4/2,0
2316,2015/4/3,0
2316,2015/4/4,0
2316,2015/4/5,0
2316,2015/4/6,0
2316,2015/4/7,0
2316,2015/4/8,0
2316,2015/4/9,0
2316,2015/4/10,0
2316,2015/4/11,0
2316,2015/4/12,0
2316,2015/4/13,0
2316,2015/4/14,0
2316,2015/4/15,0
2316,2015/4/16,0
2316,2015/4/17,0
2316,2015/4/18,0
2316,2015/4/19,0
2316,2015/4/20,0
2316,2015/4/21,0
2316,2015/4/22,0
2316,2015/4/23,0
2316,2015/4/24,0
2316,2015/4/25,0
2316,2015/4/26,0
2316,2015/4/27,0
2316,2015/4/28,0
2316,2015/4/29,0
2316,2015/4/30,0
2317,2015/4/1,0
2317,2015/4/2,0
2317,2015/4/3,0
2317,2015/4/4,0
2317,2015/4/5,0
2317,2015/4/6,0
2317,2015/4/7,0
2317,2015/4/8,0
2317,2015/4/9,0
2317,2015/4/10,0
2317,2015/4/11,0
2317,2015/4/12,0
2317,2015/4/13,0
2317,2015/4/14,0
2317,2015/4/15,0
2317,2015/4/16,0
2317,2015/4/17,0
2317,2015/4/18,0
2317,2015/4/19,0
2317,2015/4/20,0
2317,2015/4/21,0
2317,2015/4/22,0
2317,2015/4/23,0
2317,2015/4/24,0
2317,2015/4/25,0
2317,2015/4/26,0
2317,2015/4/27,0
2317,2015/4/28,0
2317,2015/4/29,0
2317,2015/4/30,0
3001,2015/4/1,0
3001,2015/4/2,0
3001,2015/4/3,0
3001,2015/4/4,0
3001,2015/4/5,0
3001,2015/4/6,0
3001,2015/4/7,0
3001,2015/4/8,0
3001,2015/4/9,0
3001,2015/4/10,0
3001,2015/4/11,0
3001,2015/4/12,0
3001,2015/4/13,0
3001,2015/4/14,0
3001,2015/4/15,0
3001,2015/4/16,0
3001,2015/4/17,0
3001,2015/4/18,0
3001,2015/4/19,0
3001,2015/4/20,0
3001,2015/4/21,0
3001,2015/4/22,0
3001,2015/4/23,0
3001,2015/4/24,0
3001,2015/4/25,0
3001,2015/4/26,0
3001,2015/4/27,0
3001,2015/4/28,0
3001,2015/4/29,0
3001,2015/4/30,0
3002,2015/4/1,1
3002,2015/4/2,0
3002,2015/4/3,0
3002,2015/4/4,0
3002,2015/4/5,0
3002,2015/4/6,0
3002,2015/4/7,0
3002,2015/4/8,1
3002,2015/4/9,0
3002,2015/4/10,0
3002,2015/4/11,0
3002,2015/4/12,0
3002,2015/4/13,0
3002,2015/4/14,0
3002,2015/4/15,1
3002,2015/4/16,0
3002,2015/4/17,0
3002,2015/4/18,0
3002,2015/4/19,0
3002,2015/4/20,0
3002,2015/4/21,0
3002,2015/4/22,1
3002,2015/4/23,0
3002,2015/4/24,0
3002,2015/4/25,0
3002,2015/4/26,0
3002,2015/4/27,0
3002,2015/4/28,0
3002,2015/4/29,1
3002,2015/4/30,0
3003,2015/4/1,0
3003,2015/4/2,0
3003,2015/4/3,0
3003,2015/4/4,0
3003,2015/4/5,0
3003,2015/4/6,0
3003,2015/4/7,0
3003,2015/4/8,0
3003,2015/4/9,0
3003,2015/4/10,0
3003,2015/4/11,0
3003,2015/4/12,0
3003,2015/4/13,0
3003,2015/4/14,0
3003,2015/4/15,0
3003,2015/4/16,0
3003,2015/4/17,0
3003,2015/4/18,0
3003,2015/4/19,0
3003,2015/4/20,0
3003,2015/4/21,0
3003,2015/4/22,0
3003,2015/4/23,0
3003,2015/4/24,0
3003,2015/4/25,0
3003,2015/4/26,0
3003,2015/4/27,0
3003,2015/4/28,0
3003,2015/4/29,0
3003,2015/4/30,0
3004,2015/4/1,0
3004,2015/4/2,0
3004,2015/4/3,0
3004,2015/4/4,0
3004,2015/4/5,0
3004,2015/4/6,0
3004,2015/4/7,0
3004,2015/4/8,0
3004,2015/4/9,0
3004,2015/4/10,0
3004,2015/4/11,0
3004,2015/4/12,0
3004,2015/4/13,0
3004,2015/4/14,0
3004,2015/4/15,0
3004,2015/4/16,0
3004,2015/4/17,0
3004,2015/4/18,0
3004,2015/4/19,0
3004,2015/4/20,0
3004,2015/4/21,0
3004,2015/4/22,0
3004,2015/4/23,0
3004,2015/4/24,0
3004,2015/4/25,0
3004,2015/4/26,0
3004,2015/4/27,0
3004,2015/4/28,0
3004,2015/4/29,0
3004,2015/4/30,0
3005,2015/4/1,0
3005,2015/4/2,0
3005,2015/4/3,0
3005,2015/4/4,0
3005,2015/4/5,0
3005,2015/4/6,0
3005,2015/4/7,0
3005,2015/4/8,0
3005,2015/4/9,0
3005,2015/4/10,0
3005,2015/4/11,0
3005,2015/4/12,0
3005,2015/4/13,0
3005,2015/4/14,0
3005,2015/4/15,0
3005,2015/4/16,0
3005,2015/4/17,0
3005,2015/4/18,0
3005,2015/4/19,0
3005,2015/4/20,0
3005,2015/4/21,0
3005,2015/4/22,0
3005,2015/4/23,0
3005,2015/4/24,0
3005,2015/4/25,0
3005,2015/4/26,0
3005,2015/4/27,0
3005,2015/4/28,0
3005,2015/4/29,0
3005,2015/4/30,0
3006,2015/4/1,1
3006,2015/4/2,1
3006,2015/4/3,1
3006,2015/4/4,1
3006,2015/4/5,1
3006,2015/4/6,1
3006,2015/4/7,1
3006,2015/4/8,2
3006,2015/4/9,1
3006,2015/4/10,1
3006,2015/4/11,1
3006,2015/4/12,1
3006,2015/4/13,1
3006,2015/4/14,1
3006,2015/4/15,2
3006,2015/4/16,1
3006,2015/4/17,1
3006,2015/4/18,1
3006,2015/4/19,1
3006,2015/4/20,1
3006,2015/4/21,1
3006,2015/4/22,2
3006,2015/4/23,1
3006,2015/4/24,1
3006,2015/4/25,1
3006,2015/4/26,1
3006,2015/4/27,1
3006,2015/4/28,1
3006,2015/4/29,2
3006,2015/4/30,1
3007,2015/4/1,0
3007,2015/4/2,0
3007,2015/4/3,0
3007,2015/4/4,0
3007,2015/4/5,1
3007,2015/4/6,0
3007,2015/4/7,0
3007,2015/4/8,0
3007,2015/4/9,0
3007,2015/4/10,0
3007,2015/4/11,0
3007,2015/4/12,0
3007,2015/4/13,0
3007,2015/4/14,0
3007,2015/4/15,0
3007,2015/4/16,0
3007,2015/4/17,0
3007,2015/4/18,0
3007,2015/4/19,0
3007,2015/4/20,0
3007,2015/4/21,0
3007,2015/4/22,0
3007,2015/4/23,0
3007,2015/4/24,0
3007,2015/4/25,0
3007,2015/4/26,0
3007,2015/4/27,0
3007,2015/4/28,0
3007,2015/4/29,0
3007,2015/4/30,0
3008,2015/4/1,0
3008,2015/4/2,0
3008,2015/4/3,0
3008,2015/4/4,0
3008,2015/4/5,0
3008,2015/4/6,0
3008,2015/4/7,0
3008,2015/4/8,0
3008,2015/4/9,0
3008,2015/4/10,0
3008,2015/4/11,0
3008,2015/4/12,0
3008,2015/4/13,0
3008,2015/4/14,0
3008,2015/4/15,0
3008,2015/4/16,0
3008,2015/4/17,0
3008,2015/4/18,0
3008,2015/4/19,0
3008,2015/4/20,0
3008,2015/4/21,0
3008,2015/4/22,0
3008,2015/4/23,0
3008,2015/4/24,0
3008,2015/4/25,0
3008,2015/4/26,0
3008,2015/4/27,0
3008,2015/4/28,0
3008,2015/4/29,0
3008,2015/4/30,0
3009,2015/4/1,0
3009,2015/4/2,0
3009,2015/4/3,0
3009,2015/4/4,0
3009,2015/4/5,0
3009,2015/4/6,0
3009,2015/4/7,0
3009,2015/4/8,0
3009,2015/4/9,0
3009,2015/4/10,0
3009,2015/4/11,0
3009,2015/4/12,0
3009,2015/4/13,0
3009,2015/4/14,0
3009,2015/4/15,0
3009,2015/4/16,0
3009,2015/4/17,0
3009,2015/4/18,0
3009,2015/4/19,0
3009,2015/4/20,0
3009,2015/4/21,0
3009,2015/4/22,0
3009,2015/4/23,0
3009,2015/4/24,0
3009,2015/4/25,0
3009,2015/4/26,0
3009,2015/4/27,0
3009,2015/4/28,0
3009,2015/4/29,0
3009,2015/4/30,0
3010,2015/4/1,0
3010,2015/4/2,0
3010,2015/4/3,0
3010,2015/4/4,0
3010,2015/4/5,0
3010,2015/4/6,0
3010,2015/4/7,0
3010,2015/4/8,0
3010,2015/4/9,0
3010,2015/4/10,0
3010,2015/4/11,0
3010,2015/4/12,0
3010,2015/4/13,0
3010,2015/4/14,0
3010,2015/4/15,0
3010,2015/4/16,0
3010,2015/4/17,0
3010,2015/4/18,0
3010,2015/4/19,0
3010,2015/4/20,0
3010,2015/4/21,0
3010,2015/4/22,0
3010,2015/4/23,0
3010,2015/4/24,0
3010,2015/4/25,0
3010,2015/4/26,0
3010,2015/4/27,0
3010,2015/4/28,0
3010,2015/4/29,0
3010,2015/4/30,0
3011,2015/4/1,0
3011,2015/4/2,0
3011,2015/4/3,0
3011,2015/4/4,0
3011,2015/4/5,0
3011,2015/4/6,0
3011,2015/4/7,0
3011,2015/4/8,0
3011,2015/4/9,0
3011,2015/4/10,0
3011,2015/4/11,0
3011,2015/4/12,0
3011,2015/4/13,0
3011,2015/4/14,0
3011,2015/4/15,0
3011,2015/4/16,0
3011,2015/4/17,0
3011,2015/4/18,0
3011,2015/4/19,0
3011,2015/4/20,0
3011,2015/4/21,0
3011,2015/4/22,0
3011,2015/4/23,0
3011,2015/4/24,0
3011,2015/4/25,0
3011,2015/4/26,0
3011,2015/4/27,0
3011,2015/4/28,0
3011,2015/4/29,0
3011,2015/4/30,0
3012,2015/4/1,0
3012,2015/4/2,0
3012,2015/4/3,0
3012,2015/4/4,0
3012,2015/4/5,0
3012,2015/4/6,0
3012,2015/4/7,0
3012,2015/4/8,0
3012,2015/4/9,0
3012,2015/4/10,0
3012,2015/4/11,0
3012,2015/4/12,0
3012,2015/4/13,0
3012,2015/4/14,0
3012,2015/4/15,0
3012,2015/4/16,0
3012,2015/4/17,0
3012,2015/4/18,0
3012,2015/4/19,0
3012,2015/4/20,0
3012,2015/4/21,0
3012,2015/4/22,0
3012,2015/4/23,0
3012,2015/4/24,0
3012,2015/4/25,0
3012,2015/4/26,0
3012,2015/4/27,0
3012,2015/4/28,0
3012,2015/4/29,0
3012,2015/4/30,0
3013,2015/4/1,1
3013,2015/4/2,1
3013,2015/4/3,1
3013,2015/4/4,1
3013,2015/4/5,1
3013,2015/4/6,1
3013,2015/4/7,1
3013,2015/4/8,1
3013,2015/4/9,1
3013,2015/4/10,1
3013,2015/4/11,1
3013,2015/4/12,1
3013,2015/4/13,1
3013,2015/4/14,1
3013,2015/4/15,1
3013,2015/4/16,1
3013,2015/4/17,1
3013,2015/4/18,1
3013,2015/4/19,1
3013,2015/4/20,1
3013,2015/4/21,1
3013,2015/4/22,1
3013,2015/4/23,1
3013,2015/4/24,1
3013,2015/4/25,1
3013,2015/4/26,1
3013,2015/4/27,1
3013,2015/4/28,1
3013,2015/4/29,1
3013,2015/4/30,1
3014,2015/4/1,0
3014,2015/4/2,0
3014,2015/4/3,0
3014,2015/4/4,0
3014,2015/4/5,0
3014,2015/4/6,0
3014,2015/4/7,0
3014,2015/4/8,0
3014,2015/4/9,0
3014,2015/4/10,0
3014,2015/4/11,0
3014,2015/4/12,0
3014,2015/4/13,0
3014,2015/4/14,0
3014,2015/4/15,0
3014,2015/4/16,0
3014,2015/4/17,0
3014,2015/4/18,0
3014,2015/4/19,0
3014,2015/4/20,0
3014,2015/4/21,0
3014,2015/4/22,0
3014,2015/4/23,0
3014,2015/4/24,0
3014,2015/4/25,0
3014,2015/4/26,0
3014,2015/4/27,0
3014,2015/4/28,0
3014,2015/4/29,0
3014,2015/4/30,0
3015,2015/4/1,0
3015,2015/4/2,0
3015,2015/4/3,0
3015,2015/4/4,0
3015,2015/4/5,0
3015,2015/4/6,0
3015,2015/4/7,0
3015,2015/4/8,0
3015,2015/4/9,0
3015,2015/4/10,0
3015,2015/4/11,0
3015,2015/4/12,0
3015,2015/4/13,0
3015,2015/4/14,0
3015,2015/4/15,0
3015,2015/4/16,0
3015,2015/4/17,0
3015,2015/4/18,0
3015,2015/4/19,0
3015,2015/4/20,0
3015,2015/4/21,0
3015,2015/4/22,0
3015,2015/4/23,0
3015,2015/4/24,0
3015,2015/4/25,0
3015,2015/4/26,0
3015,2015/4/27,0
3015,2015/4/28,0
3015,2015/4/29,0
3015,2015/4/30,0
3016,2015/4/1,9
3016,2015/4/2,3
3016,2015/4/3,3
3016,2015/4/4,5
3016,2015/4/5,3
3016,2015/4/6,3
3016,2015/4/7,2
3016,2015/4/8,9
3016,2015/4/9,3
3016,2015/4/10,2
3016,2015/4/11,5
3016,2015/4/12,4
3016,2015/4/13,6
3016,2015/4/14,4
3016,2015/4/15,9
3016,2015/4/16,3
3016,2015/4/17,2
3016,2015/4/18,5
3016,2015/4/19,4
3016,2015/4/20,5
3016,2015/4/21,4
3016,2015/4/22,9
3016,2015/4/23,3
3016,2015/4/24,2
3016,2015/4/25,4
3016,2015/4/26,4
3016,2015/4/27,5
3016,2015/4/28,4
3016,2015/4/29,9
3016,2015/4/30,3
3017,2015/4/1,0
3017,2015/4/2,0
3017,2015/4/3,0
3017,2015/4/4,0
3017,2015/4/5,0
3017,2015/4/6,0
3017,2015/4/7,0
3017,2015/4/8,0
3017,2015/4/9,0
3017,2015/4/10,0
3017,2015/4/11,0
3017,2015/4/12,0
3017,2015/4/13,0
3017,2015/4/14,0
3017,2015/4/15,0
3017,2015/4/16,0
3017,2015/4/17,0
3017,2015/4/18,0
3017,2015/4/19,0
3017,2015/4/20,0
3017,2015/4/21,0
3017,2015/4/22,0
3017,2015/4/23,0
3017,2015/4/24,0
3017,2015/4/25,0
3017,2015/4/26,0
3017,2015/4/27,0
3017,2015/4/28,0
3017,2015/4/29,0
3017,2015/4/30,0
3018,2015/4/1,2
3018,2015/4/2,1
3018,2015/4/3,1
3018,2015/4/4,1
3018,2015/4/5,1
3018,2015/4/6,1
3018,2015/4/7,1
3018,2015/4/8,2
3018,2015/4/9,1
3018,2015/4/10,1
3018,2015/4/11,1
3018,2015/4/12,1
3018,2015/4/13,1
3018,2015/4/14,1
3018,2015/4/15,2
3018,2015/4/16,1
3018,2015/4/17,1
3018,2015/4/18,1
3018,2015/4/19,1
3018,2015/4/20,1
3018,2015/4/21,1
3018,2015/4/22,1
3018,2015/4/23,1
3018,2015/4/24,1
3018,2015/4/25,1
3018,2015/4/26,1
3018,2015/4/27,1
3018,2015/4/28,1
3018,2015/4/29,1
3018,2015/4/30,1
3101,2015/4/1,0
3101,2015/4/2,0
3101,2015/4/3,0
3101,2015/4/4,0
3101,2015/4/5,0
3101,2015/4/6,0
3101,2015/4/7,0
3101,2015/4/8,0
3101,2015/4/9,0
3101,2015/4/10,0
3101,2015/4/11,0
3101,2015/4/12,0
3101,2015/4/13,0
3101,2015/4/14,0
3101,2015/4/15,0
3101,2015/4/16,0
3101,2015/4/17,0
3101,2015/4/18,0
3101,2015/4/19,0
3101,2015/4/20,0
3101,2015/4/21,0
3101,2015/4/22,0
3101,2015/4/23,0
3101,2015/4/24,0
3101,2015/4/25,0
3101,2015/4/26,0
3101,2015/4/27,0
3101,2015/4/28,0
3101,2015/4/29,0
3101,2015/4/30,0
3102,2015/4/1,0
3102,2015/4/2,0
3102,2015/4/3,0
3102,2015/4/4,0
3102,2015/4/5,0
3102,2015/4/6,0
3102,2015/4/7,0
3102,2015/4/8,0
3102,2015/4/9,0
3102,2015/4/10,0
3102,2015/4/11,0
3102,2015/4/12,0
3102,2015/4/13,0
3102,2015/4/14,0
3102,2015/4/15,0
3102,2015/4/16,0
3102,2015/4/17,0
3102,2015/4/18,0
3102,2015/4/19,0
3102,2015/4/20,0
3102,2015/4/21,0
3102,2015/4/22,0
3102,2015/4/23,0
3102,2015/4/24,0
3102,2015/4/25,0
3102,2015/4/26,0
3102,2015/4/27,0
3102,2015/4/28,0
3102,2015/4/29,0
3102,2015/4/30,0
3104,2015/4/1,0
3104,2015/4/2,0
3104,2015/4/3,0
3104,2015/4/4,0
3104,2015/4/5,0
3104,2015/4/6,0
3104,2015/4/7,0
3104,2015/4/8,0
3104,2015/4/9,0
3104,2015/4/10,0
3104,2015/4/11,0
3104,2015/4/12,0
3104,2015/4/13,0
3104,2015/4/14,0
3104,2015/4/15,0
3104,2015/4/16,0
3104,2015/4/17,0
3104,2015/4/18,0
3104,2015/4/19,0
3104,2015/4/20,0
3104,2015/4/21,0
3104,2015/4/22,0
3104,2015/4/23,0
3104,2015/4/24,0
3104,2015/4/25,0
3104,2015/4/26,0
3104,2015/4/27,0
3104,2015/4/28,0
3104,2015/4/29,0
3104,2015/4/30,0
3105,2015/4/1,0
3105,2015/4/2,0
3105,2015/4/3,0
3105,2015/4/4,0
3105,2015/4/5,0
3105,2015/4/6,0
3105,2015/4/7,0
3105,2015/4/8,0
3105,2015/4/9,0
3105,2015/4/10,0
3105,2015/4/11,0
3105,2015/4/12,0
3105,2015/4/13,0
3105,2015/4/14,0
3105,2015/4/15,0
3105,2015/4/16,0
3105,2015/4/17,0
3105,2015/4/18,0
3105,2015/4/19,0
3105,2015/4/20,0
3105,2015/4/21,0
3105,2015/4/22,0
3105,2015/4/23,0
3105,2015/4/24,0
3105,2015/4/25,0
3105,2015/4/26,0
3105,2015/4/27,0
3105,2015/4/28,0
3105,2015/4/29,0
3105,2015/4/30,0
3106,2015/4/1,0
3106,2015/4/2,0
3106,2015/4/3,0
3106,2015/4/4,0
3106,2015/4/5,0
3106,2015/4/6,0
3106,2015/4/7,0
3106,2015/4/8,0
3106,2015/4/9,0
3106,2015/4/10,0
3106,2015/4/11,0
3106,2015/4/12,0
3106,2015/4/13,0
3106,2015/4/14,0
3106,2015/4/15,0
3106,2015/4/16,0
3106,2015/4/17,0
3106,2015/4/18,0
3106,2015/4/19,0
3106,2015/4/20,0
3106,2015/4/21,0
3106,2015/4/22,0
3106,2015/4/23,0
3106,2015/4/24,0
3106,2015/4/25,0
3106,2015/4/26,0
3106,2015/4/27,0
3106,2015/4/28,0
3106,2015/4/29,0
3106,2015/4/30,0
3107,2015/4/1,0
3107,2015/4/2,0
3107,2015/4/3,0
3107,2015/4/4,0
3107,2015/4/5,0
3107,2015/4/6,0
3107,2015/4/7,0
3107,2015/4/8,0
3107,2015/4/9,0
3107,2015/4/10,0
3107,2015/4/11,0
3107,2015/4/12,0
3107,2015/4/13,0
3107,2015/4/14,0
3107,2015/4/15,0
3107,2015/4/16,0
3107,2015/4/17,0
3107,2015/4/18,0
3107,2015/4/19,0
3107,2015/4/20,0
3107,2015/4/21,0
3107,2015/4/22,0
3107,2015/4/23,0
3107,2015/4/24,0
3107,2015/4/25,0
3107,2015/4/26,0
3107,2015/4/27,0
3107,2015/4/28,0
3107,2015/4/29,0
3107,2015/4/30,0
3108,2015/4/1,0
3108,2015/4/2,0
3108,2015/4/3,0
3108,2015/4/4,0
3108,2015/4/5,0
3108,2015/4/6,0
3108,2015/4/7,0
3108,2015/4/8,0
3108,2015/4/9,0
3108,2015/4/10,0
3108,2015/4/11,0
3108,2015/4/12,0
3108,2015/4/13,0
3108,2015/4/14,0
3108,2015/4/15,0
3108,2015/4/16,0
3108,2015/4/17,0
3108,2015/4/18,0
3108,2015/4/19,0
3108,2015/4/20,0
3108,2015/4/21,0
3108,2015/4/22,0
3108,2015/4/23,0
3108,2015/4/24,0
3108,2015/4/25,0
3108,2015/4/26,0
3108,2015/4/27,0
3108,2015/4/28,0
3108,2015/4/29,0
3108,2015/4/30,0
3109,2015/4/1,0
3109,2015/4/2,0
3109,2015/4/3,0
3109,2015/4/4,0
3109,2015/4/5,0
3109,2015/4/6,0
3109,2015/4/7,0
3109,2015/4/8,0
3109,2015/4/9,0
3109,2015/4/10,0
3109,2015/4/11,0
3109,2015/4/12,0
3109,2015/4/13,0
3109,2015/4/14,0
