Class,parClass,SaleDate,saleCount,Coupon
3004,30,2015/1/3,0,0
3004,30,2015/1/4,0,0
3004,30,2015/1/5,0,0
3004,30,2015/1/6,0,0
3004,30,2015/1/7,0,0
3004,30,2015/1/8,0,0
3004,30,2015/1/9,0,0
3004,30,2015/1/10,0,0
3004,30,2015/1/11,0,0
3004,30,2015/1/12,0,0
3004,30,2015/1/13,0,0
3004,30,2015/1/14,0,0
3004,30,2015/1/15,0,0
3004,30,2015/1/16,0,0
3004,30,2015/1/17,0,0
3004,30,2015/1/18,0,0
3004,30,2015/1/19,0,0
3004,30,2015/1/20,0,0
3004,30,2015/1/21,0,0
3004,30,2015/1/22,0,0
3004,30,2015/1/23,0,0
3004,30,2015/1/24,1,0
3004,30,2015/1/25,0,0
3004,30,2015/1/26,0,0
3004,30,2015/1/27,0,0
3004,30,2015/1/28,0,0
3004,30,2015/1/29,0,0
3004,30,2015/1/30,1,0
3004,30,2015/1/31,0,0
3004,30,2015/2/1,0,0
3004,30,2015/2/2,1,0
3004,30,2015/2/3,0,0
3004,30,2015/2/4,0,0
3004,30,2015/2/5,0,0
3004,30,2015/2/6,0,0
3004,30,2015/2/7,0,0
3004,30,2015/2/8,0,0
3004,30,2015/2/9,0,0
3004,30,2015/2/10,0,0
3004,30,2015/2/11,0,0
3004,30,2015/2/12,0,0
3004,30,2015/2/13,0,0
3004,30,2015/2/15,0,0
3004,30,2015/2/16,3,0
3004,30,2015/2/17,0,0
3004,30,2015/2/18,1,0
3004,30,2015/2/19,0,0
3004,30,2015/2/20,0,0
3004,30,2015/2/21,1,0
3004,30,2015/2/22,0,0
3004,30,2015/2/23,0,0
3004,30,2015/2/24,0,0
3004,30,2015/2/25,0,0
3004,30,2015/2/26,0,0
3004,30,2015/2/27,0,0
3004,30,2015/2/28,0,0
3004,30,2015/3/1,0,0
3004,30,2015/3/2,0,0
3004,30,2015/3/3,0,0
3004,30,2015/3/4,1,0
3004,30,2015/3/5,0,0
3004,30,2015/3/6,0,0
3004,30,2015/3/7,2,0
3004,30,2015/3/8,2,0
3004,30,2015/3/9,0,0
3004,30,2015/3/10,0,0
3004,30,2015/3/11,0,0
3004,30,2015/3/12,0,0
3004,30,2015/3/13,1,0
3004,30,2015/3/14,0,0
3004,30,2015/3/15,0,0
3004,30,2015/3/16,0,0
3004,30,2015/3/17,0,0
3004,30,2015/3/18,0,0
3004,30,2015/3/19,0,0
3004,30,2015/3/20,0,0
3004,30,2015/3/21,4,0
3004,30,2015/3/22,0,0
3004,30,2015/3/23,0,0
3004,30,2015/3/24,0,0
3004,30,2015/3/25,0,0
3004,30,2015/3/26,0,0
3004,30,2015/3/27,0,0
3004,30,2015/3/28,0,0
3004,30,2015/3/29,1,0
3004,30,2015/3/30,0,0
3004,30,2015/4/1,0,0
3004,30,2015/4/2,0,0
3004,30,2015/4/3,0,0
3004,30,2015/4/4,1,0
3004,30,2015/4/5,0,0
3004,30,2015/4/6,0,0
3004,30,2015/4/7,0,0
3004,30,2015/4/8,0,0
3004,30,2015/4/10,0,0
3004,30,2015/4/11,0,0
3004,30,2015/4/12,0,0
3004,30,2015/4/13,0,0
3004,30,2015/4/14,0,0
3004,30,2015/4/15,1,0
3004,30,2015/4/17,1,0
3004,30,2015/4/18,0,0
3004,30,2015/4/19,1,0
3004,30,2015/4/20,0,0
3004,30,2015/4/21,0,0
3004,30,2015/4/22,0,0
3004,30,2015/4/23,0,0
3004,30,2015/4/24,1,1
3004,30,2015/4/25,0,0
3004,30,2015/4/26,0,0
3004,30,2015/4/27,0,0
3004,30,2015/4/28,0,0
3004,30,2015/4/29,1,0
3004,30,2015/4/30,0,0
3005,30,2015/1/1,0,0
3005,30,2015/1/2,0,0
3005,30,2015/1/3,0,0
3005,30,2015/1/4,0,0
3005,30,2015/1/5,0,0
3005,30,2015/1/6,0,0
3005,30,2015/1/7,0,0
3005,30,2015/1/8,0,0
3005,30,2015/1/9,0,0
3005,30,2015/1/10,0,0
3005,30,2015/1/11,0,0
3005,30,2015/1/12,0,0
3005,30,2015/1/13,0,0
3005,30,2015/1/14,0,0
3005,30,2015/1/15,0,0
3005,30,2015/1/16,0,0
3005,30,2015/1/17,0,0
3005,30,2015/1/18,0,0
3005,30,2015/1/19,0,0
3005,30,2015/1/20,0,0
3005,30,2015/1/21,0,0
3005,30,2015/1/22,0,0
3005,30,2015/1/23,0,0
3005,30,2015/1/24,0,0
3005,30,2015/1/25,0,0
3005,30,2015/1/26,0,0
3005,30,2015/1/27,0,0
3005,30,2015/1/28,0,0
3005,30,2015/1/29,0,0
3005,30,2015/1/30,0,0
3005,30,2015/1/31,0,0
3005,30,2015/2/1,0,0
3005,30,2015/2/2,0,0
3005,30,2015/2/3,0,0
3005,30,2015/2/4,0,0
3005,30,2015/2/5,0,0
3005,30,2015/2/6,0,0
3005,30,2015/2/7,0,0
3005,30,2015/2/8,0,0
3005,30,2015/2/9,0,0
3005,30,2015/2/10,0,0
3005,30,2015/2/11,0,0
3005,30,2015/2/12,0,0
3005,30,2015/2/13,0,0
3005,30,2015/2/15,0,0
3005,30,2015/2/16,0,0
3005,30,2015/2/17,0,0
3005,30,2015/2/18,0,0
3005,30,2015/2/19,0,0
3005,30,2015/2/20,0,0
3005,30,2015/2/21,0,0
3005,30,2015/2/22,0,0
3005,30,2015/2/23,0,0
3005,30,2015/2/24,0,0
3005,30,2015/2/25,0,0
3005,30,2015/2/26,0,0
3005,30,2015/2/27,0,0
3005,30,2015/2/28,0,0
3005,30,2015/3/1,0,0
3005,30,2015/3/2,0,0
3005,30,2015/3/3,0,0
3005,30,2015/3/4,0,0
3005,30,2015/3/5,0,0
3005,30,2015/3/6,0,0
3005,30,2015/3/7,0,0
3005,30,2015/3/8,0,0
3005,30,2015/3/9,0,0
3005,30,2015/3/10,0,0
3005,30,2015/3/11,0,0
3005,30,2015/3/12,0,0
3005,30,2015/3/13,0,0
3005,30,2015/3/14,0,0
3005,30,2015/3/15,0,0
3005,30,2015/3/16,0,0
3005,30,2015/3/17,0,0
3005,30,2015/3/18,0,0
3005,30,2015/3/19,0,0
3005,30,2015/3/20,0,0
3005,30,2015/3/21,0,0
3005,30,2015/3/22,0,0
3005,30,2015/3/23,0,0
3005,30,2015/3/24,0,0
3005,30,2015/3/25,0,0
3005,30,2015/3/26,0,0
3005,30,2015/3/27,0,0
3005,30,2015/3/28,0,0
3005,30,2015/3/29,0,0
3005,30,2015/3/30,0,0
3005,30,2015/4/1,0,0
3005,30,2015/4/2,0,0
3005,30,2015/4/3,0,0
3005,30,2015/4/4,0,0
3005,30,2015/4/5,0,0
3005,30,2015/4/6,0,0
3005,30,2015/4/7,0,0
3005,30,2015/4/8,0,0
3005,30,2015/4/10,0,0
3005,30,2015/4/11,0,0
3005,30,2015/4/12,0,0
3005,30,2015/4/13,0,0
3005,30,2015/4/14,1,0
3005,30,2015/4/15,0,0
3005,30,2015/4/17,0,0
3005,30,2015/4/18,0,0
3005,30,2015/4/19,0,0
3005,30,2015/4/20,0,0
3005,30,2015/4/21,0,0
3005,30,2015/4/22,0,0
3005,30,2015/4/23,0,0
3005,30,2015/4/24,0,0
3005,30,2015/4/25,0,0
3005,30,2015/4/26,1,0
3005,30,2015/4/27,0,0
3005,30,2015/4/28,0,0
3005,30,2015/4/29,4,0
3005,30,2015/4/30,1,0
3006,30,2015/1/1,4,0
3006,30,2015/1/2,3,1
3006,30,2015/1/3,1,0
3006,30,2015/1/4,5,0
3006,30,2015/1/5,2,1
3006,30,2015/1/6,1,1
3006,30,2015/1/7,8,2
3006,30,2015/1/8,0,0
3006,30,2015/1/9,2,0
3006,30,2015/1/10,4,2
3006,30,2015/1/11,0,0
3006,30,2015/1/12,5,0
3006,30,2015/1/13,4,0
3006,30,2015/1/14,1,1
3006,30,2015/1/15,0,0
3006,30,2015/1/16,2,1
3006,30,2015/1/17,0,0
3006,30,2015/1/18,1,0
3006,30,2015/1/19,8,5
3006,30,2015/1/20,3,1
3006,30,2015/1/21,3,1
3006,30,2015/1/22,1,0
3006,30,2015/1/23,3,1
3006,30,2015/1/24,7,3
3006,30,2015/1/25,2,1
3006,30,2015/1/26,3,2
3006,30,2015/1/27,0,0
3006,30,2015/1/28,7,3
3006,30,2015/1/29,1,1
3006,30,2015/1/30,1,1
3006,30,2015/1/31,6,3
3006,30,2015/2/1,4,1
3006,30,2015/2/2,1,1
3006,30,2015/2/3,1,0
3006,30,2015/2/4,0,0
3006,30,2015/2/5,4,3
3006,30,2015/2/6,4,3
3006,30,2015/2/7,5,2
3006,30,2015/2/8,1,1
3006,30,2015/2/9,4,2
3006,30,2015/2/10,5,3
3006,30,2015/2/11,1,0
3006,30,2015/2/12,3,2
3006,30,2015/2/13,3,0
3006,30,2015/2/15,1,0
3006,30,2015/2/16,5,2
3006,30,2015/2/17,7,5
3006,30,2015/2/18,8,4
3006,30,2015/2/19,1,1
3006,30,2015/2/20,0,0
3006,30,2015/2/21,0,0
3006,30,2015/2/22,0,0
3006,30,2015/2/23,2,0
3006,30,2015/2/24,4,1
3006,30,2015/2/25,2,1
3006,30,2015/2/26,1,0
3006,30,2015/2/27,1,1
3006,30,2015/2/28,0,0
3006,30,2015/3/1,2,0
3006,30,2015/3/2,1,0
3006,30,2015/3/3,5,3
3006,30,2015/3/4,5,2
3006,30,2015/3/5,0,0
3006,30,2015/3/6,2,1
3006,30,2015/3/7,7,5
3006,30,2015/3/8,4,3
3006,30,2015/3/9,2,1
3006,30,2015/3/10,5,2
3006,30,2015/3/11,10,6
3006,30,2015/3/12,4,2
3006,30,2015/3/13,1,1
3006,30,2015/3/14,5,2
3006,30,2015/3/15,3,3
3006,30,2015/3/16,5,0
3006,30,2015/3/17,1,1
3006,30,2015/3/18,0,0
3006,30,2015/3/19,5,1
3006,30,2015/3/20,1,1
3006,30,2015/3/21,0,0
3006,30,2015/3/22,1,0
3006,30,2015/3/23,3,1
3006,30,2015/3/24,5,1
3006,30,2015/3/25,1,1
3006,30,2015/3/26,1,0
3006,30,2015/3/27,0,0
3006,30,2015/3/28,1,1
3006,30,2015/3/29,3,0
3006,30,2015/3/30,5,1
3006,30,2015/4/1,0,0
3006,30,2015/4/2,0,0
3006,30,2015/4/3,2,0
3006,30,2015/4/4,0,0
3006,30,2015/4/5,3,1
3006,30,2015/4/6,1,0
3006,30,2015/4/7,3,1
3006,30,2015/4/8,6,4
3006,30,2015/4/10,1,1
3006,30,2015/4/11,5,0
3006,30,2015/4/12,3,2
3006,30,2015/4/13,2,2
3006,30,2015/4/14,3,1
3006,30,2015/4/15,2,1
3006,30,2015/4/17,0,0
3006,30,2015/4/18,0,0
3006,30,2015/4/19,3,1
3006,30,2015/4/20,0,0
3006,30,2015/4/21,7,3
3006,30,2015/4/22,3,3
3006,30,2015/4/23,5,1
3006,30,2015/4/24,2,1
3006,30,2015/4/25,4,1
3006,30,2015/4/26,9,1
3006,30,2015/4/27,2,0
3006,30,2015/4/28,3,2
3006,30,2015/4/29,9,7
3006,30,2015/4/30,1,0
3007,30,2015/1/1,2,2
3007,30,2015/1/2,2,0
3007,30,2015/1/3,2,0
3007,30,2015/1/4,0,0
3007,30,2015/1/5,1,0
3007,30,2015/1/6,2,0
3007,30,2015/1/7,0,0
3007,30,2015/1/8,1,0
3007,30,2015/1/9,0,0
3007,30,2015/1/10,1,0
3007,30,2015/1/11,0,0
3007,30,2015/1/12,0,0
3007,30,2015/1/13,0,0
3007,30,2015/1/14,4,2
3007,30,2015/1/15,0,0
3007,30,2015/1/16,6,0
3007,30,2015/1/17,0,0
3007,30,2015/1/18,0,0
3007,30,2015/1/19,3,0
3007,30,2015/1/20,0,0
3007,30,2015/1/21,0,0
3007,30,2015/1/22,1,0
3007,30,2015/1/23,0,0
3007,30,2015/1/24,0,0
3007,30,2015/1/25,4,0
3007,30,2015/1/26,1,0
3007,30,2015/1/27,0,0
3007,30,2015/1/28,0,0
3007,30,2015/1/29,3,0
3007,30,2015/1/30,0,0
3007,30,2015/1/31,3,0
3007,30,2015/2/1,3,0
3007,30,2015/2/2,1,1
3007,30,2015/2/3,2,0
3007,30,2015/2/4,0,0
3007,30,2015/2/5,2,0
3007,30,2015/2/6,2,0
3007,30,2015/2/7,0,0
3007,30,2015/2/8,3,0
3007,30,2015/2/9,1,0
3007,30,2015/2/10,2,0
3007,30,2015/2/11,0,0
3007,30,2015/2/12,2,0
3007,30,2015/2/13,1,0
3007,30,2015/2/15,3,0
3007,30,2015/2/16,3,0
3007,30,2015/2/17,5,0
3007,30,2015/2/18,2,0
3007,30,2015/2/19,0,0
3007,30,2015/2/20,0,0
3007,30,2015/2/21,11,0
3007,30,2015/2/22,0,0
3007,30,2015/2/23,1,0
3007,30,2015/2/24,0,0
3007,30,2015/2/25,1,0
3007,30,2015/2/26,3,0
3007,30,2015/2/27,1,0
3007,30,2015/2/28,0,0
3007,30,2015/3/1,0,0
3007,30,2015/3/2,0,0
3007,30,2015/3/3,0,0
3007,30,2015/3/4,5,0
3007,30,2015/3/5,0,0
3007,30,2015/3/6,0,0
3007,30,2015/3/7,1,0
3007,30,2015/3/8,1,0
3007,30,2015/3/9,1,1
3007,30,2015/3/10,0,0
3007,30,2015/3/11,0,0
3007,30,2015/3/12,0,0
3007,30,2015/3/13,1,0
3007,30,2015/3/14,1,0
3007,30,2015/3/15,0,0
3007,30,2015/3/16,3,1
3007,30,2015/3/17,1,0
3007,30,2015/3/18,0,0
3007,30,2015/3/19,0,0
3007,30,2015/3/20,1,1
3007,30,2015/3/21,0,0
3007,30,2015/3/22,2,1
3007,30,2015/3/23,2,0
3007,30,2015/3/24,3,0
3007,30,2015/3/25,1,0
3007,30,2015/3/26,0,0
3007,30,2015/3/27,2,0
3007,30,2015/3/28,0,0
3007,30,2015/3/29,1,0
3007,30,2015/3/30,1,0
3007,30,2015/4/1,1,0
3007,30,2015/4/2,1,1
3007,30,2015/4/3,0,0
3007,30,2015/4/4,0,0
3007,30,2015/4/5,4,0
3007,30,2015/4/6,1,1
3007,30,2015/4/7,0,0
3007,30,2015/4/8,1,1
3007,30,2015/4/10,0,0
3007,30,2015/4/11,0,0
3007,30,2015/4/12,3,1
3007,30,2015/4/13,1,0
3007,30,2015/4/14,1,1
3007,30,2015/4/15,5,0
3007,30,2015/4/17,0,0
3007,30,2015/4/18,0,0
3007,30,2015/4/19,0,0
3007,30,2015/4/20,0,0
3007,30,2015/4/21,1,0
3007,30,2015/4/22,2,0
3007,30,2015/4/23,3,0
3007,30,2015/4/24,1,0
3007,30,2015/4/25,0,0
3007,30,2015/4/26,2,0
3007,30,2015/4/27,0,0
3007,30,2015/4/28,0,0
3007,30,2015/4/29,5,3
3007,30,2015/4/30,2,0
3008,30,2015/1/1,3,0
3008,30,2015/1/2,2,0
3008,30,2015/1/3,1,0
3008,30,2015/1/4,1,0
3008,30,2015/1/5,1,0
3008,30,2015/1/6,4,0
3008,30,2015/1/7,1,0
3008,30,2015/1/8,1,0
3008,30,2015/1/9,0,0
3008,30,2015/1/10,0,0
3008,30,2015/1/11,1,0
3008,30,2015/1/12,1,0
3008,30,2015/1/13,2,0
3008,30,2015/1/14,1,1
3008,30,2015/1/15,2,1
3008,30,2015/1/16,1,0
3008,30,2015/1/17,4,0
3008,30,2015/1/18,3,1
3008,30,2015/1/19,3,1
3008,30,2015/1/20,1,0
3008,30,2015/1/21,1,0
3008,30,2015/1/22,3,0
3008,30,2015/1/23,0,0
3008,30,2015/1/24,1,0
3008,30,2015/1/25,1,0
3008,30,2015/1/26,0,0
3008,30,2015/1/27,3,0
3008,30,2015/1/28,1,1
3008,30,2015/1/29,2,0
3008,30,2015/1/30,1,0
3008,30,2015/1/31,2,0
3008,30,2015/2/1,6,1
3008,30,2015/2/2,1,0
3008,30,2015/2/3,2,0
3008,30,2015/2/4,0,0
3008,30,2015/2/5,2,1
3008,30,2015/2/6,1,0
3008,30,2015/2/7,1,0
3008,30,2015/2/8,2,1
3008,30,2015/2/9,4,0
3008,30,2015/2/10,3,1
3008,30,2015/2/11,2,0
3008,30,2015/2/12,0,0
3008,30,2015/2/13,2,0
3008,30,2015/2/15,1,1
3008,30,2015/2/16,1,0
3008,30,2015/2/17,2,0
3008,30,2015/2/18,1,0
3008,30,2015/2/19,0,0
3008,30,2015/2/20,0,0
3008,30,2015/2/21,0,0
3008,30,2015/2/22,0,0
3008,30,2015/2/23,0,0
3008,30,2015/2/24,0,0
3008,30,2015/2/25,0,0
3008,30,2015/2/26,1,0
3008,30,2015/2/27,0,0
3008,30,2015/2/28,0,0
3008,30,2015/3/1,0,0
3008,30,2015/3/2,1,0
3008,30,2015/3/3,2,0
3008,30,2015/3/4,2,0
3008,30,2015/3/5,1,0
3008,30,2015/3/6,0,0
3008,30,2015/3/7,1,0
3008,30,2015/3/8,1,0
3008,30,2015/3/9,0,0
3008,30,2015/3/10,2,0
3008,30,2015/3/11,1,0
3008,30,2015/3/12,2,0
3008,30,2015/3/13,1,0
3008,30,2015/3/14,0,0
3008,30,2015/3/15,1,0
3008,30,2015/3/16,0,0
3008,30,2015/3/17,1,1
3008,30,2015/3/18,1,0
3008,30,2015/3/19,0,0
3008,30,2015/3/20,0,0
3008,30,2015/3/21,0,0
3008,30,2015/3/22,0,0
3008,30,2015/3/23,0,0
3008,30,2015/3/24,1,0
3008,30,2015/3/25,1,0
3008,30,2015/3/26,2,0
3008,30,2015/3/27,2,0
3008,30,2015/3/28,0,0
3008,30,2015/3/29,1,0
3008,30,2015/3/30,0,0
3008,30,2015/4/1,2,0
3008,30,2015/4/2,3,0
3008,30,2015/4/3,0,0
3008,30,2015/4/4,1,0
3008,30,2015/4/5,1,1
3008,30,2015/4/6,0,0
3008,30,2015/4/7,3,1
3008,30,2015/4/8,3,0
3008,30,2015/4/10,1,1
3008,30,2015/4/11,2,0
3008,30,2015/4/12,4,0
3008,30,2015/4/13,1,0
3008,30,2015/4/14,2,0
3008,30,2015/4/15,1,0
3008,30,2015/4/17,2,1
3008,30,2015/4/18,0,0
3008,30,2015/4/19,3,0
3008,30,2015/4/20,4,2
3008,30,2015/4/21,0,0
3008,30,2015/4/22,6,2
3008,30,2015/4/23,4,1
3008,30,2015/4/24,2,1
3008,30,2015/4/25,2,0
3008,30,2015/4/26,1,0
3008,30,2015/4/27,0,0
3008,30,2015/4/28,0,0
3008,30,2015/4/29,0,0
3008,30,2015/4/30,0,0
3009,30,2015/1/1,0,0
3009,30,2015/1/2,0,0
3009,30,2015/1/3,0,0
3009,30,2015/1/4,0,0
3009,30,2015/1/5,0,0
3009,30,2015/1/6,0,0
3009,30,2015/1/7,0,0
3009,30,2015/1/8,0,0
3009,30,2015/1/9,0,0
3009,30,2015/1/10,0,0
3009,30,2015/1/11,0,0
3009,30,2015/1/12,1,0
3009,30,2015/1/13,0,0
3009,30,2015/1/14,0,0
3009,30,2015/1/15,0,0
3009,30,2015/1/16,0,0
3009,30,2015/1/17,0,0
3009,30,2015/1/18,0,0
3009,30,2015/1/19,0,0
3009,30,2015/1/20,0,0
3009,30,2015/1/21,0,0
3009,30,2015/1/22,0,0
3009,30,2015/1/23,0,0
3009,30,2015/1/24,0,0
3009,30,2015/1/25,0,0
3009,30,2015/1/26,0,0
3009,30,2015/1/27,0,0
3009,30,2015/1/28,0,0
3009,30,2015/1/29,0,0
3009,30,2015/1/30,0,0
3009,30,2015/1/31,0,0
3009,30,2015/2/1,1,0
3009,30,2015/2/2,0,0
3009,30,2015/2/3,1,0
3009,30,2015/2/4,0,0
3009,30,2015/2/5,0,0
3009,30,2015/2/6,0,0
3009,30,2015/2/7,1,0
3009,30,2015/2/8,0,0
3009,30,2015/2/9,0,0
3009,30,2015/2/10,0,0
3009,30,2015/2/11,0,0
3009,30,2015/2/12,1,0
3009,30,2015/2/13,1,0
3009,30,2015/2/15,0,0
3009,30,2015/2/16,0,0
3009,30,2015/2/17,0,0
3009,30,2015/2/18,0,0
3009,30,2015/2/19,0,0
3009,30,2015/2/20,0,0
3009,30,2015/2/21,0,0
3009,30,2015/2/22,0,0
3009,30,2015/2/23,0,0
3009,30,2015/2/24,0,0
3009,30,2015/2/25,0,0
3009,30,2015/2/26,0,0
3009,30,2015/2/27,0,0
3009,30,2015/2/28,0,0
3009,30,2015/3/1,2,0
3009,30,2015/3/2,0,0
3009,30,2015/3/3,0,0
3009,30,2015/3/4,0,0
3009,30,2015/3/5,1,0
3009,30,2015/3/6,0,0
3009,30,2015/3/7,0,0
3009,30,2015/3/8,0,0
3009,30,2015/3/9,0,0
3009,30,2015/3/10,0,0
3009,30,2015/3/11,0,0
3009,30,2015/3/12,0,0
3009,30,2015/3/13,0,0
3009,30,2015/3/14,0,0
3009,30,2015/3/15,0,0
3009,30,2015/3/16,0,0
3009,30,2015/3/17,0,0
3009,30,2015/3/18,0,0
3009,30,2015/3/19,0,0
3009,30,2015/3/20,0,0
3009,30,2015/3/21,0,0
3009,30,2015/3/22,0,0
3009,30,2015/3/23,0,0
3009,30,2015/3/24,0,0
3009,30,2015/3/25,0,0
3009,30,2015/3/26,0,0
3009,30,2015/3/27,0,0
3009,30,2015/3/28,0,0
3009,30,2015/3/29,0,0
3009,30,2015/3/30,0,0
3009,30,2015/4/1,0,0
3009,30,2015/4/2,0,0
3009,30,2015/4/3,0,0
3009,30,2015/4/4,0,0
3009,30,2015/4/5,0,0
3009,30,2015/4/6,0,0
3009,30,2015/4/7,0,0
3009,30,2015/4/8,0,0
3009,30,2015/4/10,0,0
3009,30,2015/4/11,0,0
3009,30,2015/4/12,0,0
3009,30,2015/4/13,0,0
3009,30,2015/4/14,0,0
3009,30,2015/4/15,0,0
3009,30,2015/4/17,0,0
3009,30,2015/4/18,0,0
3009,30,2015/4/19,0,0
3009,30,2015/4/20,0,0
3009,30,2015/4/21,0,0
3009,30,2015/4/22,0,0
3009,30,2015/4/23,2,1
3009,30,2015/4/24,0,0
3009,30,2015/4/25,0,0
3009,30,2015/4/26,0,0
3009,30,2015/4/27,0,0
3009,30,2015/4/28,0,0
3009,30,2015/4/29,0,0
3009,30,2015/4/30,0,0
3010,30,2015/1/1,1,0
3010,30,2015/1/2,0,0
3010,30,2015/1/3,0,0
3010,30,2015/1/4,0,0
3010,30,2015/1/5,0,0
3010,30,2015/1/6,0,0
3010,30,2015/1/7,0,0
3010,30,2015/1/8,4,0
3010,30,2015/1/9,2,0
3010,30,2015/1/10,0,0
3010,30,2015/1/11,1,0
3010,30,2015/1/12,0,0
3010,30,2015/1/13,2,0
3010,30,2015/1/14,0,0
3010,30,2015/1/15,1,0
3010,30,2015/1/16,0,0
3010,30,2015/1/17,0,0
3010,30,2015/1/18,0,0
3010,30,2015/1/19,1,0
3010,30,2015/1/20,0,0
3010,30,2015/1/21,0,0
3010,30,2015/1/22,0,0
3010,30,2015/1/23,0,0
3010,30,2015/1/24,0,0
3010,30,2015/1/25,0,0
3010,30,2015/1/26,0,0
3010,30,2015/1/27,0,0
3010,30,2015/1/28,1,0
3010,30,2015/1/29,0,0
3010,30,2015/1/30,0,0
3010,30,2015/1/31,2,0
3010,30,2015/2/1,1,0
3010,30,2015/2/2,0,0
3010,30,2015/2/3,0,0
3010,30,2015/2/4,0,0
3010,30,2015/2/5,0,0
3010,30,2015/2/6,0,0
3010,30,2015/2/7,0,0
3010,30,2015/2/8,0,0
3010,30,2015/2/9,0,0
3010,30,2015/2/10,1,0
3010,30,2015/2/11,0,0
3010,30,2015/2/12,0,0
3010,30,2015/2/13,0,0
3010,30,2015/2/15,0,0
3010,30,2015/2/16,0,0
3010,30,2015/2/17,0,0
3010,30,2015/2/18,1,0
3010,30,2015/2/19,0,0
3010,30,2015/2/20,0,0
3010,30,2015/2/21,0,0
3010,30,2015/2/22,0,0
3010,30,2015/2/23,0,0
3010,30,2015/2/24,1,1
3010,30,2015/2/25,1,0
3010,30,2015/2/26,0,0
3010,30,2015/2/27,0,0
3010,30,2015/2/28,0,0
3010,30,2015/3/1,0,0
3010,30,2015/3/2,0,0
3010,30,2015/3/3,0,0
3010,30,2015/3/4,3,0
3010,30,2015/3/5,2,0
3010,30,2015/3/6,0,0
3010,30,2015/3/7,1,0
3010,30,2015/3/8,2,0
3010,30,2015/3/9,0,0
3010,30,2015/3/10,0,0
3010,30,2015/3/11,0,0
3010,30,2015/3/12,1,0
3010,30,2015/3/13,0,0
3010,30,2015/3/14,0,0
3010,30,2015/3/15,0,0
3010,30,2015/3/16,2,0
3010,30,2015/3/17,0,0
3010,30,2015/3/18,1,0
3010,30,2015/3/19,1,0
3010,30,2015/3/20,0,0
3010,30,2015/3/21,1,0
3010,30,2015/3/22,1,0
3010,30,2015/3/23,1,0
3010,30,2015/3/24,0,0
3010,30,2015/3/25,0,0
3010,30,2015/3/26,0,0
3010,30,2015/3/27,1,0
3010,30,2015/3/28,1,1
3010,30,2015/3/29,0,0
3010,30,2015/3/30,0,0
3010,30,2015/4/1,0,0
3010,30,2015/4/2,0,0
3010,30,2015/4/3,1,0
3010,30,2015/4/4,0,0
3010,30,2015/4/5,0,0
3010,30,2015/4/6,0,0
3010,30,2015/4/7,0,0
3010,30,2015/4/8,0,0
3010,30,2015/4/10,0,0
3010,30,2015/4/11,0,0
3010,30,2015/4/12,0,0
3010,30,2015/4/13,1,0
3010,30,2015/4/14,0,0
3010,30,2015/4/15,1,0
3010,30,2015/4/17,1,0
3010,30,2015/4/18,1,0
3010,30,2015/4/19,1,0
3010,30,2015/4/20,1,0
3010,30,2015/4/21,0,0
3010,30,2015/4/22,0,0
3010,30,2015/4/23,2,0
3010,30,2015/4/24,2,0
3010,30,2015/4/25,0,0
3010,30,2015/4/26,1,0
3010,30,2015/4/27,0,0
3010,30,2015/4/28,2,0
3010,30,2015/4/29,0,0
3010,30,2015/4/30,2,0
3011,30,2015/1/1,1,0
3011,30,2015/1/2,2,0
3011,30,2015/1/3,0,0
3011,30,2015/1/4,1,0
3011,30,2015/1/5,0,0
3011,30,2015/1/6,0,0
3011,30,2015/1/7,2,1
3011,30,2015/1/8,1,0
3011,30,2015/1/9,0,0
3011,30,2015/1/10,2,0
3011,30,2015/1/11,0,0
3011,30,2015/1/12,1,0
3011,30,2015/1/13,0,0
3011,30,2015/1/14,0,0
3011,30,2015/1/15,0,0
3011,30,2015/1/16,1,0
3011,30,2015/1/17,1,0
3011,30,2015/1/18,4,0
3011,30,2015/1/19,7,0
3011,30,2015/1/20,0,0
3011,30,2015/1/21,2,0
3011,30,2015/1/22,2,0
3011,30,2015/1/23,1,0
3011,30,2015/1/24,1,0
3011,30,2015/1/25,0,0
3011,30,2015/1/26,0,0
3011,30,2015/1/27,1,0
3011,30,2015/1/28,1,0
3011,30,2015/1/29,2,0
3011,30,2015/1/30,1,0
3011,30,2015/1/31,3,0
3011,30,2015/2/1,3,0
3011,30,2015/2/2,0,0
3011,30,2015/2/3,2,0
3011,30,2015/2/4,0,0
3011,30,2015/2/5,0,0
3011,30,2015/2/6,1,1
3011,30,2015/2/7,0,0
3011,30,2015/2/8,1,0
3011,30,2015/2/9,3,0
3011,30,2015/2/10,1,0
3011,30,2015/2/11,1,1
3011,30,2015/2/12,2,0
3011,30,2015/2/13,1,0
3011,30,2015/2/15,0,0
3011,30,2015/2/16,1,0
3011,30,2015/2/17,1,0
3011,30,2015/2/18,3,0
3011,30,2015/2/19,0,0
3011,30,2015/2/20,0,0
3011,30,2015/2/21,0,0
3011,30,2015/2/22,1,0
3011,30,2015/2/23,0,0
3011,30,2015/2/24,0,0
3011,30,2015/2/25,1,0
3011,30,2015/2/26,1,0
3011,30,2015/2/27,2,1
3011,30,2015/2/28,0,0
3011,30,2015/3/1,1,0
3011,30,2015/3/2,0,0
3011,30,2015/3/3,0,0
3011,30,2015/3/4,2,0
3011,30,2015/3/5,0,0
