,Class,parClass,SaleDate,saleCount,Coupon,holidayCluster,disHoliday,month,dayOfWeek,dayOfYear,weekOfYear,cumType,parCumType,hotIndex,parHotIndex,wkDaySaleCount_median,wkDaySaleCount_mean,wkDaySaleCount_max,wkDaySaleCount_min,holDaySaleCount_median,holDaySaleCount_mean,holDaySaleCount_max,holDaySaleCount_min,wkHolRatio,bonusRatio,bonusHolRatio,bonusNotHolRatio,bonusWeekProb
13936,3109,31,2015-01-17,0,0.0,2,0.0,1,5,17,3,4.26,179.93,0.006,0.20668,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.5
13937,3109,31,2015-01-18,0,0.0,2,0.0,1,6,18,3,4.26,179.93,0.23107,0.33148,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
13938,3109,31,2015-01-19,1,0.0,1,0.0,1,0,19,4,4.26,179.93,0.00369,0.07166,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
13939,3109,31,2015-01-20,0,0.0,1,0.0,1,1,20,4,4.26,179.93,0.00528,0.0138,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
13940,3109,31,2015-01-21,0,0.0,1,0.0,1,2,21,4,4.26,179.93,0.02758,0.11165,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
13941,3109,31,2015-01-22,0,0.0,1,0.0,1,3,22,4,4.26,179.93,0.07556,0.33148,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
13942,3109,31,2015-01-23,0,0.0,1,0.0,1,4,23,4,4.26,179.93,0.01042,0.02076,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
13943,3109,31,2015-01-24,0,0.0,2,0.0,1,5,24,4,4.26,179.93,0.23107,0.33148,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.5
13944,3109,31,2015-01-25,1,0.0,2,0.0,1,6,25,4,4.26,179.93,0.00754,0.07166,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
13945,3109,31,2015-01-26,0,0.0,1,0.0,1,0,26,5,4.26,179.93,0.03758,0.20668,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
13946,3109,31,2015-01-27,0,0.0,1,0.0,1,1,27,5,4.26,179.93,0.03772,0.20668,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
13947,3109,31,2015-01-28,0,0.0,1,0.0,1,2,28,5,4.26,179.93,0.23107,0.33148,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
13948,3109,31,2015-01-29,0,0.0,1,0.0,1,3,29,5,4.26,179.93,0.07556,0.33148,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
13949,3109,31,2015-01-30,0,0.0,1,0.0,1,4,30,5,4.26,179.93,0.02114,0.33148,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
13950,3109,31,2015-01-31,0,0.0,2,0.0,1,5,31,5,4.26,179.93,0.00418,0.20668,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.5
13951,3109,31,2015-02-01,0,0.0,2,0.0,2,6,32,5,4.26,179.93,0.02455,0.11165,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
13952,3109,31,2015-02-02,0,0.0,1,0.0,2,0,33,6,4.26,179.93,0.01446,0.07166,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
13953,3109,31,2015-02-03,0,0.0,1,0.0,2,1,34,6,4.26,179.93,0.23107,0.33148,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
13954,3109,31,2015-02-04,0,0.0,1,0.0,2,2,35,6,4.26,179.93,0.00315,0.04445,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
13955,3109,31,2015-02-05,1,0.0,1,0.0,2,3,36,6,4.26,179.93,0.01042,0.02076,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
13956,3109,31,2015-02-06,0,0.0,1,0.0,2,4,37,6,4.26,179.93,0.23107,0.33148,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
13957,3109,31,2015-02-07,0,0.0,2,0.0,2,5,38,6,4.26,179.93,0.00528,0.0138,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.5
13958,3109,31,2015-02-08,0,0.0,2,0.0,2,6,39,6,4.26,179.93,0.07556,0.33148,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
13959,3109,31,2015-02-09,0,0.0,1,0.0,2,0,40,7,4.26,179.93,0.23107,0.33148,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
13960,3109,31,2015-02-10,0,0.0,1,0.0,2,1,41,7,4.26,179.93,0.00782,0.11165,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
13961,3109,31,2015-02-11,0,0.0,1,0.0,2,2,42,7,4.26,179.93,0.23107,0.33148,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
13962,3109,31,2015-02-12,0,0.0,1,0.0,2,3,43,7,4.26,179.93,0.07556,0.33148,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
13963,3109,31,2015-02-13,0,0.0,1,0.0,2,4,44,7,4.26,179.93,0.03758,0.20668,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
13964,3109,31,2015-02-14,0,0.0,2,0.0,2,5,45,7,4.26,179.93,0.01488,0.20668,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.5
13965,3109,31,2015-02-15,0,0.0,2,0.6,2,6,46,7,4.26,179.93,0.23107,0.33148,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
13966,3109,31,2015-02-16,0,0.0,1,0.6,2,0,47,8,4.26,179.93,0.0146,0.1372,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
13967,3109,31,2015-02-17,0,0.0,1,0.8,2,1,48,8,4.26,179.93,0.01007,0.07166,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
13968,3109,31,2015-02-18,2,0.0,3,1.0,2,2,49,8,4.26,179.93,0.01721,0.1372,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
13969,3109,31,2015-02-19,0,0.0,3,1.0,2,3,50,8,4.26,179.93,0.03772,0.20668,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
13970,3109,31,2015-02-20,0,0.0,3,1.0,2,4,51,8,4.26,179.93,0.01042,0.02076,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
13971,3109,31,2015-02-21,0,0.0,3,1.0,2,5,52,8,4.26,179.93,0.01042,0.02076,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.5
13972,3109,31,2015-02-22,0,0.0,3,1.0,2,6,53,8,4.26,179.93,0.23107,0.33148,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
13973,3109,31,2015-02-23,0,0.0,3,1.0,2,0,54,9,4.26,179.93,0.02758,0.11165,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
13974,3109,31,2015-02-24,0,0.0,3,1.0,2,1,55,9,4.26,179.93,0.00892,0.1372,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
13975,3109,31,2015-02-25,0,0.0,1,0.5,2,2,56,9,4.26,179.93,0.00234,0.02076,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
13976,3109,31,2015-02-26,0,0.0,1,0.3,2,3,57,9,4.26,179.93,0.02396,0.1372,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
13977,3109,31,2015-02-27,0,0.0,1,0.3,2,4,58,9,4.26,179.93,0.02455,0.11165,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
13978,3109,31,2015-02-28,0,0.0,1,0.0,2,5,59,9,4.26,179.93,0.07556,0.33148,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.5
13979,3109,31,2015-03-01,0,0.0,2,0.0,3,6,60,9,4.26,179.93,0.02406,0.11165,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
13980,3109,31,2015-03-02,0,0.0,1,0.0,3,0,61,10,4.26,179.93,0.01721,0.1372,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
13981,3109,31,2015-03-03,2,0.0,1,0.0,3,1,62,10,4.26,179.93,0.23107,0.33148,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
13982,3109,31,2015-03-04,0,0.0,1,0.0,3,2,63,10,4.26,179.93,0.02235,0.07166,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
13983,3109,31,2015-03-05,0,0.0,1,0.0,3,3,64,10,4.26,179.93,0.23107,0.33148,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
13984,3109,31,2015-03-06,0,0.0,1,0.0,3,4,65,10,4.26,179.93,0.23107,0.33148,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
13985,3109,31,2015-03-07,0,0.0,2,0.0,3,5,66,10,4.26,179.93,0.00892,0.1372,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.5
13986,3109,31,2015-03-08,0,0.0,2,0.0,3,6,67,10,4.26,179.93,0.07556,0.33148,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
13987,3109,31,2015-03-09,2,0.0,1,0.0,3,0,68,11,4.26,179.93,0.02396,0.1372,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
13988,3109,31,2015-03-10,0,0.0,1,0.0,3,1,69,11,4.26,179.93,0.23107,0.33148,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
13989,3109,31,2015-03-11,0,0.0,1,0.0,3,2,70,11,4.26,179.93,0.00965,0.1372,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
13990,3109,31,2015-03-12,0,0.0,1,0.0,3,3,71,11,4.26,179.93,0.02455,0.11165,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
13991,3109,31,2015-03-13,0,0.0,1,0.0,3,4,72,11,4.26,179.93,0.01434,0.20668,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
13992,3109,31,2015-03-14,0,0.0,2,0.0,3,5,73,11,4.26,179.93,0.23107,0.33148,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.5
13993,3109,31,2015-03-15,0,0.0,2,0.0,3,6,74,11,4.26,179.93,0.23107,0.33148,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
13994,3109,31,2015-03-16,0,0.0,1,0.0,3,0,75,12,4.26,179.93,0.23107,0.33148,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
13995,3109,31,2015-03-17,0,0.0,1,0.0,3,1,76,12,4.26,179.93,0.23107,0.33148,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
13996,3109,31,2015-03-18,0,0.0,1,0.0,3,2,77,12,4.26,179.93,0.00187,0.0138,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
13997,3109,31,2015-03-19,0,0.0,1,0.0,3,3,78,12,4.26,179.93,0.01446,0.07166,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
13998,3109,31,2015-03-20,0,0.0,1,0.0,3,4,79,12,4.26,179.93,0.23107,0.33148,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
13999,3109,31,2015-03-21,1,1.0,2,0.0,3,5,80,12,4.26,179.93,0.0146,0.1372,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.5
14000,3109,31,2015-03-22,0,0.0,2,0.0,3,6,81,12,4.26,179.93,0.00369,0.07166,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
14001,3109,31,2015-03-23,1,0.0,1,0.0,3,0,82,13,4.26,179.93,0.03758,0.20668,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
14002,3109,31,2015-03-24,0,0.0,1,0.0,3,1,83,13,4.26,179.93,0.00663,0.20668,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
14003,3109,31,2015-03-25,0,0.0,1,0.0,3,2,84,13,4.26,179.93,0.07556,0.33148,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
14004,3109,31,2015-03-26,0,0.0,1,0.0,3,3,85,13,4.26,179.93,0.02235,0.07166,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
14005,3109,31,2015-03-27,0,0.0,1,0.0,3,4,86,13,4.26,179.93,0.02758,0.11165,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
14006,3109,31,2015-03-28,0,0.0,2,0.0,3,5,87,13,4.26,179.93,0.23107,0.33148,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.5
14007,3109,31,2015-03-29,0,0.0,2,0.0,3,6,88,13,4.26,179.93,0.23107,0.33148,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
14008,3109,31,2015-03-30,0,0.0,1,0.0,3,0,89,14,4.26,179.93,0.03772,0.20668,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
14009,3109,31,2015-03-31,0,0.0,1,0.0,3,1,90,14,4.26,179.93,0.01102,0.1372,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
14010,3109,31,2015-04-01,0,0.0,1,0.6,4,2,91,14,4.26,179.93,0.0341,0.20668,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
14011,3109,31,2015-04-02,0,0.0,1,0.6,4,3,92,14,4.26,179.93,0.01721,0.1372,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
14012,3109,31,2015-04-03,0,0.0,1,0.8,4,4,93,14,4.26,179.93,0.23107,0.33148,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
14013,3109,31,2015-04-04,0,0.0,3,1.0,4,5,94,14,4.26,179.93,0.03758,0.20668,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.5
14014,3109,31,2015-04-05,0,0.0,3,1.0,4,6,95,14,4.26,179.93,0.00965,0.1372,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
14015,3109,31,2015-04-06,0,0.0,3,1.0,4,0,96,15,4.26,179.93,0.00215,0.11165,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
14016,3109,31,2015-04-07,0,0.0,1,0.5,4,1,97,15,4.26,179.93,0.23107,0.33148,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
14017,3109,31,2015-04-08,0,0.0,1,0.3,4,2,98,15,4.26,179.93,0.02235,0.07166,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
14018,3109,31,2015-04-09,0,0.0,1,0.3,4,3,99,15,4.26,179.93,0.00126,0.0138,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
14019,3109,31,2015-04-10,0,0.0,1,0.0,4,4,100,15,4.26,179.93,0.00371,0.33148,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
14020,3109,31,2015-04-11,0,0.0,2,0.0,4,5,101,15,4.26,179.93,0.02455,0.11165,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.5
14021,3109,31,2015-04-12,0,0.0,2,0.0,4,6,102,15,4.26,179.93,0.03758,0.20668,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
14022,3109,31,2015-04-13,0,0.0,1,0.0,4,0,103,16,4.26,179.93,0.01721,0.1372,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
14023,3109,31,2015-04-14,0,0.0,1,0.0,4,1,104,16,4.26,179.93,0.23107,0.33148,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
14024,3109,31,2015-04-15,0,0.0,1,0.0,4,2,105,16,4.26,179.93,0.23107,0.33148,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
14025,3109,31,2015-04-16,0,0.0,1,0.0,4,3,106,16,4.26,179.93,0.07556,0.33148,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
14026,3109,31,2015-04-17,0,0.0,1,0.0,4,4,107,16,4.26,179.93,0.02534,0.20668,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
14027,3109,31,2015-04-18,0,0.0,2,0.0,4,5,108,16,4.26,179.93,0.02235,0.07166,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.5
14028,3109,31,2015-04-19,0,0.0,2,0.0,4,6,109,16,4.26,179.93,0.00257,0.11165,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
14029,3109,31,2015-04-20,0,0.0,1,0.0,4,0,110,17,4.26,179.93,0.01287,0.1372,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
14030,3109,31,2015-04-21,0,0.0,1,0.0,4,1,111,17,4.26,179.93,0.07556,0.33148,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
14031,3109,31,2015-04-22,0,0.0,1,0.0,4,2,112,17,4.26,179.93,0.00965,0.1372,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
14032,3109,31,2015-04-23,0,0.0,1,0.0,4,3,113,17,4.26,179.93,0.01721,0.1372,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
14033,3109,31,2015-04-24,1,0.0,1,0.0,4,4,114,17,4.26,179.93,0.00142,0.0138,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
14034,3109,31,2015-04-25,0,0.0,2,0.0,4,5,115,17,4.26,179.93,0.00659,0.02076,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.5
14035,3109,31,2015-04-26,0,0.0,2,0.0,4,6,116,17,4.26,179.93,0.23107,0.33148,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
14036,3109,31,2015-04-27,0,0.0,1,0.0,4,0,117,18,4.26,179.93,0.00754,0.07166,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
14037,3109,31,2015-04-28,0,0.0,1,0.6,4,1,118,18,4.26,179.93,0.00131,0.0138,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
14038,3109,31,2015-04-29,0,0.0,1,0.6,4,2,119,18,4.26,179.93,0.07556,0.33148,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
14039,3109,31,2015-04-30,0,0.0,1,0.8,4,3,120,18,4.26,179.93,0.00152,0.0138,0.0,0.125,2,0,0.0,0.1,2,0,2.0,0.0714,0.25,0.0,0.0
14040,3110,31,2015-01-01,0,0.0,3,1.0,1,3,1,1,16.44,179.93,0.01446,0.07166,0.0,0.4125,3,0,0.0,0.525,4,0,1.5,0.1458,0.0476,0.2143,0.125
14041,3110,31,2015-01-02,0,0.0,3,1.0,1,4,2,1,16.44,179.93,0.23107,0.33148,0.0,0.4125,3,0,0.0,0.525,4,0,1.5,0.1458,0.0476,0.2143,0.0
14042,3110,31,2015-01-03,0,0.0,3,1.0,1,5,3,1,16.44,179.93,0.23107,0.33148,0.0,0.4125,3,0,0.0,0.525,4,0,1.5,0.1458,0.0476,0.2143,0.0
14043,3110,31,2015-01-04,0,0.0,1,0.5,1,6,4,1,16.44,179.93,0.23107,0.33148,0.0,0.4125,3,0,0.0,0.525,4,0,1.5,0.1458,0.0476,0.2143,0.125
14044,3110,31,2015-01-05,0,0.0,1,0.3,1,0,5,2,16.44,179.93,0.02455,0.11165,0.0,0.4125,3,0,0.0,0.525,4,0,1.5,0.1458,0.0476,0.2143,0.25
14045,3110,31,2015-01-06,0,0.0,1,0.3,1,1,6,2,16.44,179.93,0.0341,0.20668,0.0,0.4125,3,0,0.0,0.525,4,0,1.5,0.1458,0.0476,0.2143,0.125
14046,3110,31,2015-01-07,0,0.0,1,0.0,1,2,7,2,16.44,179.93,0.0341,0.20668,0.0,0.4125,3,0,0.0,0.525,4,0,1.5,0.1458,0.0476,0.2143,0.25
14047,3110,31,2015-01-08,1,0.0,1,0.0,1,3,8,2,16.44,179.93,0.00061,0.0138,0.0,0.4125,3,0,0.0,0.525,4,0,1.5,0.1458,0.0476,0.2143,0.125
14048,3110,31,2015-01-09,1,0.0,1,0.0,1,4,9,2,16.44,179.93,0.23107,0.33148,0.0,0.4125,3,0,0.0,0.525,4,0,1.5,0.1458,0.0476,0.2143,0.0
14049,3110,31,2015-01-10,0,0.0,2,0.0,1,5,10,2,16.44,179.93,0.02406,0.11165,0.0,0.4125,3,0,0.0,0.525,4,0,1.5,0.1458,0.0476,0.2143,0.0
14050,3110,31,2015-01-11,0,0.0,2,0.0,1,6,11,2,16.44,179.93,0.23107,0.33148,0.0,0.4125,3,0,0.0,0.525,4,0,1.5,0.1458,0.0476,0.2143,0.125
14051,3110,31,2015-01-12,1,0.0,1,0.0,1,0,12,3,16.44,179.93,0.01446,0.07166,0.0,0.4125,3,0,0.0,0.525,4,0,1.5,0.1458,0.0476,0.2143,0.25
14052,3110,31,2015-01-13,0,0.0,1,0.0,1,1,13,3,16.44,179.93,0.02406,0.11165,0.0,0.4125,3,0,0.0,0.525,4,0,1.5,0.1458,0.0476,0.2143,0.125
14053,3110,31,2015-01-14,1,0.0,1,0.0,1,2,14,3,16.44,179.93,0.23107,0.33148,0.0,0.4125,3,0,0.0,0.525,4,0,1.5,0.1458,0.0476,0.2143,0.25
14054,3110,31,2015-01-15,0,0.0,1,0.0,1,3,15,3,16.44,179.93,0.07556,0.33148,0.0,0.4125,3,0,0.0,0.525,4,0,1.5,0.1458,0.0476,0.2143,0.125
14055,3110,31,2015-01-16,1,0.0,1,0.0,1,4,16,3,16.44,179.93,0.02396,0.1372,0.0,0.4125,3,0,0.0,0.525,4,0,1.5,0.1458,0.0476,0.2143,0.0
14056,3110,31,2015-01-17,0,0.0,2,0.0,1,5,17,3,16.44,179.93,0.02406,0.11165,0.0,0.4125,3,0,0.0,0.525,4,0,1.5,0.1458,0.0476,0.2143,0.0
14057,3110,31,2015-01-18,1,0.0,2,0.0,1,6,18,3,16.44,179.93,0.02172,0.02901,0.0,0.4125,3,0,0.0,0.525,4,0,1.5,0.1458,0.0476,0.2143,0.125
14058,3110,31,2015-01-19,0,0.0,1,0.0,1,0,19,4,16.44,179.93,0.01434,0.20668,0.0,0.4125,3,0,0.0,0.525,4,0,1.5,0.1458,0.0476,0.2143,0.25
14059,3110,31,2015-01-20,0,0.0,1,0.0,1,1,20,4,16.44,179.93,0.00213,0.07166,0.0,0.4125,3,0,0.0,0.525,4,0,1.5,0.1458,0.0476,0.2143,0.125
14060,3110,31,2015-01-21,0,0.0,1,0.0,1,2,21,4,16.44,179.93,0.02172,0.02901,0.0,0.4125,3,0,0.0,0.525,4,0,1.5,0.1458,0.0476,0.2143,0.25
14061,3110,31,2015-01-22,0,0.0,1,0.0,1,3,22,4,16.44,179.93,0.23107,0.33148,0.0,0.4125,3,0,0.0,0.525,4,0,1.5,0.1458,0.0476,0.2143,0.125
14062,3110,31,2015-01-23,0,0.0,1,0.0,1,4,23,4,16.44,179.93,0.01488,0.20668,0.0,0.4125,3,0,0.0,0.525,4,0,1.5,0.1458,0.0476,0.2143,0.0
14063,3110,31,2015-01-24,4,0.0,2,0.0,1,5,24,4,16.44,179.93,0.23107,0.33148,0.0,0.4125,3,0,0.0,0.525,4,0,1.5,0.1458,0.0476,0.2143,0.0
14064,3110,31,2015-01-25,0,0.0,2,0.0,1,6,25,4,16.44,179.93,0.02534,0.20668,0.0,0.4125,3,0,0.0,0.525,4,0,1.5,0.1458,0.0476,0.2143,0.125
14065,3110,31,2015-01-26,0,0.0,1,0.0,1,0,26,5,16.44,179.93,0.01721,0.1372,0.0,0.4125,3,0,0.0,0.525,4,0,1.5,0.1458,0.0476,0.2143,0.25
14066,3110,31,2015-01-27,0,0.0,1,0.0,1,1,27,5,16.44,179.93,0.00418,0.20668,0.0,0.4125,3,0,0.0,0.525,4,0,1.5,0.1458,0.0476,0.2143,0.125
14067,3110,31,2015-01-28,0,0.0,1,0.0,1,2,28,5,16.44,179.93,0.02455,0.11165,0.0,0.4125,3,0,0.0,0.525,4,0,1.5,0.1458,0.0476,0.2143,0.25
14068,3110,31,2015-01-29,0,0.0,1,0.0,1,3,29,5,16.44,179.93,0.23107,0.33148,0.0,0.4125,3,0,0.0,0.525,4,0,1.5,0.1458,0.0476,0.2143,0.125
14069,3110,31,2015-01-30,1,0.0,1,0.0,1,4,30,5,16.44,179.93,0.23107,0.33148,0.0,0.4125,3,0,0.0,0.525,4,0,1.5,0.1458,0.0476,0.2143,0.0
14070,3110,31,2015-01-31,0,0.0,2,0.0,1,5,31,5,16.44,179.93,0.23107,0.33148,0.0,0.4125,3,0,0.0,0.525,4,0,1.5,0.1458,0.0476,0.2143,0.0
14071,3110,31,2015-02-01,2,1.0,2,0.0,2,6,32,5,16.44,179.93,0.00469,0.11165,0.0,0.4125,3,0,0.0,0.525,4,0,1.5,0.1458,0.0476,0.2143,0.125
14072,3110,31,2015-02-02,1,0.0,1,0.0,2,0,33,6,16.44,179.93,0.07556,0.33148,0.0,0.4125,3,0,0.0,0.525,4,0,1.5,0.1458,0.0476,0.2143,0.25
14073,3110,31,2015-02-03,0,0.0,1,0.0,2,1,34,6,16.44,179.93,0.0341,0.20668,0.0,0.4125,3,0,0.0,0.525,4,0,1.5,0.1458,0.0476,0.2143,0.125
14074,3110,31,2015-02-04,0,0.0,1,0.0,2,2,35,6,16.44,179.93,0.01434,0.20668,0.0,0.4125,3,0,0.0,0.525,4,0,1.5,0.1458,0.0476,0.2143,0.25
