Class,SaleDate,holidayCluster,disHoliday,month,dayOfWeek,dayOfYear,weekOfYear,parClass,cumType,parCumType,hotIndex,parHotIndex,wkDaySaleCount_median,wkDaySaleCount_mean,wkDaySaleCount_max,wkDaySaleCount_min,holDaySaleCount_median,holDaySaleCount_mean,holDaySaleCount_max,holDaySaleCount_min,wkHolRatio,price_mean,price_median,bonusRatio,bonusHolRatio,bonusNotHolRatio,bonusWeekProb,saleCount
2003,2015-05-10,2,0.0,5,6,130,19,20,42.62,1788.34,0.00215,0.11165,0.0,0.95,5.0,0.0,1.0,1.6,7.0,0.0,2.0,4.62785714286,4.5,0.1382,0.1228,0.1515,0.117647058824,0
2003,2015-05-11,1,0.0,5,0,131,20,20,42.62,1788.34,0.23107,0.33148,0.0,0.95,5.0,0.0,1.0,1.6,7.0,0.0,2.0,4.62785714286,4.5,0.1382,0.1228,0.1515,0.117647058824,0
2003,2015-05-12,1,0.0,5,1,132,20,20,42.62,1788.34,0.23107,0.33148,0.0,0.95,5.0,0.0,1.0,1.6,7.0,0.0,2.0,4.62785714286,4.5,0.1382,0.1228,0.1515,0.235294117647,0
2003,2015-05-13,1,0.0,5,2,133,20,20,42.62,1788.34,0.23107,0.33148,0.0,0.95,5.0,0.0,1.0,1.6,7.0,0.0,2.0,4.62785714286,4.5,0.1382,0.1228,0.1515,0.235294117647,0
2003,2015-05-14,1,0.0,5,3,134,20,20,42.62,1788.34,0.00304,0.0138,0.0,0.95,5.0,0.0,1.0,1.6,7.0,0.0,2.0,4.62785714286,4.5,0.1382,0.1228,0.1515,0.0,0
2004,2015-05-08,1,0.0,5,4,128,19,20,0.91,1788.34,0.23107,0.33148,0.0,0.0125,1.0,0.0,0.0,0.05,1.0,0.0,2.0,3.76666666667,3.7,0.0,0.0,0.0,0.0,0
2004,2015-05-09,2,0.0,5,5,129,19,20,0.91,1788.34,0.0146,0.1372,0.0,0.0125,1.0,0.0,0.0,0.05,1.0,0.0,2.0,3.76666666667,3.7,0.0,0.0,0.0,0.0,0
2004,2015-05-10,2,0.0,5,6,130,19,20,0.91,1788.34,0.01102,0.1372,0.0,0.0125,1.0,0.0,0.0,0.05,1.0,0.0,2.0,3.76666666667,3.7,0.0,0.0,0.0,0.0,0
2004,2015-05-11,1,0.0,5,0,131,20,20,0.91,1788.34,0.00371,0.33148,0.0,0.0125,1.0,0.0,0.0,0.05,1.0,0.0,2.0,3.76666666667,3.7,0.0,0.0,0.0,0.0,0
2004,2015-05-12,1,0.0,5,1,132,20,20,0.91,1788.34,0.01801,0.20668,0.0,0.0125,1.0,0.0,0.0,0.05,1.0,0.0,2.0,3.76666666667,3.7,0.0,0.0,0.0,0.0,0
2004,2015-05-13,1,0.0,5,2,133,20,20,0.91,1788.34,0.01107,0.1372,0.0,0.0125,1.0,0.0,0.0,0.05,1.0,0.0,2.0,3.76666666667,3.7,0.0,0.0,0.0,0.0,0
2004,2015-05-14,1,0.0,5,3,134,20,20,0.91,1788.34,0.01801,0.20668,0.0,0.0125,1.0,0.0,0.0,0.05,1.0,0.0,2.0,3.76666666667,3.7,0.0,0.0,0.0,0.0,0
2005,2015-05-08,1,0.0,5,4,128,19,20,125.74,1788.34,0.01801,0.20668,4.0,3.575,12.0,0.0,3.0,3.175,9.0,0.0,2.0,6.7784503632,5.9,0.18,0.1651,0.1867,0.142857142857,0
2005,2015-05-09,2,0.0,5,5,129,19,20,125.74,1788.34,0.01801,0.20668,4.0,3.575,12.0,0.0,3.0,3.175,9.0,0.0,2.0,6.7784503632,5.9,0.18,0.1651,0.1867,0.0952380952381,0
2005,2015-05-10,2,0.0,5,6,130,19,20,125.74,1788.34,0.23107,0.33148,4.0,3.575,12.0,0.0,3.0,3.175,9.0,0.0,2.0,6.7784503632,5.9,0.18,0.1651,0.1867,0.142857142857,0
2005,2015-05-11,1,0.0,5,0,131,20,20,125.74,1788.34,0.23107,0.33148,4.0,3.575,12.0,0.0,3.0,3.175,9.0,0.0,2.0,6.7784503632,5.9,0.18,0.1651,0.1867,0.126984126984,0
2005,2015-05-12,1,0.0,5,1,132,20,20,125.74,1788.34,0.07556,0.33148,4.0,3.575,12.0,0.0,3.0,3.175,9.0,0.0,2.0,6.7784503632,5.9,0.18,0.1651,0.1867,0.0952380952381,0
2005,2015-05-13,1,0.0,5,2,133,20,20,125.74,1788.34,0.01446,0.07166,4.0,3.575,12.0,0.0,3.0,3.175,9.0,0.0,2.0,6.7784503632,5.9,0.18,0.1651,0.1867,0.206349206349,0
2005,2015-05-14,1,0.0,5,3,134,20,20,125.74,1788.34,0.00152,0.0138,4.0,3.575,12.0,0.0,3.0,3.175,9.0,0.0,2.0,6.7784503632,5.9,0.18,0.1651,0.1867,0.190476190476,0
2006,2015-05-08,1,0.0,5,4,128,19,20,190.28,1788.34,0.00663,0.20668,5.0,6.025,17.0,0.0,3.0,3.575,15.0,0.0,2.0,16.375744,9.9,0.255,0.1349,0.2957,0.102362204724,0
2006,2015-05-09,2,0.0,5,5,129,19,20,190.28,1788.34,0.01434,0.20668,5.0,6.025,17.0,0.0,3.0,3.575,15.0,0.0,2.0,16.375744,9.9,0.255,0.1349,0.2957,0.0551181102362,0
2006,2015-05-10,2,0.0,5,6,130,19,20,190.28,1788.34,0.00145,0.11165,5.0,6.025,17.0,0.0,3.0,3.575,15.0,0.0,2.0,16.375744,9.9,0.255,0.1349,0.2957,0.0787401574803,0
2006,2015-05-11,1,0.0,5,0,131,20,20,190.28,1788.34,0.00061,0.0138,5.0,6.025,17.0,0.0,3.0,3.575,15.0,0.0,2.0,16.375744,9.9,0.255,0.1349,0.2957,0.125984251969,0
2006,2015-05-12,1,0.0,5,1,132,20,20,190.28,1788.34,0.23107,0.33148,5.0,6.025,17.0,0.0,3.0,3.575,15.0,0.0,2.0,16.375744,9.9,0.255,0.1349,0.2957,0.181102362205,0
2006,2015-05-13,1,0.0,5,2,133,20,20,190.28,1788.34,0.00304,0.0138,5.0,6.025,17.0,0.0,3.0,3.575,15.0,0.0,2.0,16.375744,9.9,0.255,0.1349,0.2957,0.314960629921,0
2006,2015-05-14,1,0.0,5,3,134,20,20,190.28,1788.34,0.03758,0.20668,5.0,6.025,17.0,0.0,3.0,3.575,15.0,0.0,2.0,16.375744,9.9,0.255,0.1349,0.2957,0.141732283465,0
2007,2015-05-08,1,0.0,5,4,128,19,20,116.3,1788.34,0.01287,0.1372,3.0,3.225,12.0,0.0,2.0,3.1,15.0,0.0,2.0,33.5248691099,21.6,0.3038,0.4588,0.2404,0.112359550562,0
2007,2015-05-09,2,0.0,5,5,129,19,20,116.3,1788.34,0.01287,0.1372,3.0,3.225,12.0,0.0,2.0,3.1,15.0,0.0,2.0,33.5248691099,21.6,0.3038,0.4588,0.2404,0.14606741573,0
2007,2015-05-10,2,0.0,5,6,130,19,20,116.3,1788.34,0.03772,0.20668,3.0,3.225,12.0,0.0,2.0,3.1,15.0,0.0,2.0,33.5248691099,21.6,0.3038,0.4588,0.2404,0.0898876404494,0
2007,2015-05-11,1,0.0,5,0,131,20,20,116.3,1788.34,0.23107,0.33148,3.0,3.225,12.0,0.0,2.0,3.1,15.0,0.0,2.0,33.5248691099,21.6,0.3038,0.4588,0.2404,0.134831460674,0
2007,2015-05-12,1,0.0,5,1,132,20,20,116.3,1788.34,0.00892,0.1372,3.0,3.225,12.0,0.0,2.0,3.1,15.0,0.0,2.0,33.5248691099,21.6,0.3038,0.4588,0.2404,0.14606741573,0
2007,2015-05-13,1,0.0,5,2,133,20,20,116.3,1788.34,0.02455,0.11165,3.0,3.225,12.0,0.0,2.0,3.1,15.0,0.0,2.0,33.5248691099,21.6,0.3038,0.4588,0.2404,0.224719101124,0
2007,2015-05-14,1,0.0,5,3,134,20,20,116.3,1788.34,0.00418,0.20668,3.0,3.225,12.0,0.0,2.0,3.1,15.0,0.0,2.0,33.5248691099,21.6,0.3038,0.4588,0.2404,0.14606741573,0
2008,2015-05-08,1,0.0,5,4,128,19,20,167.75,1788.34,0.0053,0.1372,5.0,4.9125,16.0,0.0,3.0,3.95,12.0,0.0,2.0,6.05226860254,4.3,0.0357,0.0128,0.0452,0.105263157895,0
2008,2015-05-09,2,0.0,5,5,129,19,20,167.75,1788.34,0.00892,0.1372,5.0,4.9125,16.0,0.0,3.0,3.95,12.0,0.0,2.0,6.05226860254,4.3,0.0357,0.0128,0.0452,0.105263157895,0
2008,2015-05-10,2,0.0,5,6,130,19,20,167.75,1788.34,0.00768,0.04445,5.0,4.9125,16.0,0.0,3.0,3.95,12.0,0.0,2.0,6.05226860254,4.3,0.0357,0.0128,0.0452,0.0,0
2008,2015-05-11,1,0.0,5,0,131,20,20,167.75,1788.34,0.00575,0.04445,5.0,4.9125,16.0,0.0,3.0,3.95,12.0,0.0,2.0,6.05226860254,4.3,0.0357,0.0128,0.0452,0.0526315789474,0
2008,2015-05-12,1,0.0,5,1,132,20,20,167.75,1788.34,0.07556,0.33148,5.0,4.9125,16.0,0.0,3.0,3.95,12.0,0.0,2.0,6.05226860254,4.3,0.0357,0.0128,0.0452,0.263157894737,0
2008,2015-05-13,1,0.0,5,2,133,20,20,167.75,1788.34,0.03772,0.20668,5.0,4.9125,16.0,0.0,3.0,3.95,12.0,0.0,2.0,6.05226860254,4.3,0.0357,0.0128,0.0452,0.315789473684,0
2008,2015-05-14,1,0.0,5,3,134,20,20,167.75,1788.34,0.01488,0.20668,5.0,4.9125,16.0,0.0,3.0,3.95,12.0,0.0,2.0,6.05226860254,4.3,0.0357,0.0128,0.0452,0.157894736842,0
2009,2015-05-08,1,0.0,5,4,128,19,20,143.7,1788.34,0.00082,0.00712,4.0,4.3,16.0,0.0,2.0,3.2,9.0,0.0,2.0,4.71038135593,2.8,0.0216,0.0323,0.0178,0.1,0
2009,2015-05-09,2,0.0,5,5,129,19,20,143.7,1788.34,0.23107,0.33148,4.0,4.3,16.0,0.0,2.0,3.2,9.0,0.0,2.0,4.71038135593,2.8,0.0216,0.0323,0.0178,0.1,0
2009,2015-05-10,2,0.0,5,6,130,19,20,143.7,1788.34,0.23107,0.33148,4.0,4.3,16.0,0.0,2.0,3.2,9.0,0.0,2.0,4.71038135593,2.8,0.0216,0.0323,0.0178,0.2,0
2009,2015-05-11,1,0.0,5,0,131,20,20,143.7,1788.34,0.23107,0.33148,4.0,4.3,16.0,0.0,2.0,3.2,9.0,0.0,2.0,4.71038135593,2.8,0.0216,0.0323,0.0178,0.1,0
2009,2015-05-12,1,0.0,5,1,132,20,20,143.7,1788.34,0.01721,0.1372,4.0,4.3,16.0,0.0,2.0,3.2,9.0,0.0,2.0,4.71038135593,2.8,0.0216,0.0323,0.0178,0.2,0
2009,2015-05-13,1,0.0,5,2,133,20,20,143.7,1788.34,0.0341,0.20668,4.0,4.3,16.0,0.0,2.0,3.2,9.0,0.0,2.0,4.71038135593,2.8,0.0216,0.0323,0.0178,0.2,0
2009,2015-05-14,1,0.0,5,3,134,20,20,143.7,1788.34,0.00965,0.1372,4.0,4.3,16.0,0.0,2.0,3.2,9.0,0.0,2.0,4.71038135593,2.8,0.0216,0.0323,0.0178,0.1,0
2010,2015-05-08,1,0.0,5,4,128,19,20,52.37,1788.34,0.03758,0.20668,1.0,1.6375,7.0,0.0,1.0,1.025,3.0,0.0,2.0,80.4744186047,75.9,1.3889,0.9524,1.5686,0.1,0
2010,2015-05-09,2,0.0,5,5,129,19,20,52.37,1788.34,0.02172,0.02901,1.0,1.6375,7.0,0.0,1.0,1.025,3.0,0.0,2.0,80.4744186047,75.9,1.3889,0.9524,1.5686,0.12,0
2010,2015-05-10,2,0.0,5,6,130,19,20,52.37,1788.34,0.00965,0.1372,1.0,1.6375,7.0,0.0,1.0,1.025,3.0,0.0,2.0,80.4744186047,75.9,1.3889,0.9524,1.5686,0.07,0
2010,2015-05-11,1,0.0,5,0,131,20,20,52.37,1788.34,0.00848,0.11165,1.0,1.6375,7.0,0.0,1.0,1.025,3.0,0.0,2.0,80.4744186047,75.9,1.3889,0.9524,1.5686,0.14,0
2010,2015-05-12,1,0.0,5,1,132,20,20,52.37,1788.34,0.23107,0.33148,1.0,1.6375,7.0,0.0,1.0,1.025,3.0,0.0,2.0,80.4744186047,75.9,1.3889,0.9524,1.5686,0.13,0
2010,2015-05-13,1,0.0,5,2,133,20,20,52.37,1788.34,0.23107,0.33148,1.0,1.6375,7.0,0.0,1.0,1.025,3.0,0.0,2.0,80.4744186047,75.9,1.3889,0.9524,1.5686,0.29,0
2010,2015-05-14,1,0.0,5,3,134,20,20,52.37,1788.34,0.02235,0.07166,1.0,1.6375,7.0,0.0,1.0,1.025,3.0,0.0,2.0,80.4744186047,75.9,1.3889,0.9524,1.5686,0.15,0
2011,2015-05-08,1,0.0,5,4,128,19,20,312.37,1788.34,0.23107,0.33148,8.0,9.4625,34.0,0.0,6.5,6.725,14.0,0.0,2.0,6.69015594542,5.5,0.1861,0.1025,0.219,0.0931677018634,0
2011,2015-05-09,2,0.0,5,5,129,19,20,312.37,1788.34,0.00369,0.07166,8.0,9.4625,34.0,0.0,6.5,6.725,14.0,0.0,2.0,6.69015594542,5.5,0.1861,0.1025,0.219,0.0621118012422,0
2011,2015-05-10,2,0.0,5,6,130,19,20,312.37,1788.34,0.23107,0.33148,8.0,9.4625,34.0,0.0,6.5,6.725,14.0,0.0,2.0,6.69015594542,5.5,0.1861,0.1025,0.219,0.055900621118,0
2011,2015-05-11,1,0.0,5,0,131,20,20,312.37,1788.34,0.02534,0.20668,8.0,9.4625,34.0,0.0,6.5,6.725,14.0,0.0,2.0,6.69015594542,5.5,0.1861,0.1025,0.219,0.136645962733,0
2011,2015-05-12,1,0.0,5,1,132,20,20,312.37,1788.34,0.02114,0.33148,8.0,9.4625,34.0,0.0,6.5,6.725,14.0,0.0,2.0,6.69015594542,5.5,0.1861,0.1025,0.219,0.136645962733,0
2011,2015-05-13,1,0.0,5,2,133,20,20,312.37,1788.34,0.01446,0.07166,8.0,9.4625,34.0,0.0,6.5,6.725,14.0,0.0,2.0,6.69015594542,5.5,0.1861,0.1025,0.219,0.366459627329,0
2011,2015-05-14,1,0.0,5,3,134,20,20,312.37,1788.34,0.01007,0.07166,8.0,9.4625,34.0,0.0,6.5,6.725,14.0,0.0,2.0,6.69015594542,5.5,0.1861,0.1025,0.219,0.149068322981,0
2012,2015-05-08,1,0.0,5,4,128,19,20,26.18,1788.34,0.00521,0.02901,1.0,0.7375,4.0,0.0,0.0,0.675,3.0,0.0,2.0,11.1325581395,9.9,0.0617,0.0385,0.0727,0.2,0
2012,2015-05-09,2,0.0,5,5,129,19,20,26.18,1788.34,0.23107,0.33148,1.0,0.7375,4.0,0.0,0.0,0.675,3.0,0.0,2.0,11.1325581395,9.9,0.0617,0.0385,0.0727,0.2,0
2012,2015-05-10,2,0.0,5,6,130,19,20,26.18,1788.34,0.23107,0.33148,1.0,0.7375,4.0,0.0,0.0,0.675,3.0,0.0,2.0,11.1325581395,9.9,0.0617,0.0385,0.0727,0.0,0
2012,2015-05-11,1,0.0,5,0,131,20,20,26.18,1788.34,0.07556,0.33148,1.0,0.7375,4.0,0.0,0.0,0.675,3.0,0.0,2.0,11.1325581395,9.9,0.0617,0.0385,0.0727,0.0,0
2012,2015-05-12,1,0.0,5,1,132,20,20,26.18,1788.34,0.01801,0.20668,1.0,0.7375,4.0,0.0,0.0,0.675,3.0,0.0,2.0,11.1325581395,9.9,0.0617,0.0385,0.0727,0.0,0
2012,2015-05-13,1,0.0,5,2,133,20,20,26.18,1788.34,0.02235,0.07166,1.0,0.7375,4.0,0.0,0.0,0.675,3.0,0.0,2.0,11.1325581395,9.9,0.0617,0.0385,0.0727,0.6,0
2012,2015-05-14,1,0.0,5,3,134,20,20,26.18,1788.34,0.03758,0.20668,1.0,0.7375,4.0,0.0,0.0,0.675,3.0,0.0,2.0,11.1325581395,9.9,0.0617,0.0385,0.0727,0.0,0
2013,2015-05-08,1,0.0,5,4,128,19,20,144.31,1788.34,0.07556,0.33148,4.0,4.0125,12.0,0.0,4.0,3.825,13.0,0.0,2.0,7.86181434599,7.7,0.0773,0.0625,0.0845,0.117647058824,0
2013,2015-05-09,2,0.0,5,5,129,19,20,144.31,1788.34,0.23107,0.33148,4.0,4.0125,12.0,0.0,4.0,3.825,13.0,0.0,2.0,7.86181434599,7.7,0.0773,0.0625,0.0845,0.147058823529,0
2013,2015-05-10,2,0.0,5,6,130,19,20,144.31,1788.34,0.01446,0.07166,4.0,4.0125,12.0,0.0,4.0,3.825,13.0,0.0,2.0,7.86181434599,7.7,0.0773,0.0625,0.0845,0.0882352941176,0
2013,2015-05-11,1,0.0,5,0,131,20,20,144.31,1788.34,0.01801,0.20668,4.0,4.0125,12.0,0.0,4.0,3.825,13.0,0.0,2.0,7.86181434599,7.7,0.0773,0.0625,0.0845,0.176470588235,0
2013,2015-05-12,1,0.0,5,1,132,20,20,144.31,1788.34,0.01007,0.07166,4.0,4.0125,12.0,0.0,4.0,3.825,13.0,0.0,2.0,7.86181434599,7.7,0.0773,0.0625,0.0845,0.0588235294118,0
2013,2015-05-13,1,0.0,5,2,133,20,20,144.31,1788.34,0.01007,0.07166,4.0,4.0125,12.0,0.0,4.0,3.825,13.0,0.0,2.0,7.86181434599,7.7,0.0773,0.0625,0.0845,0.235294117647,0
2013,2015-05-14,1,0.0,5,3,134,20,20,144.31,1788.34,0.02114,0.33148,4.0,4.0125,12.0,0.0,4.0,3.825,13.0,0.0,2.0,7.86181434599,7.7,0.0773,0.0625,0.0845,0.176470588235,0
2014,2015-05-08,1,0.0,5,4,128,19,20,224.38,1788.34,0.23107,0.33148,6.5,6.8875,16.0,0.0,4.5,4.65,12.0,0.0,2.0,3.37435549525,1.9,0.0514,0.0629,0.0475,0.111111111111,0
2014,2015-05-09,2,0.0,5,5,129,19,20,224.38,1788.34,0.23107,0.33148,6.5,6.8875,16.0,0.0,4.5,4.65,12.0,0.0,2.0,3.37435549525,1.9,0.0514,0.0629,0.0475,0.138888888889,0
2014,2015-05-10,2,0.0,5,6,130,19,20,224.38,1788.34,0.00257,0.11165,6.5,6.8875,16.0,0.0,4.5,4.65,12.0,0.0,2.0,3.37435549525,1.9,0.0514,0.0629,0.0475,0.111111111111,0
2014,2015-05-11,1,0.0,5,0,131,20,20,224.38,1788.34,0.23107,0.33148,6.5,6.8875,16.0,0.0,4.5,4.65,12.0,0.0,2.0,3.37435549525,1.9,0.0514,0.0629,0.0475,0.111111111111,0
2014,2015-05-12,1,0.0,5,1,132,20,20,224.38,1788.34,0.00341,0.07166,6.5,6.8875,16.0,0.0,4.5,4.65,12.0,0.0,2.0,3.37435549525,1.9,0.0514,0.0629,0.0475,0.0555555555556,0
2014,2015-05-13,1,0.0,5,2,133,20,20,224.38,1788.34,0.02534,0.20668,6.5,6.8875,16.0,0.0,4.5,4.65,12.0,0.0,2.0,3.37435549525,1.9,0.0514,0.0629,0.0475,0.305555555556,0
2014,2015-05-14,1,0.0,5,3,134,20,20,224.38,1788.34,0.00892,0.1372,6.5,6.8875,16.0,0.0,4.5,4.65,12.0,0.0,2.0,3.37435549525,1.9,0.0514,0.0629,0.0475,0.166666666667,0
2015,2015-05-08,1,0.0,5,4,128,19,20,84.03,1788.34,0.23107,0.33148,2.0,2.2125,13.0,0.0,2.0,2.475,10.0,0.0,2.0,8.89673913043,7.1,0.1548,0.125,0.1722,0.0810810810811,0
2015,2015-05-09,2,0.0,5,5,129,19,20,84.03,1788.34,0.23107,0.33148,2.0,2.2125,13.0,0.0,2.0,2.475,10.0,0.0,2.0,8.89673913043,7.1,0.1548,0.125,0.1722,0.0810810810811,0
2015,2015-05-10,2,0.0,5,6,130,19,20,84.03,1788.34,0.00575,0.04445,2.0,2.2125,13.0,0.0,2.0,2.475,10.0,0.0,2.0,8.89673913043,7.1,0.1548,0.125,0.1722,0.108108108108,0
2015,2015-05-11,1,0.0,5,0,131,20,20,84.03,1788.34,0.23107,0.33148,2.0,2.2125,13.0,0.0,2.0,2.475,10.0,0.0,2.0,8.89673913043,7.1,0.1548,0.125,0.1722,0.0810810810811,0
2015,2015-05-12,1,0.0,5,1,132,20,20,84.03,1788.34,0.23107,0.33148,2.0,2.2125,13.0,0.0,2.0,2.475,10.0,0.0,2.0,8.89673913043,7.1,0.1548,0.125,0.1722,0.135135135135,0
2015,2015-05-13,1,0.0,5,2,133,20,20,84.03,1788.34,0.23107,0.33148,2.0,2.2125,13.0,0.0,2.0,2.475,10.0,0.0,2.0,8.89673913043,7.1,0.1548,0.125,0.1722,0.324324324324,0
2015,2015-05-14,1,0.0,5,3,134,20,20,84.03,1788.34,0.07556,0.33148,2.0,2.2125,13.0,0.0,2.0,2.475,10.0,0.0,2.0,8.89673913043,7.1,0.1548,0.125,0.1722,0.189189189189,0
2101,2015-05-08,1,0.0,5,4,128,19,21,17.05,172.01,0.02172,0.02901,0.0,0.3375,3.0,0.0,0.0,0.725,6.0,0.0,2.0,31.5767857143,36.0,0.1667,0.1154,0.2273,0.125,0
2101,2015-05-09,2,0.0,5,5,129,19,21,17.05,172.01,0.23107,0.33148,0.0,0.3375,3.0,0.0,0.0,0.725,6.0,0.0,2.0,31.5767857143,36.0,0.1667,0.1154,0.2273,0.125,0
2101,2015-05-10,2,0.0,5,6,130,19,21,17.05,172.01,0.01446,0.07166,0.0,0.3375,3.0,0.0,0.0,0.725,6.0,0.0,2.0,31.5767857143,36.0,0.1667,0.1154,0.2273,0.25,0
2101,2015-05-11,1,0.0,5,0,131,20,21,17.05,172.01,0.0146,0.1372,0.0,0.3375,3.0,0.0,0.0,0.725,6.0,0.0,2.0,31.5767857143,36.0,0.1667,0.1154,0.2273,0.0,0
2101,2015-05-12,1,0.0,5,1,132,20,21,17.05,172.01,0.01042,0.02076,0.0,0.3375,3.0,0.0,0.0,0.725,6.0,0.0,2.0,31.5767857143,36.0,0.1667,0.1154,0.2273,0.375,0
2101,2015-05-13,1,0.0,5,2,133,20,21,17.05,172.01,0.02758,0.11165,0.0,0.3375,3.0,0.0,0.0,0.725,6.0,0.0,2.0,31.5767857143,36.0,0.1667,0.1154,0.2273,0.125,0
2101,2015-05-14,1,0.0,5,3,134,20,21,17.05,172.01,0.23107,0.33148,0.0,0.3375,3.0,0.0,0.0,0.725,6.0,0.0,2.0,31.5767857143,36.0,0.1667,0.1154,0.2273,0.0,0
2102,2015-05-08,1,0.0,5,4,128,19,21,0.0,172.01,0.23107,0.33148,0.0,0.2875,4.0,0.0,0.0,0.075,1.0,0.0,2.0,13.4538461538,9.0,0.0,0.0,0.0,0.0,0
2102,2015-05-09,2,0.0,5,5,129,19,21,0.0,172.01,0.00257,0.11165,0.0,0.2875,4.0,0.0,0.0,0.075,1.0,0.0,2.0,13.4538461538,9.0,0.0,0.0,0.0,0.0,0
2102,2015-05-10,2,0.0,5,6,130,19,21,0.0,172.01,0.00152,0.0138,0.0,0.2875,4.0,0.0,0.0,0.075,1.0,0.0,2.0,13.4538461538,9.0,0.0,0.0,0.0,0.0,0
2102,2015-05-11,1,0.0,5,0,131,20,21,0.0,172.01,0.03772,0.20668,0.0,0.2875,4.0,0.0,0.0,0.075,1.0,0.0,2.0,13.4538461538,9.0,0.0,0.0,0.0,0.0,0
2102,2015-05-12,1,0.0,5,1,132,20,21,0.0,172.01,0.02235,0.07166,0.0,0.2875,4.0,0.0,0.0,0.075,1.0,0.0,2.0,13.4538461538,9.0,0.0,0.0,0.0,0.0,0
2102,2015-05-13,1,0.0,5,2,133,20,21,0.0,172.01,0.02396,0.1372,0.0,0.2875,4.0,0.0,0.0,0.075,1.0,0.0,2.0,13.4538461538,9.0,0.0,0.0,0.0,0.0,0
2102,2015-05-14,1,0.0,5,3,134,20,21,0.0,172.01,0.23107,0.33148,0.0,0.2875,4.0,0.0,0.0,0.075,1.0,0.0,2.0,13.4538461538,9.0,0.0,0.0,0.0,0.0,0
2103,2015-05-08,1,0.0,5,4,128,19,21,19.79,172.01,0.00152,0.0138,0.0,0.6875,5.0,0.0,0.0,0.25,2.0,0.0,2.0,15.9184615385,10.3,0.1207,0.0,0.1458,0.428571428571,0
2103,2015-05-09,2,0.0,5,5,129,19,21,19.79,172.01,0.01434,0.20668,0.0,0.6875,5.0,0.0,0.0,0.25,2.0,0.0,2.0,15.9184615385,10.3,0.1207,0.0,0.1458,0.142857142857,0
2103,2015-05-10,2,0.0,5,6,130,19,21,19.79,172.01,0.23107,0.33148,0.0,0.6875,5.0,0.0,0.0,0.25,2.0,0.0,2.0,15.9184615385,10.3,0.1207,0.0,0.1458,0.0,0
2103,2015-05-11,1,0.0,5,0,131,20,21,19.79,172.01,0.02396,0.1372,0.0,0.6875,5.0,0.0,0.0,0.25,2.0,0.0,2.0,15.9184615385,10.3,0.1207,0.0,0.1458,0.142857142857,0
2103,2015-05-12,1,0.0,5,1,132,20,21,19.79,172.01,0.02406,0.11165,0.0,0.6875,5.0,0.0,0.0,0.25,2.0,0.0,2.0,15.9184615385,10.3,0.1207,0.0,0.1458,0.0,0
2103,2015-05-13,1,0.0,5,2,133,20,21,19.79,172.01,0.23107,0.33148,0.0,0.6875,5.0,0.0,0.0,0.25,2.0,0.0,2.0,15.9184615385,10.3,0.1207,0.0,0.1458,0.142857142857,0
2103,2015-05-14,1,0.0,5,3,134,20,21,19.79,172.01,0.00061,0.0138,0.0,0.6875,5.0,0.0,0.0,0.25,2.0,0.0,2.0,15.9184615385,10.3,0.1207,0.0,0.1458,0.142857142857,0
2104,2015-05-08,1,0.0,5,4,128,19,21,39.58,172.01,0.01434,0.20668,1.0,1.0625,5.0,0.0,1.0,1.125,4.0,0.0,2.0,5.07307692308,3.1,0.1607,0.1538,0.1644,0.111111111111,0
2104,2015-05-09,2,0.0,5,5,129,19,21,39.58,172.01,0.23107,0.33148,1.0,1.0625,5.0,0.0,1.0,1.125,4.0,0.0,2.0,5.07307692308,3.1,0.1607,0.1538,0.1644,0.111111111111,0
2104,2015-05-10,2,0.0,5,6,130,19,21,39.58,172.01,0.0146,0.1372,1.0,1.0625,5.0,0.0,1.0,1.125,4.0,0.0,2.0,5.07307692308,3.1,0.1607,0.1538,0.1644,0.222222222222,0
2104,2015-05-11,1,0.0,5,0,131,20,21,39.58,172.01,0.23107,0.33148,1.0,1.0625,5.0,0.0,1.0,1.125,4.0,0.0,2.0,5.07307692308,3.1,0.1607,0.1538,0.1644,0.222222222222,0
2104,2015-05-12,1,0.0,5,1,132,20,21,39.58,172.01,0.23107,0.33148,1.0,1.0625,5.0,0.0,1.0,1.125,4.0,0.0,2.0,5.07307692308,3.1,0.1607,0.1538,0.1644,0.111111111111,0
2104,2015-05-13,1,0.0,5,2,133,20,21,39.58,172.01,0.0146,0.1372,1.0,1.0625,5.0,0.0,1.0,1.125,4.0,0.0,2.0,5.07307692308,3.1,0.1607,0.1538,0.1644,0.222222222222,0
2104,2015-05-14,1,0.0,5,3,134,20,21,39.58,172.01,0.02534,0.20668,1.0,1.0625,5.0,0.0,1.0,1.125,4.0,0.0,2.0,5.07307692308,3.1,0.1607,0.1538,0.1644,0.0,0
2105,2015-05-08,1,0.0,5,4,128,19,21,68.81,172.01,0.03772,0.20668,1.0,1.8625,15.0,0.0,1.0,1.925,10.0,0.0,2.0,29.0747787611,24.3,0.7252,0.4259,0.9351,0.147368421053,0
2105,2015-05-09,2,0.0,5,5,129,19,21,68.81,172.01,0.00187,0.0138,1.0,1.8625,15.0,0.0,1.0,1.925,10.0,0.0,2.0,29.0747787611,24.3,0.7252,0.4259,0.9351,0.0631578947368,0
2105,2015-05-10,2,0.0,5,6,130,19,21,68.81,172.01,0.07556,0.33148,1.0,1.8625,15.0,0.0,1.0,1.925,10.0,0.0,2.0,29.0747787611,24.3,0.7252,0.4259,0.9351,0.115789473684,0
